# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
5000100 -20.7535 -20
5000200 -20.3424 -20
5000300 -20.3758 -20
5000400 -20.4907 -20
5000500 -20.7721 -20
5000600 -20.41 -20
5000700 -20.4006 -20
5000800 -20.6359 -20
5000900 -20.705 -20
5001000 -20.6587 -20
5001100 -20.6069 -20
5001200 -20.6857 -20
5001300 -20.5305 -20
5001400 -20.5892 -20
5001500 -20.3633 -20
5001600 -20.5602 -20
5001700 -20.5874 -20
5001800 -20.5049 -20
5001900 -20.4584 -20
5002000 -20.2921 -20
5002100 -19.9705 -20
5002200 -19.7219 -20
5002300 -19.707 -20
5002400 -19.9073 -20
5002500 -19.7079 -20
5002600 -19.5426 -20
5002700 -19.53 -20
5002800 -19.5758 -20
5002900 -19.7987 -20
5003000 -19.7266 -20
5003100 -19.8114 -20
5003200 -19.7935 -20
5003300 -19.7461 -20
5003400 -19.7173 -20
5003500 -20.1706 -20
5003600 -20.4849 -20
5003700 -20.258 -20
5003800 -20.2262 -20
5003900 -20.2733 -20
5004000 -20.0315 -20
5004100 -19.7516 -20
5004200 -19.6196 -20
5004300 -19.4334 -20
5004400 -19.4253 -20
5004500 -19.7835 -20
5004600 -19.8374 -20
5004700 -19.4812 -20
5004800 -19.3278 -20
5004900 -19.3979 -20
5005000 -19.8341 -20
5005100 -20.0071 -20
5005200 -20.2507 -20
5005300 -20.4251 -20
5005400 -20.3951 -20
5005500 -20.4766 -20
5005600 -20.3345 -20
5005700 -20.1017 -20
5005800 -20.0306 -20
5005900 -19.9991 -20
5006000 -20.1856 -20
5006100 -20.1652 -20
5006200 -20.0554 -20
5006300 -19.9545 -20
5006400 -19.5133 -20
5006500 -18.9021 -20
5006600 -18.4529 -20
5006700 -18.3429 -20
5006800 -18.7169 -20
5006900 -19.2299 -20
5007000 -19.6174 -20
5007100 -19.9246 -20
5007200 -19.9284 -20
5007300 -19.7229 -20
5007400 -19.4716 -20
5007500 -19.6437 -20
5007600 -19.821 -20
5007700 -19.9764 -20
5007800 -19.9042 -20
5007900 -19.8944 -20
5008000 -19.9654 -20
5008100 -20.3653 -20
5008200 -20.4091 -20
5008300 -20.2705 -20
5008400 -20.2601 -20
5008500 -20.2003 -20
5008600 -20.0251 -20
5008700 -19.9568 -20
5008800 -19.5538 -20
5008900 -19.6458 -20
5009000 -19.9486 -20
5009100 -19.865 -20
5009200 -19.9501 -20
5009300 -19.8983 -20
5009400 -19.8138 -20
5009500 -19.8548 -20
5009600 -19.9162 -20
5009700 -19.7359 -20
5009800 -19.8956 -20
5009900 -19.8497 -20
5010000 -19.4497 -20
5010100 -19.8832 -20
5010200 -20.0787 -20
5010300 -20.2522 -20
5010400 -20.191 -20
5010500 -20.2068 -20
5010600 -20.2385 -20
5010700 -20.4606 -20
5010800 -20.544 -20
5010900 -20.4746 -20
5011000 -20.177 -20
5011100 -20.0707 -20
5011200 -20.0774 -20
5011300 -19.9178 -20
5011400 -19.835 -20
5011500 -19.7687 -20
5011600 -19.6931 -20
5011700 -19.5806 -20
5011800 -19.759 -20
5011900 -19.9078 -20
5012000 -20.0691 -20
5012100 -20.2824 -20
5012200 -20.2165 -20
5012300 -20.0424 -20
5012400 -20.3177 -20
5012500 -20.5201 -20
5012600 -20.5405 -20
5012700 -20.6528 -20
5012800 -20.7053 -20
5012900 -20.7575 -20
5013000 -20.5448 -20
5013100 -20.5186 -20
5013200 -20.6295 -20
5013300 -20.5558 -20
5013400 -20.4153 -20
5013500 -20.2844 -20
5013600 -19.9406 -20
5013700 -20.1208 -20
5013800 -20.5414 -20
5013900 -20.7321 -20
5014000 -20.6619 -20
5014100 -20.4479 -20
5014200 -20.3009 -20
5014300 -20.1851 -20
5014400 -20.5749 -20
5014500 -20.8527 -20
5014600 -20.9638 -20
5014700 -20.9336 -20
5014800 -20.702 -20
5014900 -20.505 -20
5015000 -20.1352 -20
5015100 -19.8986 -20
5015200 -20.1015 -20
5015300 -20.1256 -20
5015400 -19.9557 -20
5015500 -20.1337 -20
5015600 -20.2644 -20
5015700 -19.9695 -20
5015800 -19.7853 -20
5015900 -19.6982 -20
5016000 -19.7232 -20
5016100 -19.7542 -20
5016200 -20.1952 -20
5016300 -20.6799 -20
5016400 -20.7463 -20
5016500 -20.6175 -20
5016600 -20.6553 -20
5016700 -20.46 -20
5016800 -20.1955 -20
5016900 -20.1507 -20
5017000 -20.4222 -20
5017100 -20.7265 -20
5017200 -20.4362 -20
5017300 -19.9993 -20
5017400 -20.0881 -20
5017500 -20.0669 -20
5017600 -19.882 -20
5017700 -19.6873 -20
5017800 -19.487 -20
5017900 -19.3453 -20
5018000 -19.4098 -20
5018100 -19.5752 -20
5018200 -19.8411 -20
5018300 -19.9956 -20
5018400 -19.9029 -20
5018500 -19.692 -20
5018600 -19.5615 -20
5018700 -19.4906 -20
5018800 -19.3443 -20
5018900 -19.429 -20
5019000 -19.8148 -20
5019100 -19.7563 -20
5019200 -19.6061 -20
5019300 -19.6632 -20
5019400 -19.8119 -20
5019500 -19.7434 -20
5019600 -19.7991 -20
5019700 -19.6637 -20
5019800 -19.5149 -20
5019900 -19.5548 -20
5020000 -19.8303 -20
5020100 -20.0204 -20
5020200 -19.9092 -20
5020300 -20.0436 -20
5020400 -19.921 -20
5020500 -19.7042 -20
5020600 -19.5636 -20
5020700 -19.7101 -20
5020800 -19.6047 -20
5020900 -19.631 -20
5021000 -19.8387 -20
5021100 -19.6191 -20
5021200 -19.5785 -20
5021300 -19.8718 -20
5021400 -19.8786 -20
5021500 -19.5825 -20
5021600 -19.4379 -20
5021700 -19.7456 -20
5021800 -20.0298 -20
5021900 -19.9877 -20
5022000 -19.8985 -20
5022100 -19.737 -20
5022200 -19.5681 -20
5022300 -19.3966 -20
5022400 -19.6326 -20
5022500 -19.9254 -20
5022600 -19.9621 -20
5022700 -20.0214 -20
5022800 -20.1787 -20
5022900 -20.1066 -20
5023000 -20.0696 -20
5023100 -20.0382 -20
5023200 -20.386 -20
5023300 -20.8022 -20
5023400 -20.8574 -20
5023500 -20.9829 -20
5023600 -20.7896 -20
5023700 -20.569 -20
5023800 -20.3425 -20
