# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
38600100 -6.12244 8
38600200 -5.98029 8
38600300 -5.93438 8
38600400 -5.88227 8
38600500 -5.41376 8
38600600 -5.29503 8
38600700 -5.55988 8
38600800 -5.77913 8
38600900 -6.19929 8
38601000 -6.14682 8
38601100 -6.00052 8
38601200 -5.79659 8
38601300 -5.78374 8
38601400 -5.82545 8
38601500 -5.98504 8
38601600 -5.85016 8
38601700 -5.60885 8
38601800 -5.54454 8
38601900 -5.57361 8
38602000 -5.56847 8
38602100 -5.28842 8
38602200 -5.39275 8
38602300 -5.51093 8
38602400 -5.58614 8
38602500 -5.76565 8
38602600 -5.60563 8
38602700 -5.31508 8
38602800 -5.30152 8
38602900 -5.26037 8
38603000 -5.44075 8
38603100 -5.40062 8
38603200 -5.48151 8
38603300 -5.5604 8
38603400 -5.45261 8
38603500 -5.41078 8
38603600 -5.45898 8
38603700 -5.47449 8
38603800 -5.35931 8
38603900 -5.25991 8
38604000 -5.31368 8
38604100 -5.51614 8
38604200 -5.46092 8
38604300 -5.38223 8
38604400 -5.33299 8
38604500 -5.27118 8
38604600 -5.30019 8
38604700 -5.45392 8
38604800 -5.67668 8
38604900 -5.4209 8
38605000 -5.21045 8
38605100 -5.36437 8
38605200 -5.63993 8
38605300 -5.72529 8
38605400 -5.54037 8
38605500 -5.32183 8
38605600 -5.14221 8
38605700 -5.52095 8
38605800 -5.70583 8
38605900 -5.84408 8
38606000 -5.62485 8
38606100 -5.52192 8
38606200 -5.76121 8
38606300 -5.71752 8
38606400 -5.5808 8
38606500 -5.51661 8
38606600 -5.42722 8
38606700 -5.59384 8
38606800 -5.72072 8
38606900 -5.7206 8
38607000 -5.41308 8
38607100 -5.33256 8
38607200 -5.53237 8
38607300 -5.66826 8
38607400 -5.66853 8
38607500 -5.70532 8
38607600 -5.58551 8
38607700 -5.4088 8
38607800 -5.79793 8
38607900 -5.92812 8
38608000 -6.17942 8
38608100 -6.1015 8
38608200 -5.8617 8
38608300 -5.59448 8
38608400 -5.4625 8
38608500 -5.55747 8
38608600 -5.54915 8
38608700 -5.71919 8
38608800 -6.22386 8
38608900 -6.41995 8
38609000 -6.36818 8
38609100 -6.151 8
38609200 -5.94661 8
38609300 -5.50069 8
38609400 -5.08232 8
38609500 -5.46476 8
38609600 -5.37534 8
38609700 -5.40585 8
38609800 -5.78361 8
38609900 -5.64647 8
38610000 -5.43026 8
38610100 -5.31658 8
38610200 -5.57056 8
38610300 -5.96585 8
38610400 -5.94378 8
38610500 -5.7644 8
38610600 -5.65357 8
38610700 -5.73517 8
38610800 -5.98585 8
38610900 -5.71163 8
38611000 -5.33163 8
38611100 -5.40392 8
38611200 -5.53172 8
38611300 -5.4861 8
38611400 -5.47445 8
38611500 -5.43605 8
38611600 -5.52862 8
38611700 -5.80851 8
38611800 -5.91701 8
38611900 -5.72143 8
38612000 -5.76967 8
38612100 -5.92337 8
38612200 -5.86361 8
38612300 -5.51727 8
38612400 -5.26308 8
38612500 -5.24057 8
38612600 -5.5693 8
38612700 -5.80083 8
38612800 -5.38542 8
38612900 -5.29021 8
38613000 -5.68265 8
38613100 -5.63483 8
38613200 -5.70987 8
38613300 -5.57983 8
38613400 -5.7074 8
38613500 -5.6853 8
38613600 -5.53058 8
38613700 -5.86452 8
38613800 -5.54245 8
38613900 -5.4232 8
38614000 -5.73359 8
38614100 -5.50672 8
38614200 -5.47271 8
38614300 -5.6927 8
38614400 -5.41295 8
38614500 -5.65074 8
38614600 -5.78163 8
38614700 -5.77428 8
38614800 -5.46321 8
38614900 -5.44576 8
38615000 -5.3576 8
38615100 -5.55357 8
38615200 -5.62618 8
38615300 -5.8336 8
38615400 -6.06601 8
38615500 -5.83142 8
38615600 -5.97593 8
38615700 -6.07941 8
38615800 -5.7621 8
38615900 -5.66671 8
38616000 -5.77291 8
38616100 -5.68573 8
38616200 -5.80744 8
38616300 -5.64161 8
38616400 -5.5612 8
38616500 -5.53206 8
38616600 -5.54489 8
38616700 -5.39529 8
38616800 -5.26551 8
38616900 -5.2839 8
38617000 -5.38947 8
38617100 -5.69002 8
38617200 -5.68322 8
38617300 -5.32814 8
38617400 -5.32783 8
38617500 -5.49725 8
38617600 -5.46985 8
38617700 -5.4595 8
38617800 -5.45251 8
38617900 -5.48338 8
38618000 -5.4621 8
38618100 -5.58965 8
38618200 -5.5703 8
38618300 -4.98774 8
38618400 -5.07728 8
38618500 -5.7979 8
38618600 -5.97618 8
38618700 -5.92885 8
38618800 -5.83024 8
38618900 -5.62109 8
38619000 -5.55519 8
38619100 -5.51724 8
38619200 -5.4533 8
38619300 -5.73328 8
38619400 -6.09132 8
38619500 -5.82287 8
38619600 -5.66478 8
38619700 -5.83027 8
38619800 -5.75119 8
38619900 -5.7573 8
38620000 -5.38404 8
38620100 -5.34277 8
38620200 -5.71734 8
38620300 -6.24152 8
38620400 -6.3975 8
38620500 -6.01439 8
38620600 -5.70445 8
38620700 -5.23426 8
38620800 -5.43892 8
38620900 -5.44716 8
38621000 -5.42026 8
38621100 -5.50734 8
38621200 -5.52582 8
38621300 -5.67368 8
38621400 -5.83977 8
38621500 -5.80654 8
38621600 -5.64829 8
38621700 -5.61296 8
38621800 -5.6843 8
38621900 -5.79543 8
38622000 -5.71251 8
38622100 -5.72911 8
38622200 -5.60314 8
38622300 -5.62952 8
38622400 -5.97348 8
38622500 -6.12734 8
38622600 -5.85193 8
38622700 -5.86823 8
38622800 -5.88739 8
38622900 -5.62997 8
38623000 -5.37588 8
38623100 -5.25016 8
38623200 -5.55222 8
38623300 -5.60936 8
38623400 -5.64269 8
38623500 -5.56336 8
38623600 -5.35023 8
38623700 -5.68028 8
38623800 -6.06304 8
38623900 -5.99443 8
38624000 -5.69457 8
38624100 -5.74303 8
38624200 -5.57424 8
38624300 -5.46036 8
38624400 -5.36282 8
38624500 -5.44155 8
38624600 -5.4357 8
38624700 -5.52552 8
38624800 -5.54504 8
38624900 -5.38653 8
38625000 -5.5478 8
38625100 -5.89743 8
38625200 -5.65812 8
38625300 -5.28074 8
38625400 -5.70776 8
38625500 -5.90172 8
38625600 -5.9896 8
38625700 -5.67741 8
38625800 -5.35052 8
38625900 -5.32494 8
38626000 -5.46588 8
38626100 -5.51826 8
38626200 -5.87694 8
38626300 -5.9933 8
38626400 -5.87507 8
38626500 -5.7371 8
38626600 -5.71603 8
38626700 -5.67198 8
38626800 -5.69162 8
38626900 -5.5851 8
38627000 -5.32151 8
38627100 -5.60481 8
