# Time-averaged data for fix myat2
# TimeStep v_myvol
40900 14462.1
41000 14345.5
41100 14265.4
41200 14237.6
41300 14206.1
41400 14192.7
41500 14225.6
41600 14286.6
41700 14360.7
41800 14344.3
41900 14257.7
42000 14188.6
42100 14182.2
42200 14221
42300 14287.2
42400 14337.6
42500 14386.6
42600 14420.8
42700 14368.8
42800 14285.9
42900 14236.5
43000 14202.7
43100 14190.5
43200 14148.5
43300 14106.2
43400 14129.6
43500 14127.1
43600 14116.5
43700 14119.5
43800 14161
43900 14248
44000 14346.4
44100 14393.7
44200 14418
44300 14465.2
44400 14477.3
44500 14446.3
44600 14436.1
44700 14508.6
44800 14614.8
44900 14692.7
45000 14715.5
45100 14683.3
45200 14581.4
45300 14464.5
45400 14363.1
45500 14278.2
45600 14192.9
45700 14094.8
45800 14004.8
45900 13958.4
46000 13898.3
46100 13852.1
46200 13820.9
46300 13810
46400 13820.7
46500 13832.5
46600 13847
46700 13881.9
46800 13932
46900 13961.6
47000 14013.6
47100 14087.5
47200 14110.8
47300 14115.6
47400 14179.7
47500 14286.3
47600 14397.7
47700 14462.4
47800 14548.3
47900 14658.3
48000 14686.2
48100 14644.5
48200 14514.3
48300 14317.3
48400 14220.7
48500 14215.4
48600 14254.1
48700 14262
48800 14191.3
48900 14112.1
49000 14015.4
49100 13957.4
49200 13928.5
49300 13943
49400 14026.5
49500 14089.1
49600 14108.1
49700 14146.3
49800 14214.4
49900 14285.8
50000 14270.5
