# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
15800100 -10.5656 -11
15800200 -10.5634 -11
15800300 -10.6628 -11
15800400 -10.7713 -11
15800500 -10.7046 -11
15800600 -10.525 -11
15800700 -10.5018 -11
15800800 -10.2755 -11
15800900 -9.70117 -11
15801000 -9.60144 -11
15801100 -9.94552 -11
15801200 -10.4237 -11
15801300 -10.7833 -11
15801400 -11.0065 -11
15801500 -10.9773 -11
15801600 -10.9823 -11
15801700 -10.7718 -11
15801800 -10.8631 -11
15801900 -11.2965 -11
15802000 -11.4933 -11
15802100 -11.1042 -11
15802200 -10.6619 -11
15802300 -10.707 -11
15802400 -11.1911 -11
15802500 -11.049 -11
15802600 -10.6938 -11
15802700 -10.4575 -11
15802800 -10.3615 -11
15802900 -10.5419 -11
15803000 -10.8822 -11
15803100 -11.2243 -11
15803200 -11.4886 -11
15803300 -11.4911 -11
15803400 -11.2337 -11
15803500 -11.1184 -11
15803600 -10.7802 -11
15803700 -10.8223 -11
15803800 -10.7329 -11
15803900 -10.2634 -11
15804000 -10.3089 -11
15804100 -10.4985 -11
15804200 -10.7264 -11
15804300 -10.9672 -11
15804400 -10.7206 -11
15804500 -10.5383 -11
15804600 -10.576 -11
15804700 -10.8323 -11
15804800 -11.073 -11
15804900 -11.1359 -11
15805000 -11.0179 -11
15805100 -11.2315 -11
15805200 -11.5838 -11
15805300 -11.7872 -11
15805400 -11.8971 -11
15805500 -11.4721 -11
15805600 -11.0983 -11
15805700 -10.934 -11
15805800 -10.7208 -11
15805900 -10.4399 -11
15806000 -10.5428 -11
15806100 -10.6283 -11
15806200 -10.9708 -11
15806300 -11.3311 -11
15806400 -11.6057 -11
15806500 -11.6402 -11
15806600 -11.4986 -11
15806700 -11.2204 -11
15806800 -10.7699 -11
15806900 -10.9424 -11
15807000 -10.9754 -11
15807100 -10.8252 -11
15807200 -10.3219 -11
15807300 -10.1728 -11
15807400 -10.1949 -11
15807500 -10.4938 -11
15807600 -11.0142 -11
15807700 -11.3786 -11
15807800 -11.3761 -11
15807900 -11.1373 -11
15808000 -11.2359 -11
15808100 -11.4256 -11
15808200 -11.2857 -11
15808300 -11.0295 -11
15808400 -11.031 -11
15808500 -10.7822 -11
15808600 -10.7017 -11
15808700 -10.6772 -11
15808800 -11.1554 -11
15808900 -11.0495 -11
15809000 -10.6769 -11
15809100 -10.5544 -11
15809200 -10.7513 -11
15809300 -10.9454 -11
15809400 -10.6669 -11
15809500 -10.4346 -11
15809600 -10.4829 -11
15809700 -10.8763 -11
15809800 -11.1585 -11
15809900 -10.9835 -11
15810000 -10.7112 -11
15810100 -10.3405 -11
15810200 -10.4496 -11
15810300 -10.825 -11
15810400 -10.8629 -11
15810500 -10.7989 -11
15810600 -10.71 -11
15810700 -10.421 -11
15810800 -10.747 -11
15810900 -11.1915 -11
15811000 -11.3289 -11
15811100 -11.2042 -11
15811200 -11.3633 -11
15811300 -11.3995 -11
15811400 -11.2937 -11
15811500 -10.9226 -11
15811600 -10.3511 -11
15811700 -10.2828 -11
15811800 -10.3185 -11
15811900 -10.2901 -11
15812000 -10.1985 -11
15812100 -10.3341 -11
15812200 -10.3347 -11
15812300 -10.4715 -11
15812400 -10.6937 -11
15812500 -10.7661 -11
15812600 -10.7934 -11
15812700 -10.5307 -11
15812800 -10.295 -11
15812900 -10.4531 -11
15813000 -10.8859 -11
15813100 -10.8909 -11
15813200 -10.8779 -11
15813300 -11.0156 -11
15813400 -10.7091 -11
15813500 -10.4915 -11
15813600 -10.8635 -11
15813700 -11.2034 -11
15813800 -11.042 -11
15813900 -10.8779 -11
15814000 -10.9368 -11
15814100 -10.717 -11
15814200 -10.5966 -11
15814300 -10.5722 -11
15814400 -10.565 -11
15814500 -10.8665 -11
15814600 -11.0632 -11
15814700 -10.9542 -11
15814800 -11.1466 -11
15814900 -11.288 -11
15815000 -11.1766 -11
15815100 -10.8512 -11
15815200 -10.5144 -11
15815300 -10.4944 -11
15815400 -10.4898 -11
15815500 -10.5826 -11
15815600 -10.8319 -11
15815700 -11.0726 -11
15815800 -11.041 -11
15815900 -10.9283 -11
15816000 -10.8751 -11
15816100 -10.9653 -11
15816200 -10.9307 -11
15816300 -10.9243 -11
15816400 -10.6647 -11
15816500 -10.3571 -11
15816600 -10.3059 -11
15816700 -10.4513 -11
15816800 -10.8159 -11
15816900 -11.3742 -11
15817000 -11.4683 -11
15817100 -11.2935 -11
15817200 -11.178 -11
15817300 -11.2695 -11
15817400 -11.3585 -11
15817500 -11.0462 -11
15817600 -10.7562 -11
15817700 -10.3694 -11
15817800 -9.8012 -11
15817900 -9.65849 -11
15818000 -9.6943 -11
15818100 -9.78724 -11
15818200 -10.0352 -11
15818300 -10.3282 -11
15818400 -10.7564 -11
15818500 -10.9122 -11
15818600 -11.08 -11
15818700 -11.4876 -11
15818800 -11.3009 -11
15818900 -11.167 -11
15819000 -11.004 -11
15819100 -11.0436 -11
15819200 -10.9824 -11
15819300 -10.8533 -11
15819400 -10.7828 -11
15819500 -10.8045 -11
15819600 -10.6409 -11
15819700 -10.5077 -11
15819800 -10.3829 -11
15819900 -10.3315 -11
15820000 -10.2338 -11
15820100 -10.4572 -11
15820200 -10.8115 -11
15820300 -11.1642 -11
15820400 -11.3746 -11
15820500 -11.4979 -11
15820600 -11.3994 -11
15820700 -11.2294 -11
15820800 -11.1796 -11
15820900 -11.261 -11
15821000 -11.2484 -11
15821100 -11.3645 -11
15821200 -11.456 -11
15821300 -11.4979 -11
15821400 -11.1693 -11
