# Time-averaged data for fix myat2
# TimeStep v_xave v_xdes
12200100 -14.5399 -14
12200200 -14.5685 -14
12200300 -14.5017 -14
12200400 -14.5085 -14
12200500 -14.6171 -14
12200600 -14.5315 -14
12200700 -14.3314 -14
12200800 -14.0751 -14
12200900 -13.9445 -14
12201000 -13.8784 -14
12201100 -14.0495 -14
12201200 -14.2564 -14
12201300 -13.9653 -14
12201400 -13.8407 -14
12201500 -13.7114 -14
12201600 -13.6486 -14
12201700 -13.841 -14
12201800 -14.0049 -14
12201900 -13.9985 -14
12202000 -13.9424 -14
12202100 -13.8886 -14
12202200 -13.8956 -14
12202300 -13.9639 -14
12202400 -13.8799 -14
12202500 -13.757 -14
12202600 -13.8093 -14
12202700 -13.8505 -14
12202800 -13.6902 -14
12202900 -13.9313 -14
12203000 -14.0546 -14
12203100 -13.9884 -14
12203200 -13.9945 -14
12203300 -13.8926 -14
12203400 -13.8158 -14
12203500 -13.7553 -14
12203600 -13.8994 -14
12203700 -13.9805 -14
12203800 -13.8605 -14
12203900 -13.836 -14
12204000 -14.0645 -14
12204100 -13.9714 -14
12204200 -14.089 -14
12204300 -14.1117 -14
12204400 -14.1004 -14
12204500 -14.1611 -14
12204600 -14.3234 -14
12204700 -14.4572 -14
12204800 -14.5941 -14
12204900 -14.6274 -14
12205000 -14.4893 -14
12205100 -14.2793 -14
12205200 -14.0893 -14
12205300 -14.2718 -14
12205400 -14.2121 -14
12205500 -14.1135 -14
12205600 -14.1939 -14
12205700 -14.2608 -14
12205800 -14.3569 -14
12205900 -14.0426 -14
12206000 -14.0923 -14
12206100 -14.1756 -14
12206200 -14.4728 -14
12206300 -14.7117 -14
12206400 -14.7737 -14
12206500 -14.7847 -14
12206600 -14.68 -14
12206700 -14.4646 -14
12206800 -14.3033 -14
12206900 -13.6632 -14
12207000 -13.3884 -14
12207100 -13.4473 -14
12207200 -13.7467 -14
12207300 -13.8417 -14
12207400 -13.7784 -14
12207500 -13.7886 -14
12207600 -13.8747 -14
12207700 -14.2961 -14
12207800 -14.4074 -14
12207900 -14.156 -14
12208000 -14.0945 -14
12208100 -14.1388 -14
12208200 -14.0312 -14
12208300 -13.9326 -14
12208400 -13.857 -14
12208500 -13.7343 -14
12208600 -13.8316 -14
12208700 -13.9745 -14
12208800 -13.9564 -14
12208900 -13.7654 -14
12209000 -13.6032 -14
12209100 -13.597 -14
12209200 -13.6597 -14
12209300 -13.6346 -14
12209400 -13.8192 -14
12209500 -13.8173 -14
12209600 -13.9495 -14
12209700 -13.9394 -14
12209800 -13.9287 -14
12209900 -13.937 -14
12210000 -14.0342 -14
12210100 -14.108 -14
12210200 -14.1761 -14
12210300 -14.0736 -14
12210400 -14.0244 -14
12210500 -14.3159 -14
12210600 -14.2274 -14
12210700 -14.1645 -14
12210800 -14.1894 -14
12210900 -14.1243 -14
12211000 -14.1447 -14
12211100 -14.2304 -14
12211200 -14.1525 -14
12211300 -14.1492 -14
12211400 -13.9146 -14
12211500 -13.9192 -14
12211600 -13.9422 -14
12211700 -13.9999 -14
12211800 -13.8085 -14
12211900 -13.9208 -14
12212000 -14.1543 -14
12212100 -14.0957 -14
12212200 -14.1063 -14
12212300 -14.1344 -14
12212400 -14.2658 -14
12212500 -14.4107 -14
12212600 -14.3592 -14
12212700 -14.3032 -14
12212800 -14.3646 -14
12212900 -14.2591 -14
12213000 -14.0733 -14
12213100 -14.1275 -14
12213200 -14.1604 -14
12213300 -14.1454 -14
12213400 -14.1587 -14
12213500 -14.0385 -14
12213600 -14.0274 -14
12213700 -13.7071 -14
12213800 -13.6824 -14
12213900 -13.8037 -14
12214000 -13.8125 -14
12214100 -13.7366 -14
12214200 -13.5007 -14
12214300 -13.5145 -14
12214400 -13.3764 -14
12214500 -13.5027 -14
12214600 -13.638 -14
12214700 -13.479 -14
12214800 -13.5234 -14
12214900 -13.6728 -14
12215000 -13.6327 -14
12215100 -13.6486 -14
12215200 -13.5846 -14
12215300 -13.5925 -14
12215400 -13.651 -14
12215500 -13.815 -14
12215600 -14.0704 -14
12215700 -14.0101 -14
12215800 -13.9915 -14
12215900 -13.9687 -14
12216000 -13.8734 -14
12216100 -14.121 -14
12216200 -14.2049 -14
12216300 -14.2423 -14
12216400 -14.2342 -14
12216500 -14.1942 -14
12216600 -14.1933 -14
12216700 -14.447 -14
12216800 -14.7052 -14
12216900 -14.5421 -14
12217000 -14.5273 -14
12217100 -14.1772 -14
12217200 -14.157 -14
12217300 -14.0171 -14
12217400 -13.9925 -14
12217500 -13.9042 -14
12217600 -13.902 -14
12217700 -13.9149 -14
12217800 -13.9411 -14
12217900 -13.8531 -14
12218000 -13.8349 -14
12218100 -14.2093 -14
12218200 -14.5941 -14
12218300 -14.4932 -14
12218400 -14.276 -14
12218500 -14.0267 -14
12218600 -14.0155 -14
12218700 -13.9213 -14
12218800 -13.9125 -14
12218900 -13.6911 -14
12219000 -13.5219 -14
12219100 -13.4045 -14
12219200 -13.4572 -14
12219300 -13.5393 -14
12219400 -13.7396 -14
12219500 -13.6882 -14
12219600 -13.5484 -14
12219700 -13.506 -14
12219800 -13.5574 -14
12219900 -13.5308 -14
12220000 -13.6822 -14
12220100 -13.6616 -14
12220200 -13.672 -14
12220300 -13.5058 -14
12220400 -13.5889 -14
12220500 -13.6965 -14
12220600 -13.569 -14
12220700 -13.5351 -14
12220800 -13.4741 -14
12220900 -13.635 -14
12221000 -13.5945 -14
12221100 -13.6057 -14
12221200 -13.6937 -14
12221300 -13.9693 -14
12221400 -13.9153 -14
12221500 -13.9892 -14
12221600 -14.0375 -14
12221700 -14.1663 -14
12221800 -14.3058 -14
12221900 -14.2973 -14
12222000 -14.2894 -14
12222100 -14.6608 -14
12222200 -14.8041 -14
12222300 -14.4062 -14
12222400 -14.1783 -14
12222500 -14.0591 -14
