2.000000000000000000e+03 1.352949999999999875e+02
4.000000000000000000e+03 1.256200000000000045e+02
6.000000000000000000e+03 1.173400000000000034e+02
8.000000000000000000e+03 1.101200000000000045e+02
1.000000000000000000e+04 1.048250000000000028e+02
1.200000000000000000e+04 9.938500000000000512e+01
1.400000000000000000e+04 9.742499999999999716e+01
1.600000000000000000e+04 9.670499999999999829e+01
1.800000000000000000e+04 9.394499999999999318e+01
2.000000000000000000e+04 9.303000000000000114e+01
2.200000000000000000e+04 8.994499999999999318e+01
2.400000000000000000e+04 8.787000000000000455e+01
2.600000000000000000e+04 9.101500000000000057e+01
2.800000000000000000e+04 8.932500000000000284e+01
3.000000000000000000e+04 8.407500000000000284e+01
3.200000000000000000e+04 8.140500000000000114e+01
3.400000000000000000e+04 7.856000000000000227e+01
3.600000000000000000e+04 7.420000000000000284e+01
3.800000000000000000e+04 7.405500000000000682e+01
4.000000000000000000e+04 7.091500000000000625e+01
4.200000000000000000e+04 6.984499999999999886e+01
4.400000000000000000e+04 7.034000000000000341e+01
4.600000000000000000e+04 6.956999999999999318e+01
4.800000000000000000e+04 6.784000000000000341e+01
5.000000000000000000e+04 6.642000000000000171e+01
5.200000000000000000e+04 6.401500000000000057e+01
5.400000000000000000e+04 6.402500000000000568e+01
5.600000000000000000e+04 6.245499999999999829e+01
5.800000000000000000e+04 6.150500000000000256e+01
6.000000000000000000e+04 6.121000000000000085e+01
6.200000000000000000e+04 5.948499999999999943e+01
6.400000000000000000e+04 6.029999999999999716e+01
6.600000000000000000e+04 5.790999999999999659e+01
6.800000000000000000e+04 5.903000000000000114e+01
7.000000000000000000e+04 5.777499999999999858e+01
7.200000000000000000e+04 5.913499999999999801e+01
7.400000000000000000e+04 6.011999999999999744e+01
7.600000000000000000e+04 5.714000000000000057e+01
7.800000000000000000e+04 5.467000000000000171e+01
8.000000000000000000e+04 5.663000000000000256e+01
8.200000000000000000e+04 5.493500000000000227e+01
8.400000000000000000e+04 5.425000000000000000e+01
8.600000000000000000e+04 5.500000000000000000e+01
8.800000000000000000e+04 5.364999999999999858e+01
9.000000000000000000e+04 5.305499999999999972e+01
9.200000000000000000e+04 5.264500000000000313e+01
9.400000000000000000e+04 5.298499999999999943e+01
9.600000000000000000e+04 5.450500000000000256e+01
9.800000000000000000e+04 5.442000000000000171e+01
1.000000000000000000e+05 5.089500000000000313e+01
1.020000000000000000e+05 4.795000000000000284e+01
1.040000000000000000e+05 4.719500000000000028e+01
1.060000000000000000e+05 4.779999999999999716e+01
1.080000000000000000e+05 4.581000000000000227e+01
1.100000000000000000e+05 4.378999999999999915e+01
1.120000000000000000e+05 4.361999999999999744e+01
1.140000000000000000e+05 4.642499999999999716e+01
1.160000000000000000e+05 4.613000000000000256e+01
1.180000000000000000e+05 4.567999999999999972e+01
1.200000000000000000e+05 4.809499999999999886e+01
1.220000000000000000e+05 4.865999999999999659e+01
1.240000000000000000e+05 4.864999999999999858e+01
1.260000000000000000e+05 4.468999999999999773e+01
1.280000000000000000e+05 4.612500000000000000e+01
1.300000000000000000e+05 4.757000000000000028e+01
1.320000000000000000e+05 4.644500000000000028e+01
1.340000000000000000e+05 4.308500000000000085e+01
1.360000000000000000e+05 4.024000000000000199e+01
1.380000000000000000e+05 4.063499999999999801e+01
1.400000000000000000e+05 3.768999999999999773e+01
1.420000000000000000e+05 3.660499999999999687e+01
1.440000000000000000e+05 3.507000000000000028e+01
1.460000000000000000e+05 3.739500000000000313e+01
1.480000000000000000e+05 3.639500000000000313e+01
1.500000000000000000e+05 3.866499999999999915e+01
1.520000000000000000e+05 3.766499999999999915e+01
1.540000000000000000e+05 3.640500000000000114e+01
1.560000000000000000e+05 3.690500000000000114e+01
1.580000000000000000e+05 3.484000000000000341e+01
1.600000000000000000e+05 3.379999999999999716e+01
1.620000000000000000e+05 3.421000000000000085e+01
1.640000000000000000e+05 3.618999999999999773e+01
1.660000000000000000e+05 3.607999999999999829e+01
1.680000000000000000e+05 3.563499999999999801e+01
1.700000000000000000e+05 3.618999999999999773e+01
1.720000000000000000e+05 3.763000000000000256e+01
1.740000000000000000e+05 3.471500000000000341e+01
1.760000000000000000e+05 3.304500000000000171e+01
1.780000000000000000e+05 3.549499999999999744e+01
1.800000000000000000e+05 3.670499999999999829e+01
1.820000000000000000e+05 3.538499999999999801e+01
1.840000000000000000e+05 3.905499999999999972e+01
1.860000000000000000e+05 4.036500000000000199e+01
1.880000000000000000e+05 3.772999999999999687e+01
1.900000000000000000e+05 3.765999999999999659e+01
1.920000000000000000e+05 3.638000000000000256e+01
1.940000000000000000e+05 3.567999999999999972e+01
1.960000000000000000e+05 3.847500000000000142e+01
1.980000000000000000e+05 3.742000000000000171e+01
2.000000000000000000e+05 3.809000000000000341e+01
2.020000000000000000e+05 3.797500000000000142e+01
2.040000000000000000e+05 3.851500000000000057e+01
2.060000000000000000e+05 3.949000000000000199e+01
