# Time-averaged data for fix myat1
# TimeStep v_mytemp
100 299.143
200 301.408
300 304.212
400 302.285
500 299.323
600 297.352
700 300.81
800 304.475
900 298.808
1000 298.65
1100 301.643
1200 299.183
1300 295.447
1400 298.67
1500 301.046
1600 300.728
1700 302.335
1800 300.989
1900 298.967
2000 300.046
2100 300.206
2200 295.725
2300 300.69
2400 303.342
2500 301.022
2600 296.627
2700 297.553
2800 299.544
2900 302.77
3000 300.047
3100 296.758
3200 300.745
3300 301.977
3400 302.656
3500 301.519
3600 299.003
3700 299.129
3800 299.088
3900 301.836
4000 303.142
4100 300.836
4200 300.758
4300 299.603
4400 299.577
4500 299.853
4600 299.063
4700 303.092
4800 305.973
4900 301.556
5000 296.62
5100 300.118
5200 303.513
5300 302.015
5400 295.828
5500 298.031
5600 298.237
5700 301.202
5800 302.552
5900 301.481
6000 300.566
6100 300.895
6200 298.481
6300 299.077
6400 301.693
6500 301.58
6600 300.904
6700 295.967
6800 299.87
6900 301.307
7000 300.853
7100 299.068
7200 295.114
7300 293.74
7400 298.956
7500 301.416
7600 302.967
7700 298.625
7800 297.687
7900 300.023
8000 299.324
8100 300.209
8200 299.782
8300 300.079
8400 299.381
8500 304.127
8600 303.029
8700 303.459
8800 299.054
8900 299.958
9000 300.604
9100 299.563
9200 302.332
9300 302.084
9400 301.315
9500 297.832
9600 298.055
9700 302.172
9800 302.019
9900 300.614
10000 295.654
10100 299.426
10200 301.761
10300 303.369
10400 296.83
10500 296.082
10600 297.042
10700 301.589
10800 301.74
10900 301.736
11000 299.349
11100 298.119
11200 299.957
11300 300.844
11400 303.764
11500 303.465
11600 304.328
11700 299.463
11800 297.18
11900 296.233
12000 301.573
12100 302.125
12200 300.38
12300 299.044
12400 295.364
12500 299.848
12600 300.414
12700 300.904
12800 299.035
12900 296.105
13000 297.798
13100 303.89
13200 301.171
13300 299.941
13400 296.777
13500 301.622
13600 304.145
13700 299.392
13800 299.606
13900 300.376
14000 298.44
14100 298.32
14200 301.054
14300 301.456
14400 299.864
14500 297.612
14600 298.985
14700 300.856
14800 298.035
14900 299.973
15000 300.357
15100 303.847
15200 300.643
15300 296.853
15400 298.672
15500 299.556
15600 301.217
15700 300.959
15800 302.789
15900 303.847
16000 297.573
16100 297.019
16200 301.462
16300 302.819
16400 299.545
16500 298.129
16600 301.217
16700 306.372
16800 301.96
16900 299.203
17000 297.843
17100 302.116
17200 303.158
17300 302.734
17400 299.785
17500 296.863
17600 302.627
17700 299.745
17800 295.776
17900 299.055
18000 299.87
18100 301.708
18200 302.023
18300 299.998
18400 300.202
18500 298.85
18600 294.153
18700 300.02
18800 301.798
18900 300.835
19000 299.323
19100 298.55
19200 298.283
19300 294.659
19400 297.606
19500 301.214
19600 301.204
19700 298.494
19800 300.88
19900 305.406
20000 300.173
20100 295.613
20200 298.947
20300 297.758
20400 300.328
20500 301.86
20600 299.078
20700 298.639
20800 298.377
20900 295.413
21000 300.677
21100 304.086
21200 299.928
21300 296.381
21400 299.31
21500 302.288
21600 298.059
21700 298.252
21800 300.166
21900 301.907
22000 302.223
22100 302.154
22200 298.715
22300 296.691
22400 298.608
22500 301.256
22600 299.168
22700 301.366
22800 305.223
22900 303.211
23000 299.997
23100 299.457
23200 299.686
23300 297.945
23400 301.012
23500 304.219
23600 300.142
23700 299.342
23800 298.791
23900 302.049
24000 301.59
24100 297.614
24200 299.219
24300 299.406
24400 301.715
24500 302.717
24600 302.896
24700 302.369
24800 299.192
24900 299.161
25000 302.697
25100 297.04
25200 295.107
25300 296.9
25400 298.108
25500 300.737
25600 301.926
25700 298.814
25800 294.145
25900 299.356
26000 301.763
26100 300.88
26200 299.435
26300 298.706
26400 298.455
26500 297.868
26600 302.095
26700 300.887
26800 299.863
26900 301.764
27000 296.819
27100 297.482
27200 298.963
27300 301.651
27400 302.495
27500 299.75
27600 298.948
27700 299.031
27800 300.617
27900 299.495
28000 299.156
28100 303.221
28200 306.436
28300 301.255
28400 300.002
28500 297.72
28600 300.946
28700 300.414
28800 304.74
28900 303.76
29000 301.062
29100 299.582
29200 299.154
29300 300.131
29400 300.961
29500 298.193
29600 296.305
29700 302.193
29800 301.528
29900 305.195
30000 304.241
