# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
3600100 -18.9959 -16.75
3600200 -19.0876 -16.75
3600300 -18.831 -16.75
3600400 -18.9845 -16.75
3600500 -18.8138 -16.75
3600600 -18.5889 -16.75
3600700 -18.6891 -16.75
3600800 -18.9777 -16.75
3600900 -19.1486 -16.75
3601000 -19.1367 -16.75
3601100 -18.9863 -16.75
3601200 -18.8695 -16.75
3601300 -18.9188 -16.75
3601400 -19.087 -16.75
3601500 -19.1409 -16.75
3601600 -18.9534 -16.75
3601700 -18.9077 -16.75
3601800 -18.9724 -16.75
3601900 -19.0215 -16.75
3602000 -18.9033 -16.75
3602100 -18.8252 -16.75
3602200 -18.8635 -16.75
3602300 -18.9837 -16.75
3602400 -19.181 -16.75
3602500 -19.0133 -16.75
3602600 -18.8181 -16.75
3602700 -18.8474 -16.75
3602800 -19.0785 -16.75
3602900 -19.0041 -16.75
3603000 -18.6034 -16.75
3603100 -18.2769 -16.75
3603200 -18.1592 -16.75
3603300 -18.0981 -16.75
3603400 -18.139 -16.75
3603500 -18.3728 -16.75
3603600 -18.7901 -16.75
3603700 -19.2241 -16.75
3603800 -19.2755 -16.75
3603900 -18.9681 -16.75
3604000 -18.8492 -16.75
3604100 -18.9388 -16.75
3604200 -19.1954 -16.75
3604300 -19.0404 -16.75
3604400 -18.5301 -16.75
3604500 -18.6701 -16.75
3604600 -18.8296 -16.75
3604700 -19.1469 -16.75
3604800 -18.9837 -16.75
3604900 -18.9543 -16.75
3605000 -18.8643 -16.75
3605100 -18.9024 -16.75
3605200 -18.9383 -16.75
3605300 -18.8526 -16.75
3605400 -19.1169 -16.75
3605500 -18.8464 -16.75
3605600 -18.6841 -16.75
3605700 -18.7724 -16.75
3605800 -18.9465 -16.75
3605900 -19.1916 -16.75
3606000 -19.0903 -16.75
3606100 -18.8367 -16.75
3606200 -18.9731 -16.75
3606300 -19.0968 -16.75
3606400 -18.9155 -16.75
3606500 -18.7608 -16.75
3606600 -18.6149 -16.75
3606700 -18.9451 -16.75
3606800 -19.0129 -16.75
3606900 -19.0565 -16.75
3607000 -19.0533 -16.75
3607100 -18.8651 -16.75
3607200 -18.7652 -16.75
3607300 -18.7172 -16.75
3607400 -19.0093 -16.75
3607500 -19.0506 -16.75
3607600 -18.9353 -16.75
3607700 -18.7826 -16.75
3607800 -18.8884 -16.75
3607900 -19.0583 -16.75
3608000 -18.8229 -16.75
3608100 -18.9343 -16.75
3608200 -19.0388 -16.75
3608300 -19.0522 -16.75
3608400 -19.0095 -16.75
3608500 -18.9136 -16.75
3608600 -18.9493 -16.75
3608700 -18.8668 -16.75
3608800 -19.0458 -16.75
3608900 -18.9972 -16.75
3609000 -19.0296 -16.75
3609100 -18.9954 -16.75
3609200 -19.0174 -16.75
3609300 -19.0385 -16.75
3609400 -19.1451 -16.75
3609500 -18.9532 -16.75
3609600 -18.8851 -16.75
3609700 -18.749 -16.75
3609800 -19.004 -16.75
3609900 -18.8642 -16.75
3610000 -18.9094 -16.75
3610100 -18.851 -16.75
3610200 -18.7596 -16.75
3610300 -18.829 -16.75
3610400 -18.8375 -16.75
3610500 -19.0034 -16.75
3610600 -18.9279 -16.75
3610700 -18.8869 -16.75
3610800 -19.0415 -16.75
3610900 -18.9001 -16.75
3611000 -18.9095 -16.75
3611100 -18.8438 -16.75
3611200 -18.9302 -16.75
3611300 -18.94 -16.75
3611400 -18.7804 -16.75
3611500 -18.9524 -16.75
3611600 -19.0954 -16.75
3611700 -19.1036 -16.75
3611800 -18.8411 -16.75
3611900 -18.8953 -16.75
3612000 -19.0519 -16.75
3612100 -19.0132 -16.75
3612200 -18.8639 -16.75
3612300 -18.9019 -16.75
3612400 -19.0876 -16.75
3612500 -19.1539 -16.75
3612600 -18.8327 -16.75
3612700 -18.7906 -16.75
3612800 -18.7973 -16.75
3612900 -19.0972 -16.75
3613000 -19.0799 -16.75
3613100 -19.0541 -16.75
3613200 -18.9839 -16.75
3613300 -18.7332 -16.75
3613400 -18.7437 -16.75
3613500 -18.9474 -16.75
3613600 -19.2276 -16.75
3613700 -19.1714 -16.75
3613800 -18.7911 -16.75
3613900 -18.7305 -16.75
3614000 -18.7913 -16.75
3614100 -19.0546 -16.75
3614200 -19.1524 -16.75
3614300 -18.794 -16.75
3614400 -18.8158 -16.75
3614500 -18.9156 -16.75
3614600 -18.9109 -16.75
3614700 -18.8662 -16.75
3614800 -18.9424 -16.75
3614900 -18.9231 -16.75
3615000 -18.902 -16.75
3615100 -19.0649 -16.75
3615200 -19.1144 -16.75
3615300 -19.0406 -16.75
3615400 -19.063 -16.75
3615500 -18.9381 -16.75
3615600 -18.741 -16.75
3615700 -18.8847 -16.75
3615800 -19.0619 -16.75
3615900 -19.2992 -16.75
3616000 -18.9873 -16.75
3616100 -18.746 -16.75
3616200 -18.7903 -16.75
3616300 -19.1207 -16.75
3616400 -19.1735 -16.75
3616500 -19.106 -16.75
3616600 -18.8543 -16.75
3616700 -18.6728 -16.75
3616800 -18.9997 -16.75
3616900 -19.1177 -16.75
3617000 -18.9651 -16.75
3617100 -18.4964 -16.75
3617200 -18.3865 -16.75
3617300 -18.9487 -16.75
3617400 -19.2905 -16.75
3617500 -19.017 -16.75
3617600 -18.7119 -16.75
3617700 -18.6335 -16.75
3617800 -18.8306 -16.75
3617900 -19.0075 -16.75
3618000 -19.1483 -16.75
3618100 -19.0617 -16.75
3618200 -18.6938 -16.75
3618300 -18.8505 -16.75
3618400 -19.0702 -16.75
3618500 -19.1342 -16.75
3618600 -18.7524 -16.75
3618700 -18.428 -16.75
3618800 -18.74 -16.75
3618900 -19.1707 -16.75
3619000 -19.1537 -16.75
3619100 -18.9013 -16.75
3619200 -18.8228 -16.75
3619300 -18.5624 -16.75
3619400 -18.5981 -16.75
3619500 -18.9955 -16.75
3619600 -19.0658 -16.75
3619700 -19.0448 -16.75
3619800 -18.6405 -16.75
3619900 -18.6526 -16.75
3620000 -18.7516 -16.75
3620100 -18.9125 -16.75
3620200 -19.1469 -16.75
3620300 -19.1091 -16.75
3620400 -18.6349 -16.75
3620500 -18.7168 -16.75
3620600 -19.0679 -16.75
3620700 -19.2019 -16.75
3620800 -18.9406 -16.75
3620900 -18.7693 -16.75
3621000 -18.8178 -16.75
3621100 -18.9058 -16.75
3621200 -19.1114 -16.75
3621300 -18.5262 -16.75
3621400 -18.4909 -16.75
3621500 -18.4442 -16.75
3621600 -18.9891 -16.75
3621700 -18.8917 -16.75
3621800 -18.8413 -16.75
