# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
12801000 -8.74395 -8.5
12802000 -8.83811 -8.5
12803000 -7.07237 -8.5
12804000 -9.63339 -8.5
12805000 -8.59177 -8.5
12806000 -8.26853 -8.5
12807000 -8.11863 -8.5
12808000 -8.71532 -8.5
12809000 -8.83162 -8.5
12810000 -8.3898 -8.5
12811000 -8.36709 -8.5
12812000 -8.14707 -8.5
12813000 -9.75809 -8.5
12814000 -7.6784 -8.5
12815000 -7.85607 -8.5
12816000 -9.27655 -8.5
12817000 -8.59951 -8.5
12818000 -8.6963 -8.5
12819000 -8.493 -8.5
12820000 -7.27857 -8.5
12821000 -9.68912 -8.5
12822000 -9.0504 -8.5
12823000 -7.6847 -8.5
12824000 -8.49865 -8.5
12825000 -8.6461 -8.5
12826000 -8.21118 -8.5
12827000 -9.56973 -8.5
12828000 -7.79464 -8.5
12829000 -9.13058 -8.5
12830000 -7.81607 -8.5
12831000 -8.38847 -8.5
12832000 -9.00727 -8.5
12833000 -9.14977 -8.5
12834000 -7.113 -8.5
12835000 -9.09382 -8.5
12836000 -8.69962 -8.5
12837000 -8.84154 -8.5
12838000 -7.78066 -8.5
12839000 -9.39482 -8.5
12840000 -8.98425 -8.5
12841000 -7.20675 -8.5
12842000 -8.64511 -8.5
12843000 -8.98999 -8.5
12844000 -8.56351 -8.5
12845000 -8.27925 -8.5
12846000 -8.19381 -8.5
12847000 -9.00178 -8.5
12848000 -8.7337 -8.5
12849000 -7.80223 -8.5
12850000 -9.43176 -8.5
12851000 -7.70141 -8.5
12852000 -9.09848 -8.5
12853000 -7.83857 -8.5
12854000 -9.26772 -8.5
12855000 -8.22157 -8.5
12856000 -7.98937 -8.5
12857000 -9.11732 -8.5
12858000 -8.89345 -8.5
12859000 -8.15904 -8.5
12860000 -7.86073 -8.5
12861000 -9.26801 -8.5
12862000 -8.4273 -8.5
12863000 -8.68735 -8.5
12864000 -7.50553 -8.5
12865000 -9.08956 -8.5
12866000 -8.89005 -8.5
12867000 -8.49507 -8.5
12868000 -8.82186 -8.5
12869000 -7.28841 -8.5
12870000 -9.69313 -8.5
12871000 -8.01396 -8.5
12872000 -8.41035 -8.5
12873000 -8.55569 -8.5
12874000 -8.6396 -8.5
12875000 -9.23449 -8.5
12876000 -7.34018 -8.5
12877000 -8.38861 -8.5
12878000 -9.39592 -8.5
12879000 -9.0197 -8.5
12880000 -7.17019 -8.5
12881000 -8.4226 -8.5
12882000 -9.52222 -8.5
12883000 -9.01918 -8.5
12884000 -7.50169 -8.5
12885000 -7.8107 -8.5
12886000 -9.70966 -8.5
12887000 -9.36749 -8.5
12888000 -7.39407 -8.5
12889000 -8.09314 -8.5
12890000 -8.90713 -8.5
12891000 -9.23645 -8.5
12892000 -8.63559 -8.5
12893000 -7.27976 -8.5
12894000 -8.72987 -8.5
12895000 -9.54795 -8.5
12896000 -8.5389 -8.5
12897000 -7.78907 -8.5
12898000 -8.39087 -8.5
12899000 -8.69255 -8.5
12900000 -9.46175 -8.5
12901000 -7.78559 -8.5
12902000 -7.9698 -8.5
12903000 -8.92998 -8.5
12904000 -8.96171 -8.5
12905000 -8.2673 -8.5
12906000 -8.89101 -8.5
12907000 -8.21433 -8.5
12908000 -7.70621 -8.5
12909000 -9.40592 -8.5
12910000 -8.95104 -8.5
12911000 -7.67513 -8.5
12912000 -9.58948 -8.5
12913000 -7.28788 -8.5
12914000 -8.75819 -8.5
12915000 -9.1738 -8.5
12916000 -7.72137 -8.5
12917000 -9.372 -8.5
12918000 -7.62827 -8.5
12919000 -8.63211 -8.5
12920000 -8.7966 -8.5
12921000 -8.5877 -8.5
12922000 -8.75617 -8.5
12923000 -8.07426 -8.5
12924000 -8.33092 -8.5
12925000 -9.11984 -8.5
12926000 -7.52345 -8.5
12927000 -9.55496 -8.5
12928000 -8.0012 -8.5
12929000 -8.84413 -8.5
12930000 -8.80699 -8.5
12931000 -7.93307 -8.5
12932000 -9.06074 -8.5
12933000 -7.67282 -8.5
12934000 -8.95268 -8.5
12935000 -8.74862 -8.5
12936000 -8.18761 -8.5
12937000 -8.98013 -8.5
12938000 -8.21982 -8.5
12939000 -8.70495 -8.5
12940000 -7.89302 -8.5
12941000 -8.94947 -8.5
12942000 -9.433 -8.5
12943000 -7.37096 -8.5
12944000 -9.34865 -8.5
12945000 -7.24126 -8.5
12946000 -9.53338 -8.5
12947000 -9.11025 -8.5
12948000 -7.8843 -8.5
12949000 -8.7068 -8.5
12950000 -7.83041 -8.5
12951000 -8.64182 -8.5
12952000 -9.59854 -8.5
12953000 -8.40059 -8.5
12954000 -8.21446 -8.5
12955000 -8.3878 -8.5
12956000 -8.67801 -8.5
12957000 -8.52158 -8.5
12958000 -8.74901 -8.5
12959000 -7.95876 -8.5
12960000 -9.02864 -8.5
12961000 -8.6302 -8.5
