# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
16860100 -9.37908 -10.25
16860200 -8.9001 -10.25
16860300 -8.63143 -10.25
16860400 -8.50359 -10.25
16860500 -8.60089 -10.25
16860600 -8.83552 -10.25
16860700 -9.22677 -10.25
16860800 -9.6936 -10.25
16860900 -10.231 -10.25
16861000 -10.7466 -10.25
16861100 -11.2052 -10.25
16861200 -11.4967 -10.25
16861300 -11.6693 -10.25
16861400 -11.6573 -10.25
16861500 -11.5346 -10.25
16861600 -11.3833 -10.25
16861700 -11.2317 -10.25
16861800 -11.0509 -10.25
16861900 -10.9734 -10.25
16862000 -10.9525 -10.25
16862100 -10.9888 -10.25
16862200 -11.022 -10.25
16862300 -11.0557 -10.25
16862400 -11.0604 -10.25
16862500 -11.0272 -10.25
16862600 -10.8562 -10.25
16862700 -10.6845 -10.25
16862800 -10.3701 -10.25
16862900 -9.99881 -10.25
16863000 -9.61367 -10.25
16863100 -9.23689 -10.25
16863200 -8.96744 -10.25
16863300 -8.81434 -10.25
16863400 -8.80011 -10.25
16863500 -8.89744 -10.25
16863600 -9.09745 -10.25
16863700 -9.27446 -10.25
16863800 -9.46183 -10.25
16863900 -9.61024 -10.25
16864000 -9.71194 -10.25
16864100 -9.88111 -10.25
16864200 -10.0741 -10.25
16864300 -10.3309 -10.25
16864400 -10.6354 -10.25
16864500 -10.9498 -10.25
16864600 -11.2444 -10.25
16864700 -11.4023 -10.25
16864800 -11.421 -10.25
16864900 -11.199 -10.25
16865000 -10.8297 -10.25
16865100 -10.2752 -10.25
16865200 -9.79213 -10.25
16865300 -9.43052 -10.25
16865400 -9.34059 -10.25
16865500 -9.52517 -10.25
16865600 -9.983 -10.25
16865700 -10.441 -10.25
16865800 -10.7742 -10.25
16865900 -10.8582 -10.25
16866000 -10.8025 -10.25
16866100 -10.6458 -10.25
16866200 -10.5847 -10.25
16866300 -10.6519 -10.25
16866400 -10.7256 -10.25
16866500 -10.6459 -10.25
16866600 -10.3889 -10.25
16866700 -10.0136 -10.25
16866800 -9.55229 -10.25
16866900 -9.30616 -10.25
16867000 -9.27605 -10.25
16867100 -9.54772 -10.25
16867200 -9.9291 -10.25
16867300 -10.3727 -10.25
16867400 -10.6338 -10.25
16867500 -10.7567 -10.25
16867600 -10.855 -10.25
16867700 -10.9402 -10.25
16867800 -11.022 -10.25
16867900 -11.0124 -10.25
16868000 -10.8197 -10.25
16868100 -10.3703 -10.25
16868200 -9.85116 -10.25
16868300 -9.32385 -10.25
16868400 -9.05756 -10.25
16868500 -9.04151 -10.25
16868600 -9.34658 -10.25
16868700 -9.74386 -10.25
16868800 -10.0503 -10.25
16868900 -10.2298 -10.25
16869000 -10.3277 -10.25
16869100 -10.5294 -10.25
16869200 -10.7586 -10.25
16869300 -10.9531 -10.25
16869400 -10.9777 -10.25
16869500 -10.69 -10.25
16869600 -10.2716 -10.25
16869700 -9.82578 -10.25
16869800 -9.58738 -10.25
16869900 -9.58368 -10.25
16870000 -9.87636 -10.25
16870100 -10.0513 -10.25
16870200 -10.1669 -10.25
16870300 -10.1538 -10.25
16870400 -10.2516 -10.25
16870500 -10.4782 -10.25
16870600 -10.8338 -10.25
16870700 -11.2271 -10.25
16870800 -11.4833 -10.25
16870900 -11.5389 -10.25
16871000 -11.2947 -10.25
16871100 -10.8888 -10.25
16871200 -10.2701 -10.25
16871300 -9.87036 -10.25
16871400 -9.6319 -10.25
16871500 -9.62435 -10.25
16871600 -9.49775 -10.25
16871700 -9.32636 -10.25
16871800 -9.10973 -10.25
16871900 -9.20897 -10.25
16872000 -9.58289 -10.25
16872100 -10.1641 -10.25
16872200 -10.6181 -10.25
16872300 -10.8664 -10.25
16872400 -10.7889 -10.25
16872500 -10.5671 -10.25
16872600 -10.3974 -10.25
16872700 -10.3355 -10.25
16872800 -10.3683 -10.25
16872900 -10.3641 -10.25
16873000 -10.337 -10.25
16873100 -10.136 -10.25
16873200 -9.99579 -10.25
16873300 -9.79631 -10.25
16873400 -9.89599 -10.25
16873500 -10.0942 -10.25
