# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
19410100 -9.55793 -9
19410200 -9.77079 -9
19410300 -9.92301 -9
19410400 -9.99586 -9
19410500 -10.0033 -9
19410600 -9.89865 -9
19410700 -9.69267 -9
19410800 -9.44372 -9
19410900 -9.10506 -9
19411000 -8.73921 -9
19411100 -8.43687 -9
19411200 -8.19223 -9
19411300 -8.04598 -9
19411400 -7.95606 -9
19411500 -7.92997 -9
19411600 -7.9675 -9
19411700 -8.03448 -9
19411800 -8.14314 -9
19411900 -8.27959 -9
19412000 -8.42542 -9
19412100 -8.59545 -9
19412200 -8.79672 -9
19412300 -9.03532 -9
19412400 -9.27981 -9
19412500 -9.51675 -9
19412600 -9.75275 -9
19412700 -9.93276 -9
19412800 -10.0543 -9
19412900 -10.1298 -9
19413000 -10.1506 -9
19413100 -10.1384 -9
19413200 -10.1019 -9
19413300 -10.029 -9
19413400 -9.88044 -9
19413500 -9.67815 -9
19413600 -9.39398 -9
19413700 -9.04659 -9
19413800 -8.7084 -9
19413900 -8.36569 -9
19414000 -8.06748 -9
19414100 -7.84692 -9
19414200 -7.69068 -9
19414300 -7.60514 -9
19414400 -7.60531 -9
19414500 -7.70085 -9
19414600 -7.87896 -9
19414700 -8.12979 -9
19414800 -8.44878 -9
19414900 -8.82844 -9
19415000 -9.2324 -9
19415100 -9.63727 -9
19415200 -9.95118 -9
19415300 -10.233 -9
19415400 -10.3929 -9
19415500 -10.4765 -9
19415600 -10.4397 -9
19415700 -10.2711 -9
19415800 -9.88404 -9
19415900 -9.32907 -9
19416000 -8.66582 -9
19416100 -8.11618 -9
19416200 -7.73747 -9
19416300 -7.50776 -9
19416400 -7.42516 -9
19416500 -7.47454 -9
19416600 -7.6811 -9
19416700 -7.94256 -9
19416800 -8.27285 -9
19416900 -8.57692 -9
19417000 -8.83951 -9
19417100 -9.12591 -9
19417200 -9.29333 -9
19417300 -9.52056 -9
19417400 -9.7837 -9
19417500 -10.1335 -9
19417600 -10.4461 -9
19417700 -10.6303 -9
19417800 -10.6107 -9
19417900 -10.4246 -9
19418000 -10.0955 -9
19418100 -9.70545 -9
19418200 -9.29926 -9
19418300 -9.03078 -9
19418400 -8.88563 -9
19418500 -8.83697 -9
19418600 -8.74398 -9
19418700 -8.65391 -9
19418800 -8.48487 -9
19418900 -8.34883 -9
19419000 -8.19847 -9
19419100 -8.07309 -9
19419200 -8.01133 -9
19419300 -8.02798 -9
19419400 -8.10186 -9
19419500 -8.32322 -9
19419600 -8.56582 -9
19419700 -8.94321 -9
19419800 -9.34237 -9
19419900 -9.61714 -9
19420000 -9.9474 -9
19420100 -9.99618 -9
19420200 -9.94833 -9
19420300 -9.86479 -9
19420400 -9.54551 -9
19420500 -9.26787 -9
19420600 -9.00137 -9
19420700 -8.74885 -9
19420800 -8.51796 -9
19420900 -8.37253 -9
19421000 -8.22855 -9
19421100 -8.13728 -9
19421200 -8.17754 -9
19421300 -8.13309 -9
19421400 -8.25652 -9
19421500 -8.38215 -9
19421600 -8.60288 -9
19421700 -8.94322 -9
19421800 -9.4104 -9
19421900 -9.90146 -9
19422000 -10.2418 -9
19422100 -10.5285 -9
19422200 -10.6701 -9
19422300 -10.6192 -9
19422400 -10.5143 -9
19422500 -10.3342 -9
19422600 -9.95705 -9
19422700 -9.56669 -9
19422800 -9.21545 -9
19422900 -8.73943 -9
19423000 -8.38638 -9
19423100 -8.09679 -9
19423200 -7.95342 -9
19423300 -7.86877 -9
19423400 -7.79486 -9
19423500 -7.74713 -9
19423600 -7.65339 -9
19423700 -7.60335 -9
19423800 -7.63086 -9
19423900 -7.75013 -9
19424000 -7.95086 -9
19424100 -8.1657 -9
19424200 -8.39046 -9
19424300 -8.56192 -9
19424400 -8.69119 -9
19424500 -8.87769 -9
19424600 -9.00596 -9
19424700 -9.20152 -9
19424800 -9.30578 -9
19424900 -9.50545 -9
19425000 -9.4957 -9
19425100 -9.56101 -9
19425200 -9.52698 -9
19425300 -9.53175 -9
19425400 -9.61508 -9
19425500 -9.74511 -9
19425600 -9.89264 -9
19425700 -9.98192 -9
19425800 -9.99887 -9
19425900 -9.94363 -9
19426000 -9.83805 -9
19426100 -9.71567 -9
19426200 -9.63117 -9
19426300 -9.68045 -9
19426400 -9.71805 -9
19426500 -9.85169 -9
19426600 -9.85891 -9
19426700 -9.74231 -9
19426800 -9.66321 -9
19426900 -9.42144 -9
19427000 -9.14142 -9
19427100 -8.94106 -9
19427200 -8.68211 -9
19427300 -8.43602 -9
19427400 -8.18157 -9
19427500 -7.88496 -9
19427600 -7.56747 -9
19427700 -7.34743 -9
19427800 -7.22228 -9
19427900 -7.18455 -9
19428000 -7.27471 -9
19428100 -7.45621 -9
19428200 -7.68063 -9
19428300 -7.89982 -9
19428400 -8.17763 -9
19428500 -8.46355 -9
19428600 -8.81317 -9
19428700 -9.19396 -9
19428800 -9.61695 -9
19428900 -9.98172 -9
19429000 -10.3168 -9
19429100 -10.5753 -9
19429200 -10.7313 -9
19429300 -10.8096 -9
19429400 -10.7921 -9
19429500 -10.6648 -9
19429600 -10.4171 -9
19429700 -10.0448 -9
19429800 -9.41441 -9
19429900 -8.77816 -9
19430000 -8.17793 -9
19430100 -7.54125 -9
19430200 -7.15895 -9
19430300 -6.95762 -9
19430400 -6.84018 -9
19430500 -6.96006 -9
19430600 -7.17618 -9
19430700 -7.47386 -9
19430800 -7.99592 -9
19430900 -8.52334 -9
19431000 -9.03953 -9
19431100 -9.57451 -9
19431200 -10.0137 -9
19431300 -10.4077 -9
19431400 -10.6123 -9
19431500 -10.7109 -9
19431600 -10.6626 -9
19431700 -10.4571 -9
19431800 -10.3652 -9
19431900 -10.2549 -9
19432000 -10.2031 -9
19432100 -10.0091 -9
19432200 -9.76655 -9
19432300 -9.50388 -9
19432400 -9.13304 -9
19432500 -8.80058 -9
19432600 -8.48112 -9
19432700 -8.19749 -9
19432800 -7.9578 -9
19432900 -7.79253 -9
19433000 -7.68469 -9
19433100 -7.62556 -9
19433200 -7.62275 -9
19433300 -7.68339 -9
19433400 -7.83664 -9
19433500 -8.0737 -9
19433600 -8.5186 -9
19433700 -9.07505 -9
19433800 -9.62006 -9
19433900 -10.2877 -9
19434000 -10.7051 -9
19434100 -10.9082 -9
19434200 -11.0526 -9
19434300 -11.0079 -9
19434400 -10.8099 -9
19434500 -10.5286 -9
19434600 -10.1258 -9
19434700 -9.64154 -9
19434800 -9.11164 -9
19434900 -8.54204 -9
19435000 -8.07118 -9
19435100 -7.62209 -9
19435200 -7.29675 -9
19435300 -7.19521 -9
19435400 -7.21791 -9
19435500 -7.34882 -9
19435600 -7.51381 -9
19435700 -7.66443 -9
19435800 -7.76295 -9
19435900 -7.84524 -9
19436000 -8.00883 -9
19436100 -8.25248 -9
19436200 -8.56556 -9
19436300 -8.98363 -9
19436400 -9.38925 -9
19436500 -9.81283 -9
19436600 -10.1464 -9
19436700 -10.3836 -9
19436800 -10.5168 -9
19436900 -10.566 -9
19437000 -10.5132 -9
19437100 -10.3342 -9
19437200 -10.0525 -9
19437300 -9.64553 -9
19437400 -9.25821 -9
19437500 -8.89725 -9
19437600 -8.66953 -9
19437700 -8.43219 -9
19437800 -8.24958 -9
19437900 -8.02487 -9
19438000 -7.78707 -9
19438100 -7.59165 -9
19438200 -7.54466 -9
19438300 -7.65653 -9
19438400 -7.93676 -9
19438500 -8.38699 -9
19438600 -8.97579 -9
19438700 -9.55385 -9
19438800 -10.0669 -9
19438900 -10.3483 -9
19439000 -10.5407 -9
19439100 -10.5758 -9
19439200 -10.4829 -9
19439300 -10.2741 -9
19439400 -9.95869 -9
19439500 -9.56242 -9
19439600 -9.09232 -9
19439700 -8.63397 -9
19439800 -8.24077 -9
19439900 -7.94096 -9
19440000 -7.79815 -9
19440100 -7.75087 -9
19440200 -7.75993 -9
19440300 -7.85217 -9
