# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1801000 -18.4695 -18.5
1802000 -18.6765 -18.5
1803000 -18.4211 -18.5
1804000 -18.4156 -18.5
1805000 -18.971 -18.5
1806000 -19.1033 -18.5
1807000 -19.0657 -18.5
1808000 -19.0755 -18.5
1809000 -19.075 -18.5
1810000 -19.1128 -18.5
1811000 -19.0606 -18.5
1812000 -18.9437 -18.5
1813000 -19.0322 -18.5
1814000 -18.9391 -18.5
1815000 -19.042 -18.5
1816000 -19.0297 -18.5
1817000 -18.8939 -18.5
1818000 -19.051 -18.5
1819000 -18.8913 -18.5
1820000 -19.058 -18.5
1821000 -19.0043 -18.5
1822000 -19.0367 -18.5
1823000 -19.0837 -18.5
1824000 -18.9981 -18.5
1825000 -18.9542 -18.5
1826000 -19.0368 -18.5
1827000 -18.9764 -18.5
1828000 -19.1039 -18.5
1829000 -18.9212 -18.5
1830000 -18.9526 -18.5
1831000 -18.9646 -18.5
1832000 -19.0909 -18.5
1833000 -18.9922 -18.5
1834000 -18.8822 -18.5
1835000 -19.0237 -18.5
1836000 -19.0712 -18.5
1837000 -19.0389 -18.5
1838000 -19.0133 -18.5
1839000 -19.0728 -18.5
1840000 -19.0834 -18.5
1841000 -19.0756 -18.5
1842000 -19.0914 -18.5
1843000 -19.0863 -18.5
1844000 -19.0771 -18.5
1845000 -18.9921 -18.5
1846000 -18.9766 -18.5
1847000 -19.0309 -18.5
1848000 -18.9926 -18.5
1849000 -18.9964 -18.5
1850000 -18.9945 -18.5
1851000 -19.0602 -18.5
1852000 -19.0054 -18.5
1853000 -19.031 -18.5
1854000 -19.0685 -18.5
1855000 -19.1273 -18.5
1856000 -19.0007 -18.5
1857000 -18.7886 -18.5
1858000 -18.416 -18.5
1859000 -19.0471 -18.5
1860000 -19.1134 -18.5
1861000 -19.0488 -18.5
1862000 -19.0201 -18.5
1863000 -19.0087 -18.5
1864000 -19.0166 -18.5
1865000 -19.11 -18.5
1866000 -19.0616 -18.5
1867000 -19.0337 -18.5
1868000 -19.0324 -18.5
1869000 -18.8914 -18.5
1870000 -18.1509 -18.5
1871000 -18.8201 -18.5
1872000 -19.0932 -18.5
