# Time-averaged data for fix myat1
# TimeStep v_vcm_fluid
1000 1.15545e-05
2000 -5.08919e-05
3000 -6.88119e-06
4000 0.000106838
5000 8.56291e-05
6000 0.000106031
7000 9.82091e-05
8000 -0.00014496
9000 2.31914e-05
10000 0.000219916
11000 4.33955e-05
12000 -0.000143437
13000 6.95333e-05
14000 0.000491256
15000 -5.45148e-05
16000 -0.000380886
17000 -3.89695e-05
18000 6.53409e-05
19000 -0.000124057
20000 0.000169567
21000 5.15006e-06
22000 -1.99314e-05
23000 0.000155143
24000 9.54949e-05
25000 1.90098e-05
26000 -2.97987e-05
27000 -7.51876e-05
28000 5.59598e-05
29000 0.000150263
30000 -8.74951e-05
31000 -0.000177541
32000 -0.000189929
33000 -6.05074e-06
34000 0.000310106
35000 0.000389284
36000 0.000244624
37000 0.00015682
38000 8.8064e-05
39000 0.000218897
40000 0.000130841
41000 -3.00384e-05
42000 6.31805e-05
43000 0.000173452
44000 8.09715e-05
45000 8.14776e-05
46000 0.000201125
47000 0.000257146
48000 3.5612e-05
49000 0.000245518
50000 0.00014217
51000 1.86832e-05
52000 7.83695e-05
53000 0.000249051
54000 0.000292156
55000 0.000520693
56000 0.000472431
57000 6.37627e-05
58000 0.000171601
59000 0.00018489
60000 6.69904e-05
61000 -0.000161816
62000 -1.96471e-05
63000 0.000229755
64000 0.000150685
65000 0.000217677
66000 2.02292e-05
67000 -0.000261087
68000 -0.000200194
69000 9.17361e-06
70000 0.000252053
71000 0.000356938
72000 0.000195818
73000 -0.00031282
74000 -0.000407555
75000 3.63453e-06
76000 0.000177766
77000 0.000155342
78000 2.60916e-05
79000 -8.61081e-05
80000 -6.4654e-05
81000 4.92366e-05
82000 0.000186565
83000 5.21861e-05
84000 9.58388e-06
85000 -0.000116636
86000 0.000120757
87000 0.000286686
88000 4.09236e-05
89000 -6.84791e-05
90000 2.74294e-06
91000 8.4874e-05
92000 -1.80501e-05
93000 1.27396e-05
94000 1.24716e-05
95000 0.000148297
96000 2.44493e-05
97000 -0.000165675
98000 7.99124e-05
99000 7.88761e-05
100000 0.000147843
101000 0.000227907
102000 -7.12646e-05
103000 4.2652e-06
104000 2.88913e-06
105000 0.000142772
106000 9.37412e-05
107000 0.000200567
108000 0.000221692
109000 2.43617e-05
110000 -1.85227e-05
