# Time-averaged data for fix myat1
# TimeStep v_mytemp
100 226.673
200 259.136
300 266.657
400 285.97
500 300.495
600 303.052
700 310.831
800 305.268
900 299.808
1000 298.324
1100 299.8
1200 304.09
1300 305.437
1400 301.503
1500 297.288
1600 298.647
1700 298.891
1800 304.685
1900 302.272
2000 301.695
2100 301.183
2200 297.094
2300 296.324
2400 299.636
2500 303.485
2600 303.206
2700 297.105
2800 294.675
2900 298.417
3000 299.105
3100 299.527
3200 304.794
3300 305.88
3400 298.179
3500 296.012
3600 300.692
3700 304.88
3800 302.972
3900 294.557
4000 295.238
4100 303.752
4200 304.773
4300 299.88
4400 301.019
4500 300.41
4600 301.155
4700 294.481
4800 297.029
4900 300.526
5000 300.606
5100 299.558
5200 296.698
5300 294.882
5400 295.608
5500 300.008
5600 300.78
5700 297.456
5800 300.276
5900 300.215
6000 297.834
6100 298.53
6200 298.199
6300 296.656
6400 301.408
6500 304.683
6600 300.332
6700 297.147
6800 300.304
6900 300.674
7000 303.847
7100 298.9
7200 294.836
7300 300.145
7400 298.291
7500 302.071
7600 301.209
7700 299.797
7800 295.562
7900 296.367
8000 301.567
8100 301.179
8200 298.478
8300 302.441
8400 306.584
8500 306.33
8600 303.416
8700 302.169
8800 297.946
8900 292.453
9000 302.355
9100 302.299
9200 300.468
9300 296.827
9400 295.095
9500 293.683
9600 297.794
9700 301.572
9800 299.045
9900 299.4
10000 299.643
10100 305.652
10200 304.576
10300 298.058
10400 303.119
10500 300.171
10600 297.471
10700 304.912
10800 308.043
10900 308.789
11000 299.944
11100 297.41
11200 302.052
11300 297.853
11400 294.841
11500 298.284
11600 304.19
11700 300.424
11800 298.76
11900 304.428
12000 307.752
12100 304.858
12200 300.943
12300 299.828
12400 297.539
12500 303.528
12600 305.638
12700 296.999
12800 292.811
12900 299.088
13000 302.037
13100 298.862
13200 294.132
13300 296.249
13400 303.421
13500 307.035
13600 301.461
13700 300.264
13800 298.623
13900 304.03
14000 303.709
14100 301.367
14200 298.101
14300 298.508
14400 294.398
14500 304.205
14600 306.138
14700 301.902
14800 297.359
14900 298.936
15000 297.173
15100 301.398
15200 307.466
15300 305.366
15400 298.023
15500 299.991
15600 302.585
15700 301.793
15800 300.308
15900 296.5
16000 293.072
16100 301.561
16200 300.403
16300 300.558
16400 298.439
16500 293.718
16600 293.65
16700 296.926
16800 300.169
16900 305.332
17000 300.404
17100 298.623
17200 297.505
17300 298.651
17400 305.643
17500 305.349
17600 301.023
17700 299.184
17800 297.179
17900 307.682
18000 301.741
18100 295.679
18200 297.044
18300 299.929
18400 299.148
18500 300.744
18600 293.525
18700 295.888
18800 297.074
18900 300.903
19000 300.647
19100 297.449
19200 301.049
19300 297.013
19400 298.939
19500 299.342
19600 296.308
19700 302.422
19800 307.34
19900 301.294
20000 298.686
20100 295.209
20200 303.398
20300 302.59
20400 298.176
20500 301.21
20600 302.6
20700 299.167
20800 296.158
20900 301.734
21000 301.396
21100 301.145
21200 299.038
21300 302.25
21400 303.466
21500 304.427
21600 298.163
21700 297.589
21800 300.272
21900 300.768
22000 300.791
22100 309.497
22200 303.311
22300 297.342
22400 296.208
22500 300.686
22600 303.458
22700 301.979
22800 302.101
22900 296.735
23000 300.086
23100 304.796
23200 306.06
23300 305.068
23400 299.082
23500 296.801
23600 301.042
23700 303.062
23800 305.815
23900 294.807
24000 300.414
24100 300.512
24200 298.999
24300 300.443
24400 299.09
24500 304.776
24600 305.368
24700 299.624
24800 299.411
24900 299.101
25000 302.513
25100 299.324
25200 299.548
25300 303.753
25400 302.366
25500 299.483
25600 295.825
25700 301.089
25800 300.993
25900 297.721
26000 299.955
26100 304.321
26200 299.197
26300 298.775
26400 299.537
26500 301.554
26600 302.838
26700 301.202
26800 303.317
26900 298.334
27000 297.409
27100 300.417
27200 297.064
27300 298.234
27400 292.991
27500 299.665
27600 304.665
27700 301.716
27800 293.992
