# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
2600100 -21.8511 -22
2600200 -21.8841 -22
2600300 -21.8969 -22
2600400 -21.778 -22
2600500 -21.8408 -22
2600600 -21.6106 -22
2600700 -21.6609 -22
2600800 -21.8461 -22
2600900 -21.9261 -22
2601000 -22.0052 -22
2601100 -22.1792 -22
2601200 -22.1622 -22
2601300 -22.0714 -22
2601400 -21.6958 -22
2601500 -21.6706 -22
2601600 -21.9278 -22
2601700 -21.8969 -22
2601800 -21.6724 -22
2601900 -21.5464 -22
2602000 -21.5829 -22
2602100 -21.7111 -22
2602200 -21.9455 -22
2602300 -21.9616 -22
2602400 -21.8158 -22
2602500 -22.0658 -22
2602600 -22.0308 -22
2602700 -22.0444 -22
2602800 -22.0883 -22
2602900 -21.9726 -22
2603000 -22.0005 -22
2603100 -22.0751 -22
2603200 -22.074 -22
2603300 -22.2564 -22
2603400 -22.1632 -22
2603500 -21.9929 -22
2603600 -21.982 -22
2603700 -21.7248 -22
2603800 -21.5597 -22
2603900 -21.737 -22
2604000 -21.9855 -22
2604100 -21.8927 -22
2604200 -21.9325 -22
2604300 -21.9446 -22
2604400 -22.0504 -22
2604500 -22.1451 -22
2604600 -22.2933 -22
2604700 -22.5573 -22
2604800 -22.6178 -22
2604900 -22.5919 -22
2605000 -22.501 -22
2605100 -22.6762 -22
2605200 -22.4861 -22
2605300 -22.2381 -22
2605400 -21.8202 -22
2605500 -21.632 -22
2605600 -21.5269 -22
2605700 -21.6191 -22
2605800 -21.7781 -22
2605900 -21.8717 -22
2606000 -21.931 -22
2606100 -21.7797 -22
2606200 -21.7484 -22
2606300 -21.6535 -22
2606400 -21.8812 -22
2606500 -21.8693 -22
2606600 -21.6731 -22
2606700 -21.6657 -22
2606800 -21.9485 -22
2606900 -22.3869 -22
2607000 -22.5297 -22
2607100 -22.2419 -22
2607200 -22.1973 -22
2607300 -22.2301 -22
2607400 -22.1091 -22
2607500 -22.0803 -22
2607600 -21.8879 -22
2607700 -21.8171 -22
2607800 -21.8346 -22
2607900 -21.8085 -22
2608000 -21.9502 -22
2608100 -22.1354 -22
2608200 -22.1159 -22
2608300 -22.2888 -22
2608400 -22.6631 -22
2608500 -22.8834 -22
2608600 -22.4993 -22
2608700 -22.2466 -22
2608800 -22.0184 -22
2608900 -21.7171 -22
2609000 -21.8119 -22
2609100 -21.9364 -22
2609200 -22.0555 -22
2609300 -22.1049 -22
2609400 -22.1858 -22
2609500 -21.8468 -22
2609600 -21.7455 -22
2609700 -21.9439 -22
2609800 -22.0996 -22
2609900 -21.9079 -22
2610000 -21.8149 -22
2610100 -22.0133 -22
2610200 -22.1321 -22
2610300 -21.9631 -22
2610400 -22.0795 -22
2610500 -22.3702 -22
2610600 -22.4449 -22
2610700 -22.4077 -22
2610800 -22.3864 -22
2610900 -22.5006 -22
2611000 -22.4318 -22
2611100 -22.1181 -22
2611200 -22.393 -22
2611300 -22.4663 -22
2611400 -22.2947 -22
2611500 -22.1815 -22
2611600 -22.2063 -22
2611700 -22.264 -22
2611800 -22.1398 -22
