LAMMPS data file via write_data, version 20 Nov 2019, timestep = 97

1150 atoms
2 atom types

-3.0000000000000000e+01 3.0000000000000000e+01 xlo xhi
-3.0000000000000000e+01 3.0000000000000000e+01 ylo yhi
-5.0000000000000000e-01 5.0000000000000000e-01 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 1 1
2 0.5 3

Atoms # atomic

345 1 -2.8836527978635523e+01 -2.9323791349242530e+01 0.0000000000000000e+00 0 0 0
979 1 -2.9382597284003467e+01 -2.8335352105920894e+01 0.0000000000000000e+00 0 0 0
435 1 -2.5412729704650008e+01 -2.9697644643809667e+01 0.0000000000000000e+00 0 0 0
533 1 -2.5033422381244598e+01 -2.8519424750144708e+01 0.0000000000000000e+00 0 0 0
347 1 -2.4330866813628781e+01 -2.9373591404712414e+01 0.0000000000000000e+00 0 0 0
448 1 -2.3610197298718113e+01 -2.8518785172533800e+01 0.0000000000000000e+00 0 0 0
465 1 -2.1594434951800736e+01 -2.9515122247021324e+01 0.0000000000000000e+00 0 0 0
846 1 -1.9589451104663272e+01 -2.9956228673857563e+01 0.0000000000000000e+00 0 0 0
515 1 -1.8140787952603613e+01 -2.9568144283541329e+01 0.0000000000000000e+00 0 0 0
842 1 -1.4745655024242563e+01 -2.8654130592219051e+01 0.0000000000000000e+00 0 0 0
787 1 -1.2989513138005535e+01 -2.9492106254560223e+01 0.0000000000000000e+00 0 0 0
36 1 -1.0405919873206756e+01 -2.9840692475135835e+01 0.0000000000000000e+00 0 0 0
364 1 -1.1541790203872502e+01 -2.9931587863363454e+01 0.0000000000000000e+00 0 0 0
625 1 -4.7578226796365950e+00 -2.8773352167289758e+01 0.0000000000000000e+00 0 0 0
387 1 7.4176428633997267e+00 -2.9431703322476856e+01 0.0000000000000000e+00 0 0 0
944 1 6.3223037867446088e+00 -2.9242449447127644e+01 0.0000000000000000e+00 0 0 0
970 1 6.7480342035660383e+00 2.9673769424497731e+01 0.0000000000000000e+00 0 -1 0
223 1 1.1273081028896458e+01 -2.8570387658730901e+01 0.0000000000000000e+00 0 0 0
484 1 1.1195195948715684e+01 -2.9695603133380178e+01 0.0000000000000000e+00 0 0 0
646 1 1.2215665223498444e+01 2.9848294763413616e+01 0.0000000000000000e+00 0 -1 0
813 1 1.2510493315624204e+01 -2.9067534743040571e+01 0.0000000000000000e+00 0 0 0
567 1 1.6299792015260564e+01 -2.8884257915646259e+01 0.0000000000000000e+00 0 0 0
295 1 1.8456843971675266e+01 -2.8799338554570170e+01 0.0000000000000000e+00 0 0 0
207 1 1.9800803244967724e+01 -2.8660356452983226e+01 0.0000000000000000e+00 0 0 0
137 1 2.1323059450177364e+01 -2.9799293235727607e+01 0.0000000000000000e+00 0 0 0
320 1 2.0963132379403525e+01 -2.8718999247753903e+01 0.0000000000000000e+00 0 0 0
10 1 2.3123569854293738e+01 -2.9917953657112896e+01 0.0000000000000000e+00 0 0 0
126 1 2.4203694748699135e+01 -2.9629074001940047e+01 0.0000000000000000e+00 0 0 0
941 1 2.5277655324688055e+01 -2.9285158173216345e+01 0.0000000000000000e+00 0 0 0
566 1 2.6892840501664114e+01 -2.9395998150685582e+01 0.0000000000000000e+00 0 0 0
833 1 2.8186956474263695e+01 -2.8936980325175544e+01 0.0000000000000000e+00 0 0 0
855 1 2.8219826936457114e+01 2.9941651975342722e+01 0.0000000000000000e+00 0 -1 0
74 1 2.9194798361224006e+01 -2.9474278236238980e+01 0.0000000000000000e+00 0 0 0
890 1 -2.6928395343003086e+01 -2.7959322814182549e+01 0.0000000000000000e+00 0 0 0
483 1 -2.3836202009267883e+01 -2.7426580665623543e+01 0.0000000000000000e+00 0 0 0
894 1 -1.7060693529087906e+01 -2.7181643447544399e+01 0.0000000000000000e+00 0 0 0
