# LAMMPS data file 
# Created using atb2lammps 
# https://github.com/simongravelle/atb2lammps

101 atoms
100 bonds
183 angles
210 dihedrals

9 atom types
6 bond types
15 angle types
3 dihedral types

-33 33 xlo xhi
-10 10 ylo yhi
-10 10 zlo zhi

Atoms

1 1 4 0.193 20.284277 -0.42170465 1.114879 
2 1 6 -0.313 20.827177 0.09407662 0.5317882 
3 1 5 0.062 19.979755 0.9624963 -0.16922513 
4 1 3 0.047 19.503695 1.6838866 0.5236534 
5 1 3 0.047 20.676348 1.5226802 -0.8169832 
6 1 2 0.017 18.933132 0.23041828 -1.0219208 
7 1 3 0.04 18.489595 0.92290896 -1.7629422 
8 1 3 0.04 19.380697 -0.6157509 -1.5797569 
9 1 1 -0.273 17.929796 -0.23910953 -0.1347971 
10 1 2 0.056 16.91864 -0.99547905 -0.78296334 
11 1 3 0.04 16.51229 -0.4429165 -1.6537501 
12 1 3 0.04 17.356722 -1.9389285 -1.1637588 
13 1 2 0.053 15.836616 -1.2999314 0.25970706 
14 1 3 0.039 15.31408 -2.2414615 -0.0001658748 
15 1 3 0.039 16.262945 -1.4270269 1.2751282 
16 1 1 -0.262 14.910816 -0.2252712 0.23475678 
17 1 2 0.053 13.922361 -0.31680098 1.2490957 
18 1 3 0.04 13.469142 -1.3283535 1.2707034 
19 1 3 0.04 14.397691 -0.14520594 2.234733 
20 1 2 0.053 12.878948 0.771486 0.9710528 
21 1 3 0.04 12.394427 1.0820161 1.9177103 
22 1 3 0.04 13.332548 1.6759915 0.51845175 
23 1 1 -0.263 11.906055 0.21053998 0.10370552 
24 1 2 0.053 10.9288435 1.1482098 -0.31982222 
25 1 3 0.039 10.489998 1.6794537 0.5485546 
26 1 3 0.039 11.407663 1.9091036 -0.966922 
27 1 2 0.053 9.868372 0.37701577 -1.1140733 
28 1 3 0.039 9.373759 1.0534049 -1.8386666 
29 1 3 0.039 10.309937 -0.46094304 -1.6899958 
30 1 1 -0.261 8.910287 -0.104455546 -0.18478976 
31 1 2 0.053 7.9125323 -0.91590023 -0.784383 
32 1 3 0.039 7.429221 -0.38172323 -1.6268688 
33 1 3 0.039 8.3792095 -1.8319484 -1.1970594 
34 1 2 0.053 6.906455 -1.2891914 0.31025022 
35 1 3 0.039 6.414403 -2.2494202 0.058585264 
36 1 3 0.039 7.394767 -1.4153805 1.2973963 
37 1 1 -0.261 5.935369 -0.25601798 0.36327538 
38 1 2 0.053 4.9678545 -0.45411345 1.3819847 
39 1 3 0.039 4.493054 -1.4508903 1.2822716 
40 1 3 0.039 5.4616823 -0.419479 2.3731542 
41 1 2 0.053 3.9442704 0.6813325 1.2691401 
42 1 3 0.039 3.462457 0.85354024 2.2517354 
43 1 3 0.039 4.416309 1.6351862 0.9592703 
44 1 1 -0.26 2.9658387 0.2780424 0.32406515 
45 1 2 0.053 1.9870805 1.2753032 0.07724235 
46 1 3 0.039 1.510076 1.5958546 1.0250565 
47 1 3 0.039 2.4697278 2.1669924 -0.36932126 
48 1 2 0.053 0.9696142 0.68542683 -0.9057998 
49 1 3 0.039 0.486658 1.4989817 -1.4822316 
50 1 3 0.039 1.4467916 0.0002636517 -1.6349694 
51 1 1 -0.268 -0.009253639 -0.0016088818 -0.14207143 
52 1 2 0.053 -0.98387855 -0.6508145 -0.9431797 
53 1 3 0.039 -1.4524724 0.06675151 -1.6463645 
54 1 3 0.039 -0.49842602 -1.4406198 -1.5498513 
55 1 2 0.053 -2.0124621 -1.2782103 0.0044285166 
56 1 3 0.039 -2.4988575 -2.1439836 -0.48701587 
57 1 3 0.039 -1.5443894 -1.6471076 0.93909156 
58 1 1 -0.26 -2.984932 -0.2857167 0.2916474 
59 1 2 0.053 -3.974073 -0.7256436 1.2088572 
60 1 3 0.039 -4.45594 -1.6555994 0.84593725 
61 1 3 0.039 -3.5007453 -0.95593935 2.1837754 
62 1 2 0.053 -4.9835587 0.41569975 1.3758942 
63 1 3 0.039 -5.4806986 0.33843356 2.3629792 
64 1 3 0.039 -4.495988 1.4100285 1.326744 
65 1 1 -0.261 -5.9505777 0.28136238 0.3461284 
66 1 2 0.053 -6.9081926 1.3284764 0.34308398 
67 1 3 0.039 -7.393623 1.4156878 1.3358346 
68 1 3 0.039 -6.4033175 2.29253 0.13507876 
69 1 2 0.053 -7.921047 1.0200293 -0.7655427 
70 1 3 0.039 -8.3809805 1.9599603 -1.1292193 
71 1 3 0.039 -7.4449635 0.5253066 -1.6357057 
72 1 1 -0.261 -8.92424 0.18829913 -0.20404825 
73 1 2 0.053 -9.88786 -0.23974437 -1.1535264 
74 1 3 0.039 -10.326657 0.62929255 -1.683795 
75 1 3 0.039 -9.399122 -0.8795844 -1.9145968 
76 1 2 0.053 -10.950252 -1.0447024 -0.39620596 
77 1 3 0.039 -11.434761 -1.7692647 -1.0798576 
78 1 3 0.039 -10.512424 -1.6211655 0.44336197 
79 1 1 -0.263 -11.922193 -0.12430379 0.07489204 
80 1 2 0.053 -12.89011 -0.7195328 0.92473775 
81 1 3 0.04 -13.324315 -1.6249522 0.4551027 
82 1 3 0.04 -12.4039345 -1.0359665 1.8683279 
83 1 2 0.053 -13.956167 0.34344333 1.2145317 
84 1 3 0.04 -14.434865 0.14568031 2.1935112 
85 1 3 0.04 -13.521995 1.3626161 1.2574267 
86 1 1 -0.262 -14.9360075 0.2500099 0.19208552 
87 1 2 0.053 -15.878192 1.3100148 0.22325996 
88 1 3 0.039 -16.300644 1.4318082 1.2409283 
89 1 3 0.039 -15.370994 2.2588863 -0.040229846 
90 1 2 0.056 -16.961645 0.9900744 -0.81329477 
91 1 3 0.04 -17.421886 1.9272219 -1.1834072 
92 1 3 0.04 -16.550314 0.4526247 -1.691036 
93 1 1 -0.273 -17.949636 0.20514074 -0.1636864 
94 1 2 0.017 -18.970213 -0.2473633 -1.0397187 
95 1 3 0.04 -19.462368 0.61437213 -1.5320607 
96 1 3 0.04 -18.535892 -0.8844261 -1.834046 
97 1 5 0.062 -19.962807 -1.0577286 -0.19299112 
98 1 3 0.047 -20.673931 -1.5924584 -0.8465951 
99 1 3 0.047 -19.44075 -1.8101916 0.43019512 
100 1 7 -0.313 -20.797823 -0.25637457 0.59689635 
101 1 4 0.193 -20.242235 0.22269186 1.1991574 

Bonds

1 5 1 2 
2 1 2 3 
3 4 3 4 
4 4 3 5 
5 2 3 6 
6 4 6 7 
7 4 6 8 
8 3 6 9 
9 3 9 10 
10 4 10 11 
11 4 10 12 
12 2 10 13 
13 4 13 14 
14 4 13 15 
15 3 13 16 
16 3 16 17 
17 4 17 18 
18 4 17 19 
19 2 17 20 
20 4 20 21 
21 4 20 22 
22 3 20 23 
23 3 23 24 
24 4 24 25 
25 4 24 26 
26 2 24 27 
27 4 27 28 
28 4 27 29 
29 3 27 30 
30 3 30 31 
31 4 31 32 
32 4 31 33 
33 2 31 34 
34 4 34 35 
35 4 34 36 
36 3 34 37 
37 3 37 38 
38 4 38 39 
39 4 38 40 
40 2 38 41 
41 4 41 42 
42 4 41 43 
43 3 41 44 
44 3 44 45 
45 4 45 46 
46 4 45 47 
47 2 45 48 
48 4 48 49 
49 4 48 50 
50 3 48 51 
51 3 51 52 
52 4 52 53 
53 4 52 54 
54 2 52 55 
55 4 55 56 
56 4 55 57 
57 3 55 58 
58 3 58 59 
59 4 59 60 
60 4 59 61 
61 2 59 62 
62 4 62 63 
63 4 62 64 
64 3 62 65 
65 3 65 66 
66 4 66 67 
67 4 66 68 
68 2 66 69 
69 4 69 70 
70 4 69 71 
71 3 69 72 
72 3 72 73 
73 4 73 74 
74 4 73 75 
75 2 73 76 
76 4 76 77 
77 4 76 78 
78 3 76 79 
79 3 79 80 
80 4 80 81 
81 4 80 82 
82 2 80 83 
83 4 83 84 
84 4 83 85 
85 3 83 86 
86 3 86 87 
87 4 87 88 
88 4 87 89 
89 2 87 90 
90 4 90 91 
91 4 90 92 
92 3 90 93 
93 3 93 94 
94 4 94 95 
95 4 94 96 
96 2 94 97 
97 4 97 98 
98 4 97 99 
99 1 97 100 
100 5 100 101 

Angles

1 4 1 2 3 
2 1 2 3 4 
3 1 2 3 5 
4 8 2 3 6 
5 2 4 3 5 
6 12 4 3 6 
7 12 5 3 6 
8 11 3 6 7 
9 11 3 6 8 
10 5 3 6 9 
11 10 7 6 8 
12 13 7 6 9 
13 13 8 6 9 
14 4 6 9 10 
15 3 9 10 11 
16 3 9 10 12 
17 5 9 10 13 
18 9 11 10 12 
19 14 11 10 13 
20 14 12 10 13 
21 13 10 13 14 
22 13 10 13 15 
23 5 10 13 16 
24 9 14 13 15 
25 3 14 13 16 
26 3 15 13 16 
27 4 13 16 17 
28 7 16 17 18 
29 7 16 17 19 
30 5 16 17 20 
31 9 18 17 19 
32 13 18 17 20 
33 13 19 17 20 
34 14 17 20 21 
35 14 17 20 22 
36 5 17 20 23 
37 9 21 20 22 
38 3 21 20 23 
39 3 22 20 23 
40 4 20 23 24 
41 7 23 24 25 
42 7 23 24 26 
43 5 23 24 27 
44 9 25 24 26 
45 13 25 24 27 
46 13 26 24 27 
47 13 24 27 28 
48 13 24 27 29 
49 5 24 27 30 
50 9 28 27 29 
51 3 28 27 30 
52 3 29 27 30 
53 4 27 30 31 
54 3 30 31 32 
55 3 30 31 33 
56 5 30 31 34 
57 9 32 31 33 
58 14 32 31 34 
59 14 33 31 34 
60 14 31 34 35 
61 14 31 34 36 
62 5 31 34 37 
63 9 35 34 36 
64 6 35 34 37 
65 6 36 34 37 
66 4 34 37 38 
67 3 37 38 39 
68 3 37 38 40 
69 5 37 38 41 
70 9 39 38 40 
71 14 39 38 41 
72 14 40 38 41 
73 14 38 41 42 
74 14 38 41 43 
75 5 38 41 44 
76 9 42 41 43 
77 6 42 41 44 
78 6 43 41 44 
79 4 41 44 45 
80 6 44 45 46 
81 6 44 45 47 
82 5 44 45 48 
83 9 46 45 47 
84 14 46 45 48 
85 14 47 45 48 
86 14 45 48 49 
87 14 45 48 50 
88 5 45 48 51 
89 9 49 48 50 
90 3 49 48 51 
91 3 50 48 51 
92 4 48 51 52 
93 3 51 52 53 
94 3 51 52 54 
95 5 51 52 55 
96 9 53 52 54 
97 14 53 52 55 
98 14 54 52 55 
99 14 52 55 56 
100 14 52 55 57 
101 5 52 55 58 
102 9 56 55 57 
103 6 56 55 58 
104 6 57 55 58 
105 4 55 58 59 
106 6 58 59 60 
107 6 58 59 61 
108 5 58 59 62 
109 9 60 59 61 
110 14 60 59 62 
111 14 61 59 62 
112 14 59 62 63 
113 14 59 62 64 
114 5 59 62 65 
115 9 63 62 64 
116 3 63 62 65 
117 3 64 62 65 
118 4 62 65 66 
119 6 65 66 67 
120 6 65 66 68 
121 5 65 66 69 
122 9 67 66 68 
123 14 67 66 69 
124 14 68 66 69 
125 14 66 69 70 
126 14 66 69 71 
127 5 66 69 72 
128 9 70 69 71 
129 3 70 69 72 
130 3 71 69 72 
131 4 69 72 73 
132 3 72 73 74 
133 3 72 73 75 
134 5 72 73 76 
135 9 74 73 75 
136 13 74 73 76 
137 13 75 73 76 
138 13 73 76 77 
139 13 73 76 78 
140 5 73 76 79 
141 9 77 76 78 
142 7 77 76 79 
143 7 78 76 79 
144 4 76 79 80 
145 3 79 80 81 
146 3 79 80 82 
147 5 79 80 83 
148 9 81 80 82 
149 14 81 80 83 
150 14 82 80 83 
151 13 80 83 84 
152 13 80 83 85 
153 5 80 83 86 
154 9 84 83 85 
155 7 84 83 86 
156 7 85 83 86 
157 4 83 86 87 
158 3 86 87 88 
159 3 86 87 89 
160 5 86 87 90 
161 9 88 87 89 
162 13 88 87 90 
163 13 89 87 90 
164 14 87 90 91 
165 14 87 90 92 
166 5 87 90 93 
167 9 91 90 92 
168 3 91 90 93 
169 3 92 90 93 
170 4 90 93 94 
171 13 93 94 95 
172 13 93 94 96 
173 5 93 94 97 
174 10 95 94 96 
175 11 95 94 97 
176 11 96 94 97 
177 12 94 97 98 
178 12 94 97 99 
179 8 94 97 100 
180 2 98 97 99 
181 1 98 97 100 
182 1 99 97 100 
183 4 97 100 101 

Dihedrals

1 3 1 2 3 4 
2 3 1 2 3 5 
3 1 1 2 3 6 
4 3 2 3 6 7 
5 3 2 3 6 8 
6 2 2 3 6 9 
7 1 3 6 9 10 
8 3 4 3 6 7 
9 3 4 3 6 8 
10 3 4 3 6 9 
11 3 5 3 6 7 
12 3 5 3 6 8 
13 3 5 3 6 9 
14 3 6 9 10 11 
15 3 6 9 10 12 
16 1 6 9 10 13 
17 3 7 6 9 10 
18 3 8 6 9 10 
19 3 9 10 13 14 
20 3 9 10 13 15 
21 2 9 10 13 16 
22 1 10 13 16 17 
23 3 11 10 13 14 
24 3 11 10 13 15 
25 3 11 10 13 16 
26 3 12 10 13 14 
27 3 12 10 13 15 
28 3 12 10 13 16 
29 3 13 16 17 18 
30 3 13 16 17 19 
31 1 13 16 17 20 
32 3 14 13 16 17 
33 3 15 13 16 17 
34 3 16 17 20 21 
35 3 16 17 20 22 
36 2 16 17 20 23 
37 1 17 20 23 24 
38 3 18 17 20 21 
39 3 18 17 20 22 
40 3 18 17 20 23 
41 3 19 17 20 21 
42 3 19 17 20 22 
43 3 19 17 20 23 
44 3 20 23 24 25 
45 3 20 23 24 26 
46 1 20 23 24 27 
47 3 21 20 23 24 
48 3 22 20 23 24 
49 3 23 24 27 28 
50 3 23 24 27 29 
51 2 23 24 27 30 
52 1 24 27 30 31 
53 3 25 24 27 28 
54 3 25 24 27 29 
55 3 25 24 27 30 
56 3 26 24 27 28 
57 3 26 24 27 29 
58 3 26 24 27 30 
59 3 27 30 31 32 
60 3 27 30 31 33 
61 1 27 30 31 34 
62 3 28 27 30 31 
63 3 29 27 30 31 
64 3 30 31 34 35 
65 3 30 31 34 36 
66 2 30 31 34 37 
67 1 31 34 37 38 
68 3 32 31 34 35 
69 3 32 31 34 36 
70 3 32 31 34 37 
71 3 33 31 34 35 
72 3 33 31 34 36 
73 3 33 31 34 37 
74 3 34 37 38 39 
75 3 34 37 38 40 
76 1 34 37 38 41 
77 3 35 34 37 38 
78 3 36 34 37 38 
79 3 37 38 41 42 
80 3 37 38 41 43 
81 2 37 38 41 44 
82 1 38 41 44 45 
83 3 39 38 41 42 
84 3 39 38 41 43 
85 3 39 38 41 44 
86 3 40 38 41 42 
87 3 40 38 41 43 
88 3 40 38 41 44 
