# Time-averaged data for fix myat1
# TimeStep v_mytemp
100 317.569
200 316.263
300 302.801
400 297.815
500 293.368
600 300.458
700 302.427
800 303.457
900 305.445
1000 297.283
1100 300.422
1200 298.918
1300 303.441
1400 305.225
1500 303.49
1600 300.512
1700 296.658
1800 300.898
1900 303.863
2000 307.078
2100 301.392
2200 296.076
2300 297.905
2400 301.911
2500 304.619
2600 304.292
2700 307.104
2800 297.337
2900 299.161
3000 304.227
3100 303.714
3200 304.798
3300 297.294
3400 297.448
3500 300.28
3600 301.037
3700 306.7
3800 301.346
3900 294.4
4000 299.732
4100 303.522
4200 295.797
4300 291.906
4400 292.735
4500 297.089
4600 300.168
4700 305.837
4800 300.593
4900 298.248
5000 298.235
5100 298.349
5200 301.299
5300 310.979
5400 307.007
5500 300.634
5600 296.498
5700 300.688
5800 303.334
5900 301.851
6000 304.398
6100 295.407
6200 295.795
6300 303.737
6400 305.871
6500 297.386
6600 291.636
6700 297.679
6800 302.521
6900 300.816
7000 299.148
7100 295.013
7200 291.674
7300 290.628
7400 299.65
7500 299.79
7600 299.995
7700 301.267
7800 307.398
7900 302.926
8000 296.034
8100 297.403
8200 299.433
8300 304.685
8400 299.402
8500 295.692
8600 299.499
8700 301.885
8800 305.14
8900 300.653
9000 291.895
9100 294.084
9200 301.645
9300 299.993
9400 297.762
9500 298.434
9600 302.51
9700 310.045
9800 300.925
9900 295.52
10000 298.521
10100 303.569
10200 308.6
10300 304.826
10400 298.556
10500 304.073
10600 297.44
10700 296.105
10800 306.666
10900 303.54
11000 305.054
11100 300.734
11200 296.142
11300 299.374
11400 303.898
11500 305.275
11600 298.207
11700 297.075
11800 299.115
11900 301.507
12000 301.553
12100 303.871
12200 307.459
12300 300.141
12400 297.187
12500 299.122
12600 302.396
12700 300.981
12800 303.351
12900 306.678
13000 299.89
13100 298.06
13200 299.862
13300 301.979
13400 307.955
13500 300.632
13600 298.463
13700 298.44
13800 301.448
13900 296.328
14000 300.88
14100 302.041
14200 299.993
14300 300.125
14400 297.933
14500 298.713
14600 294.773
14700 293.699
14800 301.254
14900 300.708
15000 299.73
15100 298.68
15200 297.435
15300 297.143
15400 301.636
15500 304.663
15600 299.272
15700 297.64
15800 298.499
15900 297.769
16000 302.538
16100 300.846
16200 298.211
16300 294.5
16400 292.8
16500 301.766
16600 303.111
16700 299.712
16800 299.999
16900 293.318
17000 295.896
17100 302.439
17200 303.957
17300 306.637
17400 296.819
17500 294.552
17600 298.336
17700 302.585
17800 305.931
17900 297.89
18000 298.787
18100 298.442
18200 302.253
18300 306.458
18400 300.948
18500 294.707
18600 297.369
18700 299.374
18800 302.268
18900 300.192
19000 302.173
19100 299.393
19200 298.637
19300 298.211
19400 297.149
19500 300.01
19600 304.142
19700 302.987
19800 297.006
19900 300.516
20000 299.829
20100 301.338
20200 304.088
20300 299.709
20400 301.884
20500 298.99
20600 294.502
20700 300.16
20800 305.163
20900 303.313
21000 300.419
21100 302.648
21200 296.062
21300 299.933
21400 303.283
21500 299.702
21600 299.596
21700 299.463
21800 294.656
21900 301.74
22000 303.703
22100 300.811
22200 299.516
22300 297.982
22400 295.083
22500 296.94
22600 301.942
22700 297.691
22800 302.543
22900 301.298
23000 303.418
23100 300.224
23200 299.105
23300 298.644
23400 292.383
23500 298.484
23600 301.97
23700 299.765
23800 299.515
23900 297.952
24000 298.832
24100 305.655
24200 302.064
24300 296.376
24400 295.876
24500 298.512
24600 302.031
24700 300.922
24800 294.137
24900 289.995
25000 299.847
25100 300.571
25200 297.422
25300 296.965
25400 300.852
25500 303.286
25600 301.652
25700 298.133
25800 297.3
25900 297.625
26000 303.378
26100 301.304
26200 296.656
26300 291.303
26400 296.187
26500 302.99
26600 301.95
26700 296.243
26800 297.332
26900 302.068
27000 307.679
27100 298.54
27200 296.186
27300 296.688
27400 302.01
27500 299.59
27600 299.251
27700 301.687
27800 301.371
27900 297.892
28000 293.839
28100 296.621
28200 302.364
28300 299.971
28400 298.158
28500 293.764
28600 293.507
28700 298.981
28800 299.699
28900 302.708
29000 294.983
29100 296.08
29200 302.861
29300 300.662
29400 300.01
29500 303.417
29600 299.026
29700 295.376
29800 300.835
29900 304.173
30000 305.599
