# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
6102000 -18.3802 -14.5
6104000 -18.1717 -14.5
6106000 -18.3872 -14.5
6108000 -18.2446 -14.5
6110000 -18.1429 -14.5
6112000 -18.0864 -14.5
6114000 -18.0837 -14.5
6116000 -18.0728 -14.5
6118000 -18.0675 -14.5
6120000 -17.9671 -14.5
6122000 -17.8828 -14.5
6124000 -18.1549 -14.5
6126000 -18.2183 -14.5
6128000 -18.163 -14.5
6130000 -17.47 -14.5
6132000 -16.8426 -14.5
6134000 -15.9138 -14.5
6136000 -15.9823 -14.5
6138000 -16.1504 -14.5
6140000 -15.7176 -14.5
6142000 -15.3583 -14.5
6144000 -14.5822 -14.5
6146000 -14.159 -14.5
6148000 -14.4752 -14.5
6150000 -14.5512 -14.5
6152000 -14.4894 -14.5
6154000 -15.2513 -14.5
6156000 -15.1712 -14.5
6158000 -14.8938 -14.5
6160000 -15.5679 -14.5
6162000 -15.391 -14.5
6164000 -14.8318 -14.5
6166000 -15.3538 -14.5
6168000 -16.3142 -14.5
6170000 -16.9946 -14.5
6172000 -16.2874 -14.5
6174000 -16.0958 -14.5
6176000 -15.9376 -14.5
6178000 -15.1423 -14.5
6180000 -15.0755 -14.5
6182000 -14.7981 -14.5
6184000 -15.0225 -14.5
6186000 -14.9194 -14.5
6188000 -14.5062 -14.5
6190000 -14.9064 -14.5
6192000 -14.8117 -14.5
6194000 -14.5454 -14.5
6196000 -14.5824 -14.5
6198000 -14.8718 -14.5
6200000 -15.0573 -14.5
6202000 -15.1107 -14.5
6204000 -15.054 -14.5
6206000 -15.7712 -14.5
6208000 -15.6473 -14.5
6210000 -14.9341 -14.5
6212000 -15.7011 -14.5
6214000 -15.7596 -14.5
6216000 -15.0742 -14.5
6218000 -13.9423 -14.5
6220000 -14.1321 -14.5
6222000 -14.3239 -14.5
6224000 -13.9942 -14.5
6226000 -13.6942 -14.5
6228000 -13.5361 -14.5
6230000 -13.9324 -14.5
6232000 -14.2749 -14.5
6234000 -13.9771 -14.5
6236000 -14.2825 -14.5
6238000 -13.9864 -14.5
6240000 -14.88 -14.5
6242000 -14.5857 -14.5
6244000 -14.3655 -14.5
6246000 -14.9627 -14.5
6248000 -15.3804 -14.5
6250000 -16.1243 -14.5
6252000 -16.2638 -14.5
6254000 -15.9552 -14.5
6256000 -15.6074 -14.5
6258000 -15.4535 -14.5
6260000 -15.2919 -14.5
6262000 -15.4708 -14.5
6264000 -16.4183 -14.5
6266000 -16.154 -14.5
6268000 -15.8282 -14.5
6270000 -15.0801 -14.5
6272000 -14.9832 -14.5
6274000 -15.417 -14.5
6276000 -15.6886 -14.5
6278000 -15.8046 -14.5
6280000 -15.1718 -14.5
6282000 -14.8103 -14.5
6284000 -14.9198 -14.5
6286000 -14.6581 -14.5
6288000 -14.4869 -14.5
6290000 -15.2696 -14.5
6292000 -15.2969 -14.5
6294000 -14.5467 -14.5
6296000 -14.1447 -14.5
6298000 -13.426 -14.5
6300000 -13.1435 -14.5
6302000 -13.8838 -14.5
6304000 -13.6864 -14.5
6306000 -13.8798 -14.5
6308000 -13.986 -14.5
6310000 -12.712 -14.5
6312000 -12.7533 -14.5
6314000 -13.2494 -14.5
6316000 -13.4919 -14.5
6318000 -13.7341 -14.5
6320000 -14.1333 -14.5
6322000 -14.3512 -14.5
6324000 -13.9174 -14.5
6326000 -13.6957 -14.5
6328000 -14.9052 -14.5
6330000 -15.087 -14.5
6332000 -14.8356 -14.5
6334000 -15.3405 -14.5
6336000 -15.5214 -14.5
6338000 -15.8807 -14.5
6340000 -15.7687 -14.5
