# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4452000 -18.7064 -16
4454000 -18.9816 -16
4456000 -18.818 -16
4458000 -18.8015 -16
4460000 -19.0154 -16
4462000 -18.9046 -16
4464000 -18.8758 -16
4466000 -19.1739 -16
4468000 -18.8389 -16
4470000 -18.6203 -16
4472000 -18.7818 -16
4474000 -18.5685 -16
4476000 -18.4764 -16
4478000 -18.6076 -16
4480000 -18.6399 -16
4482000 -18.4279 -16
4484000 -18.2406 -16
4486000 -18.5583 -16
4488000 -18.5104 -16
4490000 -18.4856 -16
4492000 -18.8061 -16
4494000 -18.781 -16
4496000 -18.5233 -16
4498000 -18.4773 -16
4500000 -18.4674 -16
4502000 -18.4192 -16
4504000 -18.2828 -16
4506000 -18.3077 -16
4508000 -18.3454 -16
4510000 -18.5019 -16
4512000 -18.5565 -16
4514000 -18.5079 -16
4516000 -18.4928 -16
4518000 -18.3344 -16
4520000 -18.2372 -16
4522000 -18.3772 -16
4524000 -18.348 -16
4526000 -18.3208 -16
4528000 -18.1983 -16
4530000 -18.3265 -16
4532000 -18.3617 -16
4534000 -18.5238 -16
4536000 -18.55 -16
4538000 -18.3912 -16
4540000 -18.304 -16
4542000 -18.332 -16
4544000 -18.468 -16
4546000 -18.4572 -16
4548000 -18.2436 -16
4550000 -17.8634 -16
4552000 -18.1945 -16
4554000 -18.159 -16
4556000 -18.4381 -16
4558000 -18.2491 -16
4560000 -18.2766 -16
4562000 -18.1376 -16
4564000 -18.1104 -16
4566000 -18.154 -16
4568000 -18.227 -16
4570000 -18.3516 -16
4572000 -18.2428 -16
4574000 -18.024 -16
4576000 -18.3269 -16
4578000 -18.2557 -16
4580000 -18.3138 -16
4582000 -18.4422 -16
4584000 -18.2791 -16
4586000 -18.1897 -16
4588000 -18.3544 -16
4590000 -18.2713 -16
4592000 -18.2373 -16
4594000 -18.2157 -16
4596000 -18.3264 -16
4598000 -18.4099 -16
4600000 -18.4004 -16
4602000 -18.4665 -16
4604000 -18.569 -16
4606000 -18.3832 -16
4608000 -18.2478 -16
4610000 -17.8833 -16
4612000 -18.3449 -16
4614000 -18.3211 -16
4616000 -18.5318 -16
4618000 -18.3559 -16
4620000 -18.4042 -16
4622000 -18.4942 -16
4624000 -18.3884 -16
4626000 -18.3365 -16
4628000 -18.594 -16
4630000 -18.4551 -16
4632000 -18.4356 -16
4634000 -18.4529 -16
4636000 -18.4561 -16
4638000 -18.468 -16
4640000 -18.6546 -16
4642000 -18.5134 -16
4644000 -18.5094 -16
4646000 -18.7364 -16
4648000 -18.4578 -16
4650000 -18.5435 -16
4652000 -18.4999 -16
4654000 -18.9096 -16
4656000 -18.6189 -16
4658000 -18.4254 -16
4660000 -18.5674 -16
4662000 -18.6533 -16
4664000 -18.5419 -16
4666000 -18.4731 -16
4668000 -18.4321 -16
4670000 -18.5601 -16
4672000 -18.5284 -16
4674000 -18.2377 -16
4676000 -18.568 -16
4678000 -18.5236 -16
4680000 -18.3972 -16
4682000 -18.1894 -16
4684000 -18.4666 -16
4686000 -18.4297 -16
4688000 -18.3114 -16
4690000 -18.2962 -16
4692000 -18.176 -16
4694000 -18.2747 -16
4696000 -18.1569 -16
4698000 -18.2013 -16
4700000 -18.2449 -16
4702000 -18.2056 -16
4704000 -18.5806 -16
4706000 -18.5929 -16
4708000 -18.6319 -16
4710000 -18.7351 -16
4712000 -18.6506 -16
4714000 -18.5945 -16
4716000 -18.6205 -16
4718000 -18.4938 -16
4720000 -18.4722 -16
4722000 -18.423 -16
4724000 -18.5771 -16
4726000 -18.6861 -16
4728000 -18.3874 -16
4730000 -18.5508 -16
4732000 -18.601 -16
4734000 -18.6625 -16
4736000 -18.4814 -16
4738000 -18.6489 -16
4740000 -18.6701 -16
4742000 -18.5262 -16
4744000 -18.6289 -16
4746000 -18.6469 -16
4748000 -18.6068 -16
4750000 -18.6323 -16
4752000 -18.7249 -16
4754000 -18.8757 -16
4756000 -18.8109 -16
4758000 -18.621 -16
4760000 -18.886 -16
4762000 -18.9811 -16
4764000 -18.933 -16
4766000 -18.8697 -16
4768000 -18.6282 -16
4770000 -18.7699 -16
4772000 -18.7825 -16
4774000 -18.7543 -16
4776000 -18.7694 -16
4778000 -18.5339 -16
4780000 -18.6793 -16
4782000 -18.7494 -16
4784000 -18.5672 -16
4786000 -18.8641 -16
4788000 -18.5574 -16
4790000 -18.5073 -16
4792000 -18.7302 -16
4794000 -18.6004 -16
4796000 -18.6379 -16
4798000 -18.6652 -16
4800000 -18.7524 -16
4802000 -18.46 -16
4804000 -18.5517 -16
4806000 -18.5693 -16
4808000 -18.5954 -16
4810000 -18.4127 -16
4812000 -18.2546 -16
4814000 -18.3663 -16
4816000 -18.3512 -16
4818000 -18.4336 -16
4820000 -18.2933 -16
4822000 -18.2697 -16
