# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
52000 -18.6813 -20
54000 -18.7173 -20
56000 -18.6605 -20
58000 -18.6092 -20
60000 -18.7059 -20
62000 -18.8526 -20
64000 -18.6753 -20
66000 -17.8652 -20
68000 -18.8744 -20
70000 -19.1241 -20
72000 -19.1947 -20
74000 -19.1474 -20
76000 -19.2697 -20
78000 -19.1363 -20
80000 -19.1834 -20
82000 -19.0937 -20
84000 -19.1042 -20
86000 -19.1228 -20
88000 -19.1893 -20
90000 -19.1339 -20
92000 -19.0205 -20
94000 -18.9919 -20
96000 -19.0173 -20
98000 -18.826 -20
100000 -18.9693 -20
102000 -19.0884 -20
104000 -18.3381 -20
106000 -18.3713 -20
108000 -18.99 -20
110000 -19.0944 -20
112000 -19.0676 -20
114000 -19.0952 -20
116000 -19.0309 -20
118000 -18.9542 -20
120000 -18.8419 -20
122000 -18.7671 -20
124000 -18.9585 -20
126000 -19.0623 -20
128000 -18.9297 -20
130000 -19.0263 -20
132000 -18.8429 -20
134000 -19.0245 -20
136000 -19.136 -20
138000 -19.1081 -20
140000 -18.7921 -20
142000 -18.9592 -20
144000 -18.9937 -20
146000 -19.0306 -20
148000 -18.8686 -20
150000 -19.1211 -20
152000 -19.0726 -20
154000 -19.0039 -20
156000 -18.9007 -20
158000 -19.1571 -20
160000 -19.069 -20
162000 -19.0549 -20
164000 -19.0885 -20
166000 -19.2404 -20
168000 -19.1337 -20
170000 -19.0494 -20
172000 -19.1325 -20
174000 -19.2702 -20
176000 -19.3426 -20
178000 -18.9608 -20
180000 -19.1464 -20
182000 -19.157 -20
184000 -19.192 -20
186000 -19.1886 -20
188000 -18.9619 -20
190000 -19.0338 -20
192000 -19.2125 -20
194000 -19.2081 -20
196000 -19.2314 -20
198000 -19.1655 -20
200000 -19.0615 -20
202000 -19.1484 -20
204000 -19.0053 -20
206000 -18.9783 -20
208000 -18.9809 -20
210000 -18.9669 -20
212000 -19.1074 -20
214000 -18.9443 -20
216000 -18.9147 -20
218000 -18.9011 -20
220000 -19.0231 -20
222000 -19.085 -20
224000 -19.0721 -20
226000 -19.2996 -20
228000 -19.0733 -20
230000 -18.9376 -20
232000 -18.7732 -20
234000 -19.0828 -20
236000 -19.0432 -20
238000 -18.904 -20
240000 -19.1151 -20
242000 -19.154 -20
244000 -19.0701 -20
246000 -19.1706 -20
248000 -19.1555 -20
250000 -19.1876 -20
252000 -18.9363 -20
254000 -19.1053 -20
256000 -19.0147 -20
258000 -18.9346 -20
260000 -19.2269 -20
262000 -19.1798 -20
264000 -18.9299 -20
266000 -19.1518 -20
268000 -19.2312 -20
270000 -19.1905 -20
272000 -19.0566 -20
274000 -19.3479 -20
276000 -19.4165 -20
278000 -19.5251 -20
280000 -19.4466 -20
282000 -19.509 -20
284000 -19.4728 -20
286000 -19.3361 -20
288000 -19.2078 -20
290000 -19.0509 -20
292000 -19.1704 -20
294000 -19.3139 -20
296000 -19.4613 -20
298000 -19.331 -20
300000 -19.0848 -20
302000 -19.3323 -20
304000 -19.3501 -20
306000 -19.2483 -20
308000 -19.3993 -20
310000 -19.2178 -20
312000 -19.4098 -20
314000 -19.267 -20
316000 -19.3668 -20
318000 -19.244 -20
320000 -19.3191 -20
322000 -19.1442 -20
324000 -19.3649 -20
326000 -19.2673 -20
328000 -19.2372 -20
330000 -19.1261 -20
332000 -18.9868 -20
334000 -19.3353 -20
336000 -19.1693 -20
338000 -19.2751 -20
340000 -19.3137 -20
342000 -19.3488 -20
344000 -19.2221 -20
346000 -19.3207 -20
348000 -19.3646 -20
350000 -19.1508 -20
352000 -19.1547 -20
354000 -19.15 -20
