# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
9952000 -9.91636 -11
9954000 -10.8185 -11
9956000 -10.9446 -11
9958000 -11.3124 -11
9960000 -10.9357 -11
9962000 -10.3114 -11
9964000 -9.62012 -11
9966000 -9.73745 -11
9968000 -9.3322 -11
9970000 -9.51048 -11
9972000 -9.83837 -11
9974000 -10.6413 -11
9976000 -11.6042 -11
9978000 -10.907 -11
9980000 -11.3442 -11
9982000 -12.298 -11
9984000 -11.6048 -11
9986000 -12.4702 -11
9988000 -12.1752 -11
9990000 -12.673 -11
9992000 -11.9687 -11
9994000 -12.1956 -11
9996000 -12.2065 -11
9998000 -10.8054 -11
10000000 -10.6748 -11
10002000 -11.1684 -11
10004000 -11.3402 -11
10006000 -11.443 -11
10008000 -10.6348 -11
10010000 -10.7226 -11
10012000 -11.8242 -11
10014000 -12.137 -11
10016000 -12.0227 -11
10018000 -11.7004 -11
10020000 -11.2003 -11
10022000 -11.3294 -11
10024000 -11.5883 -11
10026000 -12.7087 -11
10028000 -11.996 -11
10030000 -11.9021 -11
10032000 -12.321 -11
10034000 -11.6103 -11
10036000 -11.765 -11
10038000 -12.8906 -11
10040000 -12.7226 -11
10042000 -12.46 -11
10044000 -12.394 -11
10046000 -12.6955 -11
10048000 -12.0721 -11
10050000 -11.5437 -11
10052000 -12.7996 -11
10054000 -12.9383 -11
10056000 -13.3736 -11
10058000 -13.5442 -11
10060000 -13.2104 -11
10062000 -13.7006 -11
10064000 -13.1721 -11
10066000 -12.9163 -11
10068000 -12.4872 -11
10070000 -11.4163 -11
10072000 -11.0031 -11
10074000 -11.0283 -11
10076000 -11.5437 -11
10078000 -11.9541 -11
10080000 -11.977 -11
10082000 -11.2854 -11
10084000 -10.5834 -11
10086000 -10.9894 -11
10088000 -10.9621 -11
10090000 -10.5039 -11
10092000 -10.8812 -11
10094000 -11.2505 -11
10096000 -10.7823 -11
10098000 -11.3757 -11
10100000 -10.2491 -11
10102000 -10.0451 -11
10104000 -9.78967 -11
10106000 -9.43586 -11
10108000 -9.98681 -11
10110000 -10.389 -11
10112000 -10.8 -11
10114000 -11.0937 -11
10116000 -11.9103 -11
10118000 -11.9862 -11
10120000 -12.0803 -11
10122000 -11.3289 -11
10124000 -10.7603 -11
10126000 -11.0441 -11
10128000 -12.0165 -11
10130000 -12.0419 -11
10132000 -12.3829 -11
10134000 -12.7496 -11
10136000 -12.8054 -11
10138000 -12.8355 -11
10140000 -12.7727 -11
10142000 -10.7917 -11
10144000 -10.4833 -11
10146000 -10.1084 -11
10148000 -10.1206 -11
10150000 -10.6221 -11
10152000 -11.2043 -11
10154000 -10.9152 -11
10156000 -10.9332 -11
10158000 -12.0025 -11
10160000 -12.2787 -11
10162000 -12.0946 -11
10164000 -10.9302 -11
10166000 -11.186 -11
10168000 -11.1242 -11
10170000 -11.9039 -11
10172000 -11.9402 -11
10174000 -11.962 -11
10176000 -11.7362 -11
10178000 -10.2852 -11
10180000 -10.0246 -11
10182000 -9.69164 -11
10184000 -11.0198 -11
10186000 -11.5934 -11
10188000 -11.1504 -11
10190000 -10.9622 -11
10192000 -11.1702 -11
10194000 -11.1888 -11
10196000 -11.3686 -11
10198000 -12.178 -11
10200000 -12.2169 -11
10202000 -12.5313 -11
10204000 -11.781 -11
10206000 -11.4325 -11
10208000 -12.4341 -11
10210000 -12.5815 -11
10212000 -12.071 -11
10214000 -12.6032 -11
10216000 -12.7278 -11
10218000 -13.1872 -11
10220000 -13.1442 -11
10222000 -13.6784 -11
10224000 -14.3796 -11
10226000 -15.5053 -11
10228000 -14.3096 -11
10230000 -13.5304 -11
10232000 -13.1694 -11
10234000 -12.1562 -11
10236000 -12.6752 -11
10238000 -12.9745 -11
10240000 -13.7546 -11
10242000 -13.5357 -11
10244000 -12.6454 -11
