# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
32500 0.494373 0.51265
32600 0.59291 1.33467
32700 0.575065 0.652936
32800 -1.51643 0.471913
32900 -1.52733 0.802234
33000 0.123996 -0.0604454
33100 0.665743 -2.39717
33200 -0.11608 0.31481
33300 1.14943 0.798326
33400 -0.615484 2.09705
33500 -0.681672 0.521265
33600 1.10846 0.0335398
33700 1.57477 -2.17631
33800 1.01377 0.277235
33900 1.24442 -1.41527
34000 -0.048829 -1.018
34100 -1.58452 -0.722562
34200 -0.394351 0.904234
34300 -0.417098 1.47256
34400 0.826971 1.56549
34500 0.152079 -0.69618
34600 2.69499 -0.639418
34700 -1.14366 -0.36898
34800 -3.51604 1.09536
34900 -1.42085 -0.458714
35000 1.66615 -0.32891
35100 0.62801 -0.494824
35200 0.31594 -2.16758
35300 0.357305 -0.200982
35400 0.277376 0.29114
35500 1.29268 -1.75168
35600 1.14183 1.2042
35700 -1.76309 1.21771
35800 -1.02737 -0.664132
35900 0.870005 -1.4783
36000 -1.1218 -0.0703505
36100 0.095841 -1.06544
36200 1.31174 1.02753
36300 -1.13822 2.77991
36400 -1.56449 0.564739
36500 1.82205 -0.977699
36600 1.45438 -0.492271
36700 0.586875 0.186834
36800 0.364615 -0.36329
36900 -0.217913 -1.12819
37000 0.63968 -1.63096
37100 -0.559522 0.0115325
37200 -0.129528 1.36246
37300 1.09898 1.1954
37400 0.919203 -0.876807
37500 0.931496 -0.212239
37600 -0.621494 1.26663
37700 -1.5626 0.145025
37800 -0.044403 -0.00380526
37900 -0.690134 -0.754567
38000 -0.97195 0.0711777
38100 1.99413 -0.861936
38200 -0.604568 -0.743577
38300 0.553902 0.287485
38400 0.848194 -1.01617
38500 0.981021 -0.0572999
38600 -1.06566 0.28599
38700 0.994273 0.0779505
38800 -0.0750565 -1.41386
38900 -1.60046 -0.580368
39000 -1.05942 -0.712919
39100 0.121039 -0.0536887
39200 0.84372 1.56009
39300 0.36037 1.60517
39400 -0.174129 0.810858
39500 -1.25168 -1.62601
39600 1.73281 -0.795162
39700 2.50744 0.769912
39800 -1.31438 -0.879834
39900 -0.571026 -0.225612
40000 0.773161 -1.83192
40100 -0.795474 0.0804802
40200 1.11304 0.766432
40300 1.10283 1.35112
40400 0.399306 0.414095
40500 0.791735 -0.65057
40600 -1.20274 -0.208282
40700 -0.909643 0.858637
40800 -0.208793 0.132374
