# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
33500 -0.280697 0.454607
33600 -0.526799 -1.19637
33700 0.844357 0.880813
33800 0.534347 0.257855
33900 0.110005 0.0580111
34000 1.29499 -1.23811
34100 -0.391984 -1.50322
34200 -2.46936 0.0293095
34300 1.32612 -1.01859
34400 1.27907 -0.518769
34500 -0.246217 1.73351
34600 -0.80502 -0.225602
34700 -1.17504 -0.380979
34800 0.915822 1.4313
34900 0.402752 -1.38662
35000 0.307248 0.648079
35100 -0.647662 0.349126
35200 0.149655 0.0266594
35300 -0.759247 -0.864611
35400 0.235856 -1.29669
35500 0.666196 -0.301864
35600 2.28007 0.363545
35700 0.666604 0.171301
35800 0.229799 -0.0737646
35900 -0.39932 -0.591636
36000 -0.0477592 0.813501
36100 -1.00437 0.688583
36200 -0.0491881 0.241581
36300 0.788096 -0.667355
36400 -0.60914 -0.504822
36500 -1.06844 1.41706
36600 0.533819 -0.972774
36700 0.653249 0.345141
36800 0.462985 1.16889
36900 1.26931 -2.17466
37000 -0.0452629 -1.21157
37100 -0.354059 -0.429169
37200 0.51874 -0.673812
37300 -0.0145267 0.445361
37400 0.159142 0.599838
37500 -0.689322 -1.14077
37600 -1.25652 0.0166099
37700 0.626134 1.17696
37800 1.11018 -0.0536118
37900 0.239401 0.382904
38000 -1.5394 0.741644
38100 -0.410594 -1.408
38200 0.257306 0.682285
38300 -0.18759 -0.39138
38400 0.564594 -1.1262
38500 1.7232 -0.789819
38600 1.14581 0.0580551
38700 -0.663586 -0.785623
38800 -0.195233 1.38307
38900 0.373864 -0.138899
39000 1.03975 0.262066
39100 0.375105 -1.01067
39200 -2.04311 -0.291077
39300 0.816142 0.571026
39400 -0.832211 0.931251
39500 0.440949 1.23696
39600 -0.606259 -0.132472
39700 0.314877 -0.789289
39800 0.189807 -0.585319
39900 1.54504 -1.38282
40000 1.06466 -0.237142
40100 -0.497242 0.345996
40200 -1.19276 -0.787466
40300 0.0997886 -0.987449
40400 0.267808 0.473693
40500 1.60362 0.9106
40600 0.190684 -1.28447
40700 -0.627328 0.228698
40800 -0.725656 0.525535
40900 -1.33456 0.471543
41000 -0.433286 -0.162524
41100 0.731818 0.799804
41200 1.16261 -0.0639471
41300 0.499361 -1.93162
41400 -0.233011 -0.957605
41500 0.178984 1.09139
41600 1.09975 0.149812
41700 0.460166 -0.696673
41800 -0.659236 -0.113878
41900 -0.410331 -0.782302
42000 0.439114 -0.802994
