# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
11000100 -14.893 -15
11000200 -14.842 -15
11000300 -15.1946 -15
11000400 -14.9113 -15
11000500 -14.9376 -15
11000600 -15.0523 -15
11000700 -14.8067 -15
11000800 -14.8916 -15
11000900 -15.0817 -15
11001000 -14.9933 -15
11001100 -14.9556 -15
11001200 -15.011 -15
11001300 -15.0496 -15
11001400 -15.1248 -15
11001500 -14.7839 -15
11001600 -14.963 -15
11001700 -14.9805 -15
11001800 -14.9482 -15
11001900 -15.0914 -15
11002000 -14.9196 -15
11002100 -14.7983 -15
11002200 -14.8977 -15
11002300 -14.9087 -15
11002400 -15.0061 -15
11002500 -15.0782 -15
11002600 -14.929 -15
11002700 -14.9999 -15
11002800 -14.9741 -15
11002900 -14.83 -15
11003000 -15.0229 -15
11003100 -14.9106 -15
11003200 -14.9323 -15
11003300 -14.8952 -15
11003400 -15.0054 -15
11003500 -14.8691 -15
11003600 -14.887 -15
11003700 -14.9205 -15
11003800 -14.9265 -15
11003900 -14.943 -15
11004000 -14.996 -15
11004100 -14.9682 -15
11004200 -15.2117 -15
11004300 -14.9489 -15
11004400 -14.7016 -15
11004500 -15.0163 -15
11004600 -15.0244 -15
11004700 -15.0165 -15
11004800 -14.8273 -15
11004900 -14.9902 -15
11005000 -15.0253 -15
11005100 -14.9675 -15
11005200 -15.0284 -15
11005300 -14.9362 -15
11005400 -15.1292 -15
11005500 -14.9334 -15
11005600 -14.8642 -15
11005700 -15.0006 -15
11005800 -14.8804 -15
11005900 -14.9352 -15
11006000 -15.0482 -15
11006100 -15.0975 -15
11006200 -15.0979 -15
11006300 -14.9943 -15
11006400 -15.0523 -15
11006500 -14.9376 -15
11006600 -14.9753 -15
11006700 -15.0522 -15
11006800 -14.9798 -15
11006900 -15.1988 -15
11007000 -14.9857 -15
11007100 -15.0048 -15
11007200 -14.9208 -15
11007300 -14.9525 -15
11007400 -14.9029 -15
11007500 -15.1599 -15
11007600 -14.9761 -15
11007700 -14.9353 -15
11007800 -14.9776 -15
11007900 -14.9617 -15
11008000 -15.0725 -15
11008100 -14.8758 -15
11008200 -15.167 -15
11008300 -14.9447 -15
11008400 -14.8881 -15
11008500 -14.9386 -15
11008600 -14.9778 -15
11008700 -15.0587 -15
11008800 -15.0304 -15
11008900 -14.9243 -15
11009000 -14.9617 -15
11009100 -14.9148 -15
11009200 -14.8961 -15
11009300 -15.0348 -15
11009400 -15.163 -15
11009500 -14.916 -15
11009600 -15.042 -15
11009700 -15.1016 -15
11009800 -15.0872 -15
11009900 -15.1572 -15
11010000 -14.9631 -15
11010100 -14.9689 -15
11010200 -14.9846 -15
11010300 -15.1942 -15
11010400 -15.1157 -15
11010500 -14.7512 -15
11010600 -15.1651 -15
11010700 -14.9529 -15
11010800 -14.8728 -15
11010900 -15.0887 -15
11011000 -14.9363 -15
11011100 -14.9147 -15
11011200 -15.0159 -15
11011300 -15.1303 -15
11011400 -14.9439 -15
11011500 -15.0822 -15
11011600 -14.9566 -15
11011700 -14.9839 -15
11011800 -14.9829 -15
11011900 -14.8014 -15
11012000 -14.9479 -15
11012100 -15.0366 -15
11012200 -14.845 -15
11012300 -15.0495 -15
11012400 -15.003 -15
11012500 -15.0147 -15
11012600 -14.9712 -15
11012700 -15.0708 -15
11012800 -14.9249 -15
11012900 -14.8698 -15
11013000 -15.0602 -15
11013100 -14.9706 -15
11013200 -14.9693 -15
11013300 -15.1163 -15
11013400 -15.1056 -15
11013500 -15.0909 -15
11013600 -15.0745 -15
11013700 -15.0101 -15
11013800 -15.0713 -15
11013900 -14.8998 -15
11014000 -15.1208 -15
11014100 -15.0824 -15
11014200 -15.1396 -15
11014300 -14.9882 -15
11014400 -14.9859 -15
11014500 -14.8758 -15
11014600 -14.8577 -15
11014700 -15.2574 -15
11014800 -14.938 -15
11014900 -14.8542 -15
11015000 -14.9939 -15
11015100 -15.1191 -15
11015200 -14.9007 -15
11015300 -15.0475 -15
11015400 -15.343 -15
11015500 -15.0404 -15
11015600 -14.9744 -15
11015700 -15.0902 -15
11015800 -15.2165 -15
11015900 -15.0338 -15
11016000 -14.9489 -15
11016100 -15.0615 -15
11016200 -14.8135 -15
11016300 -14.9143 -15
11016400 -15.0011 -15
11016500 -15.023 -15
11016600 -15.0404 -15
11016700 -15.0078 -15
11016800 -15.0672 -15
11016900 -14.9919 -15
11017000 -15.0961 -15
11017100 -14.8906 -15
11017200 -14.9846 -15
11017300 -15.1156 -15
11017400 -14.9311 -15
11017500 -14.8605 -15
11017600 -14.8791 -15
11017700 -15.0767 -15
11017800 -14.9513 -15
11017900 -15.0075 -15
11018000 -15.0081 -15
11018100 -14.9455 -15
11018200 -15.0684 -15
11018300 -14.9235 -15
11018400 -14.8411 -15
11018500 -15.1063 -15
11018600 -15.0301 -15
11018700 -15.0512 -15
11018800 -15.1173 -15
11018900 -15.0782 -15
11019000 -14.9207 -15
11019100 -14.8834 -15
11019200 -15.0313 -15
11019300 -14.9397 -15
11019400 -14.9847 -15
11019500 -14.9006 -15
11019600 -14.9154 -15
11019700 -15.033 -15
11019800 -15.1804 -15
11019900 -14.9831 -15
11020000 -15.0397 -15
11020100 -15.0491 -15
11020200 -14.8918 -15
11020300 -15.0524 -15
11020400 -15.0137 -15
11020500 -14.7964 -15
11020600 -15.0393 -15
11020700 -15.0564 -15
11020800 -15.0264 -15
11020900 -15.012 -15
11021000 -15.0522 -15
11021100 -14.9866 -15
11021200 -14.8412 -15
11021300 -15.088 -15
11021400 -15.0905 -15
11021500 -14.876 -15
11021600 -14.9717 -15
11021700 -14.8835 -15
11021800 -15.0286 -15
11021900 -15.1755 -15
11022000 -14.9392 -15
11022100 -15.1547 -15
11022200 -14.8468 -15
11022300 -14.9464 -15
11022400 -15.0309 -15
11022500 -15.0143 -15
11022600 -15.137 -15
11022700 -14.8264 -15
11022800 -14.9067 -15
11022900 -15.0031 -15
11023000 -14.9622 -15
11023100 -14.9945 -15
11023200 -14.8689 -15
11023300 -15.0041 -15
