# Time-averaged data for fix myat1
# TimeStep v_mytemp
100 112.542
200 265.757
300 314.773
400 337.451
500 322.649
600 311.047
700 294.029
800 297.612
900 303.442
1000 317.5
1100 292.357
1200 297.721
1300 293.117
1400 308.302
1500 285.374
1600 298.565
1700 281.316
1800 300.985
1900 277.73
2000 296.914
2100 309.741
2200 298.493
2300 295.304
2400 301.942
2500 290.729
2600 298.81
2700 300.808
2800 303.838
2900 308.566
3000 305.279
3100 304.71
3200 299.654
3300 296.712
3400 301.097
3500 301.632
3600 297.37
3700 299.499
3800 302.151
3900 303.524
4000 294.189
4100 296.886
4200 294.535
4300 300.545
4400 298.962
4500 295.3
4600 287.87
4700 300.717
4800 294.784
4900 297.686
5000 300.795
5100 309.071
5200 301.883
5300 302.934
5400 301.644
5500 310.878
5600 302.782
5700 296.224
5800 312.428
5900 303.581
6000 300.116
6100 294.505
6200 301.225
6300 302.572
6400 297.505
6500 298.78
6600 300.842
6700 303.552
6800 301.919
6900 293.688
7000 300.533
7100 294.541
7200 292.69
7300 300.855
7400 307.488
7500 294.452
7600 303.175
7700 304.373
7800 312.607
7900 301.164
8000 306.061
8100 300.088
8200 298.484
8300 292.747
8400 300.866
8500 303.046
8600 303.531
8700 295.665
8800 303.159
8900 301.251
9000 305.313
9100 300.174
9200 299.995
9300 299.379
9400 297.766
9500 300.459
9600 302.844
9700 304.419
9800 305.084
9900 301.35
10000 299.569
