# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
20600100 -7.00762 -7
20600200 -6.9819 -7
20600300 -6.98867 -7
20600400 -7.19365 -7
20600500 -7.18563 -7
20600600 -7.02054 -7
20600700 -7.05776 -7
20600800 -7.09126 -7
20600900 -6.89128 -7
20601000 -7.03355 -7
20601100 -7.21699 -7
20601200 -7.1659 -7
20601300 -7.04486 -7
20601400 -6.82538 -7
20601500 -7.02605 -7
20601600 -6.99022 -7
20601700 -6.91969 -7
20601800 -6.96228 -7
20601900 -7.09103 -7
20602000 -7.16277 -7
20602100 -7.05592 -7
20602200 -6.98866 -7
20602300 -6.85829 -7
20602400 -6.81941 -7
20602500 -6.95122 -7
20602600 -6.92697 -7
20602700 -6.98245 -7
20602800 -7.12393 -7
20602900 -6.90881 -7
20603000 -6.97096 -7
20603100 -7.07152 -7
20603200 -7.09617 -7
20603300 -7.08265 -7
20603400 -7.00808 -7
20603500 -6.80882 -7
20603600 -6.86662 -7
20603700 -7.02036 -7
20603800 -7.11879 -7
20603900 -6.98485 -7
20604000 -6.98638 -7
20604100 -7.09531 -7
20604200 -7.18298 -7
20604300 -7.26093 -7
20604400 -7.2424 -7
20604500 -7.20364 -7
20604600 -6.98401 -7
20604700 -7.04881 -7
20604800 -6.91259 -7
20604900 -7.14125 -7
20605000 -7.03653 -7
20605100 -7.10846 -7
20605200 -7.15957 -7
20605300 -6.96383 -7
20605400 -7.03854 -7
20605500 -7.10502 -7
20605600 -7.05893 -7
20605700 -6.94089 -7
20605800 -7.00479 -7
20605900 -7.00931 -7
20606000 -6.99193 -7
20606100 -6.97333 -7
20606200 -7.06053 -7
20606300 -6.82869 -7
20606400 -7.00095 -7
20606500 -7.13131 -7
20606600 -7.06964 -7
20606700 -6.94174 -7
20606800 -6.91858 -7
20606900 -6.89336 -7
20607000 -7.09102 -7
20607100 -7.12087 -7
20607200 -7.02383 -7
20607300 -7.15775 -7
20607400 -7.03982 -7
20607500 -7.19663 -7
20607600 -7.02814 -7
20607700 -6.87436 -7
20607800 -7.24176 -7
20607900 -7.2103 -7
20608000 -7.01173 -7
20608100 -6.99659 -7
20608200 -7.15384 -7
20608300 -7.00368 -7
20608400 -6.97646 -7
20608500 -7.07722 -7
20608600 -6.92926 -7
20608700 -6.97754 -7
20608800 -6.88108 -7
20608900 -6.76614 -7
20609000 -7.02869 -7
20609100 -7.03946 -7
20609200 -6.90885 -7
20609300 -6.99871 -7
20609400 -7.00707 -7
20609500 -6.85635 -7
20609600 -6.89628 -7
20609700 -6.74478 -7
20609800 -6.89482 -7
20609900 -7.10018 -7
20610000 -6.90918 -7
20610100 -6.97831 -7
20610200 -6.98118 -7
20610300 -6.99198 -7
20610400 -6.99634 -7
20610500 -7.02117 -7
20610600 -6.8765 -7
20610700 -7.07249 -7
20610800 -7.19864 -7
20610900 -7.05744 -7
20611000 -7.03921 -7
20611100 -6.95465 -7
20611200 -6.95004 -7
20611300 -6.89927 -7
20611400 -7.00663 -7
20611500 -7.16535 -7
20611600 -7.14696 -7
20611700 -6.85917 -7
20611800 -6.99355 -7
20611900 -7.03932 -7
20612000 -6.96881 -7
20612100 -6.93125 -7
20612200 -7.02145 -7
20612300 -7.03634 -7
20612400 -6.92021 -7
20612500 -7.11209 -7
20612600 -7.04471 -7
20612700 -7.0458 -7
20612800 -6.9479 -7
20612900 -7.17097 -7
20613000 -7.08227 -7
20613100 -6.82586 -7
20613200 -6.81806 -7
20613300 -7.07848 -7
20613400 -7.00824 -7
20613500 -6.93936 -7
20613600 -6.84782 -7
20613700 -6.91946 -7
20613800 -7.00707 -7
20613900 -7.00433 -7
20614000 -6.96135 -7
20614100 -6.97822 -7
20614200 -7.07374 -7
20614300 -6.89048 -7
20614400 -6.79301 -7
20614500 -7.08953 -7
20614600 -7.13521 -7
20614700 -7.29724 -7
20614800 -7.26705 -7
20614900 -7.10645 -7
20615000 -6.91356 -7
20615100 -6.91844 -7
20615200 -6.9814 -7
20615300 -7.19296 -7
20615400 -7.04127 -7
20615500 -6.89492 -7
20615600 -7.0754 -7
20615700 -7.15365 -7
20615800 -7.22315 -7
20615900 -7.08913 -7
20616000 -6.96324 -7
20616100 -6.8812 -7
20616200 -6.97353 -7
20616300 -7.06126 -7
20616400 -7.13115 -7
20616500 -7.15481 -7
20616600 -6.97615 -7
20616700 -7.08559 -7
20616800 -7.11442 -7
20616900 -7.00624 -7
20617000 -6.82088 -7
20617100 -7.21442 -7
20617200 -7.29388 -7
20617300 -7.10083 -7
20617400 -7.01738 -7
20617500 -7.06153 -7
20617600 -7.03442 -7
20617700 -7.07146 -7
20617800 -7.00841 -7
20617900 -7.17595 -7
20618000 -7.14732 -7
20618100 -7.03815 -7
20618200 -7.08772 -7
20618300 -7.06126 -7
20618400 -6.83122 -7
20618500 -7.01213 -7
20618600 -6.97881 -7
20618700 -6.85785 -7
20618800 -7.0299 -7
20618900 -6.94455 -7
20619000 -7.17988 -7
20619100 -7.17719 -7
20619200 -6.94329 -7
20619300 -6.87616 -7
20619400 -7.04626 -7
20619500 -7.02596 -7
20619600 -7.01104 -7
20619700 -6.99775 -7
20619800 -6.97976 -7
20619900 -6.89985 -7
20620000 -7.11913 -7
20620100 -7.2112 -7
20620200 -6.93683 -7
20620300 -7.0102 -7
20620400 -7.01851 -7
20620500 -7.00803 -7
20620600 -6.96156 -7
20620700 -7.15592 -7
20620800 -6.90466 -7
20620900 -6.95297 -7
20621000 -7.06263 -7
20621100 -6.90921 -7
20621200 -6.91365 -7
20621300 -7.06994 -7
20621400 -6.97781 -7
20621500 -6.89925 -7
20621600 -6.96592 -7
20621700 -7.02714 -7
20621800 -7.12515 -7
20621900 -7.04243 -7
20622000 -7.05573 -7
20622100 -6.99685 -7
20622200 -6.97195 -7
20622300 -6.99625 -7
20622400 -7.01143 -7
20622500 -7.06482 -7
20622600 -6.95797 -7
20622700 -6.99501 -7
20622800 -6.8982 -7
20622900 -6.84292 -7
20623000 -6.94533 -7
20623100 -7.03612 -7
20623200 -7.03232 -7
20623300 -6.97501 -7
20623400 -7.08167 -7
20623500 -7.13304 -7
20623600 -7.01931 -7
20623700 -6.98024 -7
20623800 -6.84619 -7
20623900 -6.89685 -7
20624000 -7.04203 -7
20624100 -7.06255 -7
20624200 -7.13339 -7
20624300 -7.13368 -7
20624400 -7.30381 -7
20624500 -7.16676 -7
20624600 -6.91932 -7
20624700 -6.83001 -7
20624800 -6.96788 -7
20624900 -6.96769 -7
20625000 -6.97224 -7
20625100 -6.83306 -7
20625200 -7.11994 -7
20625300 -7.01997 -7
20625400 -7.09883 -7
20625500 -6.969 -7
20625600 -6.88229 -7
20625700 -7.09493 -7
20625800 -7.25532 -7
20625900 -7.08486 -7
20626000 -7.02693 -7
20626100 -6.97244 -7
20626200 -7.10298 -7
20626300 -7.08448 -7
20626400 -7.18892 -7
20626500 -7.18224 -7
20626600 -7.1871 -7
20626700 -7.19738 -7
20626800 -7.15681 -7
20626900 -6.98661 -7
20627000 -7.08853 -7
20627100 -6.97628 -7
20627200 -6.91927 -7
20627300 -6.99818 -7
20627400 -6.9795 -7
20627500 -6.99272 -7
20627600 -6.8693 -7
20627700 -6.96642 -7
20627800 -6.85481 -7
20627900 -6.655 -7
20628000 -6.94873 -7
20628100 -6.98915 -7
20628200 -7.04549 -7
20628300 -7.03594 -7
20628400 -6.92599 -7
20628500 -6.8239 -7
20628600 -7.08513 -7
20628700 -7.16577 -7
20628800 -7.09606 -7
20628900 -6.89461 -7
20629000 -6.90516 -7
20629100 -6.8714 -7
20629200 -7.05301 -7
20629300 -7.03333 -7
20629400 -7.09724 -7
20629500 -7.2225 -7
20629600 -7.16503 -7
20629700 -6.94635 -7
20629800 -7.08238 -7
20629900 -7.00074 -7
20630000 -7.13898 -7
20630100 -6.9969 -7
20630200 -6.89631 -7
20630300 -7.07249 -7
20630400 -6.83278 -7
20630500 -6.87418 -7
20630600 -7.0102 -7
20630700 -7.0706 -7
20630800 -7.22758 -7
20630900 -7.20162 -7
20631000 -7.05964 -7
20631100 -7.05728 -7
20631200 -6.91019 -7
20631300 -6.9611 -7
20631400 -7.13542 -7
20631500 -6.94816 -7
20631600 -7.07296 -7
20631700 -6.94207 -7
20631800 -6.89455 -7
20631900 -6.88609 -7
20632000 -6.98208 -7
20632100 -7.0925 -7
20632200 -7.10488 -7
20632300 -6.97868 -7
20632400 -6.82099 -7
20632500 -6.94412 -7
20632600 -6.7721 -7
20632700 -6.814 -7
20632800 -7.19267 -7
20632900 -7.24736 -7
20633000 -6.86499 -7
20633100 -7.09632 -7
20633200 -6.99733 -7
20633300 -6.95948 -7
20633400 -7.17699 -7
20633500 -7.01137 -7
20633600 -7.03974 -7
20633700 -7.16616 -7
20633800 -7.06488 -7
20633900 -7.16134 -7
20634000 -7.16133 -7
20634100 -7.13662 -7
20634200 -6.89851 -7
20634300 -6.81473 -7
20634400 -6.76846 -7
20634500 -6.97095 -7
20634600 -6.93302 -7
20634700 -6.92083 -7
20634800 -6.86989 -7
20634900 -7.11672 -7
20635000 -7.07461 -7
20635100 -7.15717 -7
20635200 -7.0437 -7
20635300 -6.95843 -7
20635400 -7.09125 -7
20635500 -6.98537 -7
20635600 -6.95421 -7
20635700 -6.70547 -7
20635800 -6.80843 -7
20635900 -6.89343 -7
20636000 -6.96564 -7
20636100 -7.02929 -7
20636200 -6.91817 -7
20636300 -6.9918 -7
20636400 -7.00838 -7
20636500 -7.05424 -7
20636600 -7.04637 -7
20636700 -7.13901 -7
20636800 -7.01733 -7
20636900 -7.09557 -7
20637000 -7.05186 -7
20637100 -6.94857 -7
20637200 -6.89625 -7
20637300 -6.88335 -7
20637400 -7.02943 -7
20637500 -6.98136 -7
20637600 -6.88228 -7
20637700 -6.99647 -7
20637800 -6.95178 -7
20637900 -6.96284 -7
20638000 -7.01373 -7
20638100 -6.92671 -7
20638200 -6.88043 -7
20638300 -6.93185 -7
20638400 -6.98549 -7
20638500 -7.00596 -7
20638600 -7.06235 -7
20638700 -6.98796 -7
20638800 -7.11145 -7
20638900 -7.20062 -7
20639000 -7.09582 -7
20639100 -6.99446 -7
20639200 -6.82604 -7
20639300 -7.03467 -7
20639400 -7.04225 -7
20639500 -7.00142 -7
20639600 -7.14315 -7
20639700 -6.94602 -7
20639800 -6.92767 -7
20639900 -7.00787 -7
