# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
1400100 -22.8839 -23
1400200 -23.1608 -23
1400300 -23.1926 -23
1400400 -22.9515 -23
1400500 -23.0494 -23
1400600 -23.5395 -23
1400700 -23.6569 -23
1400800 -23.735 -23
1400900 -23.827 -23
1401000 -23.7711 -23
1401100 -23.4517 -23
1401200 -23.4339 -23
1401300 -23.3264 -23
1401400 -23.0018 -23
1401500 -23.2486 -23
1401600 -23.2203 -23
1401700 -23.0604 -23
1401800 -23.2793 -23
1401900 -23.2796 -23
1402000 -23.2927 -23
1402100 -23.2374 -23
1402200 -23.3749 -23
1402300 -23.3507 -23
1402400 -23.1487 -23
1402500 -23.4252 -23
1402600 -23.5127 -23
1402700 -23.3619 -23
1402800 -23.3542 -23
1402900 -23.2265 -23
1403000 -23.2591 -23
1403100 -23.3309 -23
1403200 -23.2577 -23
1403300 -23.0646 -23
1403400 -22.9303 -23
1403500 -22.9123 -23
1403600 -23.1971 -23
1403700 -23.1362 -23
1403800 -22.9274 -23
1403900 -22.8113 -23
1404000 -22.7902 -23
1404100 -22.6422 -23
1404200 -22.605 -23
1404300 -22.5153 -23
1404400 -22.8462 -23
1404500 -23.1724 -23
1404600 -23.3579 -23
1404700 -23.0918 -23
1404800 -22.8885 -23
1404900 -23.0832 -23
1405000 -23.0618 -23
1405100 -22.9541 -23
1405200 -22.8349 -23
1405300 -22.6894 -23
1405400 -22.9628 -23
1405500 -23.1334 -23
1405600 -22.9977 -23
1405700 -22.9229 -23
1405800 -22.9751 -23
1405900 -23.1764 -23
1406000 -23.2728 -23
1406100 -23.3888 -23
1406200 -23.5049 -23
1406300 -23.6182 -23
1406400 -23.6508 -23
1406500 -23.6553 -23
1406600 -23.6692 -23
1406700 -23.5275 -23
1406800 -23.2669 -23
1406900 -23.1953 -23
1407000 -23.2104 -23
1407100 -23.1069 -23
1407200 -23.1344 -23
1407300 -23.2537 -23
1407400 -23.2818 -23
1407500 -23.3749 -23
1407600 -23.5941 -23
1407700 -23.7375 -23
1407800 -23.7668 -23
1407900 -24.1803 -23
1408000 -24.172 -23
1408100 -23.9379 -23
1408200 -23.8153 -23
1408300 -23.3763 -23
1408400 -23.2286 -23
1408500 -23.3444 -23
1408600 -23.3429 -23
1408700 -23.0076 -23
1408800 -22.9344 -23
1408900 -23.1381 -23
1409000 -23.3357 -23
1409100 -23.457 -23
1409200 -23.1445 -23
1409300 -23.0535 -23
1409400 -22.9743 -23
1409500 -23.0283 -23
1409600 -23.1883 -23
1409700 -23.261 -23
1409800 -23.2233 -23
1409900 -23.3003 -23
1410000 -23.6555 -23
1410100 -23.5863 -23
1410200 -23.38 -23
1410300 -23.3694 -23
1410400 -23.3173 -23
1410500 -23.2338 -23
1410600 -23.2894 -23
1410700 -23.2002 -23
1410800 -22.9877 -23
1410900 -22.8067 -23
1411000 -22.8859 -23
1411100 -23.242 -23
1411200 -23.2994 -23
1411300 -23.0707 -23
1411400 -22.9776 -23
1411500 -23.1663 -23
1411600 -23.1195 -23
1411700 -22.889 -23
1411800 -22.5606 -23
1411900 -22.6301 -23
1412000 -22.7713 -23
1412100 -22.8442 -23
1412200 -22.9786 -23
1412300 -23.1482 -23
1412400 -23.1277 -23
1412500 -23.2649 -23
1412600 -23.2175 -23
1412700 -22.9904 -23
1412800 -22.9338 -23
1412900 -23.2306 -23
1413000 -23.3941 -23
1413100 -23.3439 -23
1413200 -23.2684 -23
1413300 -23.1483 -23
1413400 -23.1035 -23
1413500 -23.1048 -23
1413600 -23.1914 -23
1413700 -22.9427 -23
1413800 -23.0094 -23
1413900 -23.0727 -23
1414000 -23.0247 -23
1414100 -22.7983 -23
1414200 -22.7938 -23
1414300 -22.8012 -23
1414400 -22.8991 -23
1414500 -22.8543 -23
1414600 -22.7646 -23
1414700 -22.7915 -23
1414800 -23.0466 -23
1414900 -22.9107 -23
1415000 -22.945 -23
1415100 -23.0804 -23
1415200 -23.1641 -23
1415300 -23.0751 -23
1415400 -22.9115 -23
1415500 -22.9019 -23
1415600 -23.0595 -23
1415700 -23.0396 -23
1415800 -22.9712 -23
1415900 -22.9081 -23
1416000 -23.0584 -23
1416100 -22.9169 -23
1416200 -22.6321 -23
1416300 -22.5876 -23
1416400 -22.3195 -23
1416500 -22.0424 -23
1416600 -21.9465 -23
1416700 -22.0624 -23
1416800 -22.0111 -23
1416900 -22.2296 -23
1417000 -22.4446 -23
1417100 -22.5116 -23
1417200 -22.6154 -23
1417300 -22.563 -23
1417400 -22.4326 -23
1417500 -22.4241 -23
1417600 -22.5926 -23
1417700 -22.4689 -23
1417800 -22.5659 -23
1417900 -22.7044 -23
1418000 -23.0785 -23
1418100 -23.2301 -23
1418200 -23.3039 -23
1418300 -23.1436 -23
1418400 -22.9083 -23
1418500 -23.003 -23
1418600 -22.8906 -23
1418700 -22.7063 -23
1418800 -22.5934 -23
1418900 -22.7171 -23
1419000 -22.7459 -23
1419100 -22.915 -23
1419200 -23.1454 -23
1419300 -23.2766 -23
1419400 -23.4386 -23
1419500 -23.232 -23
1419600 -23.0375 -23
1419700 -22.7976 -23
1419800 -22.9666 -23
1419900 -22.9772 -23
1420000 -22.8165 -23
1420100 -22.59 -23
1420200 -22.7896 -23
1420300 -22.8304 -23
1420400 -22.6905 -23
1420500 -22.84 -23
1420600 -23.0215 -23
1420700 -23.1088 -23
1420800 -22.8839 -23
1420900 -22.5006 -23
1421000 -22.2056 -23
1421100 -22.1682 -23
1421200 -22.2207 -23
1421300 -22.3547 -23
1421400 -22.4956 -23
1421500 -22.7961 -23
1421600 -23.2146 -23
1421700 -23.2514 -23
1421800 -23.1003 -23
1421900 -23.1485 -23
1422000 -23.2296 -23
1422100 -23.2214 -23
1422200 -23.169 -23
1422300 -23.1936 -23
1422400 -23.1814 -23
1422500 -23.2596 -23
1422600 -23.1776 -23
1422700 -23.0948 -23
1422800 -22.8028 -23
1422900 -22.4389 -23
1423000 -22.538 -23
1423100 -22.533 -23
1423200 -22.3894 -23
1423300 -22.5132 -23
1423400 -22.8175 -23
1423500 -23.023 -23
1423600 -23.1591 -23
1423700 -23.0954 -23
1423800 -22.8947 -23
1423900 -22.7653 -23
1424000 -23.0424 -23
1424100 -22.9186 -23
1424200 -22.894 -23
1424300 -22.8876 -23
1424400 -22.6776 -23
1424500 -22.5638 -23
1424600 -22.8133 -23
1424700 -23.0168 -23
1424800 -22.9838 -23
1424900 -22.8588 -23
1425000 -22.8665 -23
1425100 -22.7974 -23
1425200 -23.0115 -23
1425300 -23.133 -23
1425400 -23.2504 -23
1425500 -23.2412 -23
1425600 -23.2124 -23
1425700 -23.1683 -23
1425800 -23.0452 -23
1425900 -22.9663 -23
1426000 -22.8639 -23
1426100 -23.0674 -23
1426200 -23.2556 -23
1426300 -23.0921 -23
1426400 -23.0231 -23
1426500 -23.0855 -23
1426600 -23.0643 -23
1426700 -23.1615 -23
1426800 -23.045 -23
1426900 -23.0693 -23
1427000 -23.1602 -23
1427100 -23.3956 -23
1427200 -23.3828 -23
1427300 -23.3551 -23
1427400 -23.461 -23
1427500 -23.3108 -23
1427600 -23.2952 -23
1427700 -23.3762 -23
1427800 -23.3164 -23
1427900 -23.2078 -23
1428000 -23.481 -23
1428100 -23.5847 -23
1428200 -23.6041 -23
1428300 -23.7385 -23
1428400 -23.7825 -23
1428500 -23.584 -23
1428600 -23.5265 -23
1428700 -23.6587 -23
1428800 -23.6815 -23
1428900 -23.6663 -23
1429000 -23.5934 -23
1429100 -23.346 -23
1429200 -23.1764 -23
1429300 -22.9655 -23
1429400 -22.6499 -23
1429500 -22.6826 -23
1429600 -23.0882 -23
1429700 -23.0536 -23
1429800 -22.8281 -23
1429900 -22.8819 -23
1430000 -22.8604 -23
1430100 -23.0293 -23
1430200 -23.167 -23
1430300 -23.4154 -23
1430400 -23.2659 -23
1430500 -23.1101 -23
1430600 -22.9825 -23
1430700 -22.9749 -23
1430800 -23.3033 -23
1430900 -23.5355 -23
1431000 -23.5423 -23
1431100 -23.545 -23
1431200 -23.3012 -23
1431300 -23.2281 -23
1431400 -23.1063 -23
1431500 -23.1204 -23
1431600 -22.9876 -23
1431700 -22.952 -23
1431800 -23.0642 -23
1431900 -23.5581 -23
1432000 -23.9115 -23
1432100 -23.8042 -23
1432200 -23.5962 -23
1432300 -23.5555 -23
1432400 -23.3528 -23
1432500 -23.0459 -23
1432600 -22.8859 -23
1432700 -23.0695 -23
1432800 -23.2475 -23
1432900 -23.3524 -23
1433000 -23.3412 -23
1433100 -23.2991 -23
1433200 -23.2844 -23
1433300 -23.2057 -23
1433400 -23.2267 -23
1433500 -23.3176 -23
1433600 -23.3017 -23
1433700 -23.346 -23
1433800 -23.4955 -23
1433900 -23.5799 -23
1434000 -23.6046 -23
1434100 -23.6513 -23
1434200 -23.4705 -23
1434300 -23.5622 -23
1434400 -23.5626 -23
1434500 -23.8179 -23
1434600 -23.8276 -23
1434700 -23.685 -23
1434800 -23.6492 -23
1434900 -23.6844 -23
1435000 -23.6784 -23
1435100 -23.5848 -23
1435200 -23.4109 -23
1435300 -23.0399 -23
1435400 -23.1015 -23
1435500 -23.2004 -23
1435600 -23.028 -23
1435700 -22.672 -23
1435800 -22.2948 -23
1435900 -22.2439 -23
1436000 -22.2907 -23
1436100 -22.4067 -23
1436200 -22.7611 -23
1436300 -22.8169 -23
1436400 -22.9692 -23
1436500 -23.1235 -23
1436600 -23.1998 -23
1436700 -23.1713 -23
1436800 -23.0562 -23
1436900 -23.0045 -23
1437000 -23.2062 -23
1437100 -23.2922 -23
1437200 -23.3737 -23
1437300 -23.4162 -23
1437400 -23.3451 -23
1437500 -23.3641 -23
1437600 -23.0901 -23
1437700 -22.9554 -23
1437800 -22.751 -23
1437900 -22.9979 -23
1438000 -23.0734 -23
1438100 -23.1606 -23
1438200 -23.2972 -23
1438300 -23.5704 -23
1438400 -23.5715 -23
1438500 -23.3949 -23
1438600 -23.0548 -23
1438700 -22.9995 -23
1438800 -23.0757 -23
1438900 -23.3844 -23
1439000 -23.5933 -23
1439100 -23.63 -23
1439200 -23.6161 -23
1439300 -23.7956 -23
1439400 -24.0624 -23
1439500 -23.8306 -23
1439600 -23.4497 -23
1439700 -23.3239 -23
1439800 -23.2976 -23
1439900 -23.3333 -23
1440000 -23.2987 -23
1440100 -23.2379 -23
1440200 -23.0922 -23
1440300 -23.0502 -23
1440400 -22.6842 -23
1440500 -22.6214 -23
1440600 -22.7584 -23
1440700 -22.8546 -23
1440800 -22.9095 -23
1440900 -23.1374 -23
1441000 -23.407 -23
1441100 -23.4971 -23
1441200 -23.1796 -23
1441300 -22.9285 -23
1441400 -22.6974 -23
1441500 -22.7804 -23
1441600 -22.6011 -23
1441700 -22.579 -23
1441800 -22.5533 -23
1441900 -22.4829 -23
1442000 -22.4863 -23
1442100 -22.7933 -23
1442200 -22.9392 -23
1442300 -23.1918 -23
1442400 -23.3089 -23
1442500 -23.0554 -23
1442600 -22.986 -23
1442700 -22.9431 -23
1442800 -22.9826 -23
1442900 -23.2944 -23
1443000 -23.5376 -23
1443100 -23.4228 -23
1443200 -23.1245 -23
1443300 -22.9593 -23
1443400 -22.9407 -23
1443500 -23.1844 -23
1443600 -23.2679 -23
1443700 -23.1277 -23
1443800 -22.9083 -23
1443900 -22.7802 -23
1444000 -22.6179 -23
1444100 -22.7427 -23
1444200 -22.6492 -23
1444300 -22.6045 -23
1444400 -22.9236 -23
1444500 -22.9113 -23
1444600 -22.7514 -23
1444700 -22.7551 -23
1444800 -22.7534 -23
1444900 -22.6191 -23
1445000 -22.2923 -23
1445100 -22.2759 -23
1445200 -22.1878 -23
1445300 -22.2777 -23
1445400 -22.2371 -23
1445500 -22.456 -23
1445600 -22.6333 -23
1445700 -22.8337 -23
1445800 -22.6833 -23
1445900 -22.687 -23
1446000 -22.86 -23
1446100 -23.0767 -23
1446200 -23.176 -23
1446300 -22.9317 -23
1446400 -22.8169 -23
1446500 -22.8011 -23
1446600 -22.7118 -23
1446700 -22.8751 -23
1446800 -22.812 -23
1446900 -22.9674 -23
1447000 -22.8289 -23
1447100 -23.0133 -23
1447200 -22.852 -23
1447300 -22.691 -23
1447400 -22.6027 -23
1447500 -22.7354 -23
1447600 -23.0513 -23
1447700 -22.9174 -23
1447800 -22.9166 -23
1447900 -23.1842 -23
1448000 -23.4149 -23
1448100 -23.3601 -23
1448200 -23.1643 -23
1448300 -23.3161 -23
1448400 -23.5675 -23
1448500 -23.7587 -23
1448600 -23.47 -23
1448700 -23.1808 -23
1448800 -23.013 -23
1448900 -23.0053 -23
1449000 -22.9551 -23
1449100 -22.918 -23
1449200 -23.0656 -23
1449300 -23.202 -23
1449400 -23.3211 -23
1449500 -23.4345 -23
1449600 -23.5158 -23
1449700 -23.7163 -23
1449800 -23.7568 -23
1449900 -23.7694 -23
1450000 -23.4576 -23
1450100 -23.4269 -23
1450200 -23.6668 -23
1450300 -23.54 -23
1450400 -23.2331 -23
1450500 -23.1142 -23
1450600 -23.193 -23
1450700 -23.055 -23
1450800 -22.9188 -23
1450900 -22.9902 -23
1451000 -23.1533 -23
1451100 -23.1959 -23
1451200 -23.2427 -23
1451300 -23.1977 -23
1451400 -23.2172 -23
1451500 -23.2982 -23
1451600 -23.1486 -23
1451700 -23.0765 -23
