# Time-averaged data for fix myat1
# TimeStep v_vcm_fluid
1000 0.000635466
2000 0.000122414
3000 0.000347846
4000 -1.90846e-05
5000 0.000193937
6000 0.000111902
7000 0.00028938
8000 6.23076e-05
9000 7.88773e-05
10000 6.53605e-05
11000 0.000243916
12000 0.000181356
13000 0.000186901
14000 0.000247168
15000 0.000275411
16000 0.000194558
17000 9.14398e-05
18000 0.000243404
19000 9.28997e-05
20000 0.00016987
21000 0.000232051
22000 0.000126309
23000 0.000182475
24000 0.000267854
25000 0.000143418
26000 0.000254262
27000 0.000389366
28000 -8.01415e-05
29000 8.67129e-05
30000 -4.22431e-06
31000 0.000213241
32000 0.000156705
33000 0.000121365
34000 0.00025312
35000 0.000308203
36000 0.000117409
37000 0.000230409
38000 0.000233822
39000 0.000146805
40000 0.000188702
41000 0.000371891
42000 0.000152012
43000 0.000167236
44000 0.000413108
45000 0.00035767
46000 0.000220996
47000 0.000472818
48000 0.000152177
49000 0.000148341
50000 0.000120129
51000 0.000265275
52000 0.000160568
53000 0.000246887
54000 3.22e-05
55000 -3.546e-05
56000 0.000206985
57000 1.00279e-05
58000 4.14516e-05
59000 2.35964e-05
60000 0.000251733
61000 -7.48634e-05
62000 0.00024087
63000 0.000162008
64000 9.63344e-05
65000 0.000105665
66000 0.000215266
67000 0.000291821
68000 2.11598e-05
69000 0.000238994
70000 0.000182541
71000 0.000337364
72000 8.69021e-05
73000 0.000286368
74000 0.000245498
75000 2.38222e-06
76000 9.38419e-05
77000 0.00013389
78000 0.000260647
79000 0.00030566
80000 0.000149237
81000 -5.4491e-05
82000 0.00040522
83000 -3.25227e-05
84000 0.00021207
85000 -8.53259e-06
86000 0.000227556
87000 4.54224e-05
88000 2.1464e-05
89000 0.000161271
90000 0.000116526
91000 0.000181099
92000 -5.80019e-05
93000 0.000130651
94000 0.000202169
95000 0.000120515
96000 0.000310674
97000 0.000342789
98000 2.28508e-05
99000 0.000138048
100000 0.000252319
101000 0.000172098
102000 0.000438782
103000 0.000411656
104000 9.27885e-05
105000 0.000294303
106000 0.000201652
107000 0.000237122
108000 0.000143329
109000 8.5245e-05
110000 0.000133149
111000 0.000337165
112000 1.37032e-05
113000 0.000242783
114000 0.000153683
115000 0.000207602
116000 4.4181e-05
117000 0.000314522
118000 0.000117152
119000 0.000368701
120000 0.000175596
121000 0.000240335
122000 0.000263565
123000 0.000223333
124000 0.000175268
125000 5.58633e-06
126000 0.000127548
127000 0.000114301
128000 0.000109182
129000 6.13884e-05
130000 5.25786e-05
131000 0.000300532
132000 0.000265631
133000 0.000212585
134000 0.000221027
135000 0.000202608
136000 9.7098e-05
137000 0.000229906
138000 0.000212516
139000 4.59046e-05
140000 0.000143003
141000 0.000127177
142000 8.60282e-05
143000 0.000366081
144000 7.26428e-05
145000 0.000114221
146000 0.000192426
147000 0.000211562
148000 0.000151151
149000 2.0129e-05
150000 0.000256221
151000 0.000317278
152000 0.000142276
153000 0.000405745
154000 0.000110936
155000 0.000138031
156000 0.000357904
157000 8.27767e-05
158000 0.000261856
159000 -7.37401e-05
160000 0.000356418
161000 0.000175687
162000 -1.16034e-05
163000 0.000206549
164000 0.000416348
165000 0.000239531
166000 0.00012033
167000 0.000331091
168000 5.77019e-05
169000 0.000196822
170000 0.000148097
171000 0.000133764
172000 0.000266764
173000 0.000245698
174000 0.00014023
175000 0.000353067
176000 0.000225327
177000 5.95025e-05
178000 0.000113613
179000 0.000239209
180000 0.000298665
181000 0.000108372
182000 0.000122091
183000 9.16626e-05
184000 0.000416761
185000 1.30676e-05
186000 0.000227114
187000 0.000114623
188000 0.000300823
189000 6.06831e-05
190000 4.97203e-06
191000 0.000137995
192000 7.23859e-05
193000 0.000474765
194000 0.000200865
195000 0.000327024
196000 0.000181792
197000 0.000334192
198000 -6.57354e-05
199000 7.18979e-05
200000 0.000275338
201000 0.000179451
202000 0.000161424
203000 0.000390086
204000 0.000176357
205000 0.000129158
206000 0.000120789
207000 1.52874e-05
208000 0.000160819
209000 0.000273831
210000 -5.74442e-05
211000 2.70288e-07
212000 0.000135022
213000 0.000167565
214000 0.000193199
215000 0.00039485
216000 0.000175735
217000 0.000351371
218000 0.000317944
219000 0.000255689
220000 0.000399657
221000 0.000115864
222000 8.30466e-05
223000 0.000318608
224000 0.000309435
225000 9.87866e-05
226000 0.000419636
227000 0.000291583
228000 0.00040021
229000 0.000644857
230000 0.000163077
231000 0.000310335
232000 0.000125167
233000 0.00032252
234000 0.000102359
235000 0.000237419
236000 -1.02335e-06
237000 0.000350318
238000 0.000328889
239000 -0.000127053
240000 0.000362128
241000 0.000104709
242000 0.000150964
243000 0.000204251
244000 0.000161162
245000 0.000402369
246000 0.000127898
247000 8.11643e-05
248000 0.000163182
249000 0.000197808
250000 0.000185763
251000 0.000268692
252000 5.15257e-05
253000 0.000450106
254000 -0.00010838
255000 0.000451223
256000 0.000260174
257000 0.000202979
258000 0.000242317
259000 0.000362044
260000 0.000440844
261000 0.000434877
262000 0.000154698
263000 0.000434185
264000 3.65811e-05
265000 0.000138677
266000 0.000235354
267000 0.000120619
268000 0.000118378
269000 0.000448753
270000 0.000162834
271000 0.000172255
272000 0.000150304
273000 0.000178395
274000 0.000400297
275000 0.000146155
276000 0.000330363
277000 0.000160404
278000 3.18743e-05
279000 0.000276986
280000 0.000219485
281000 0.000301438
282000 0.000169074
283000 0.000363103
284000 0.000326583
285000 0.00050385
286000 -1.95848e-05
287000 0.000190984
288000 0.000336026
289000 0.00034614
290000 0.000437457
291000 0.000526506
292000 0.00025407
293000 0.000164268
294000 0.000266397
295000 9.6505e-05
296000 0.000353316
297000 0.000186513
298000 2.56712e-05
299000 0.000134293
300000 0.000323544
301000 0.000135271
302000 5.8156e-05
303000 -6.10897e-07
304000 0.000108614
305000 0.000105888
306000 9.22635e-05
307000 1.6897e-05
308000 0.000226546
309000 -0.000152399
310000 0.000263678
311000 0.000292251
312000 0.000188372
313000 0.000265884
314000 0.000357793
315000 0.000273395
316000 0.000452321
317000 0.000346733
318000 0.000394541
319000 0.000380684
320000 0.000108711
321000 0.00032415
322000 0.000122846
323000 0.000490259
324000 0.000316543
325000 1.62293e-05
326000 0.000202777
327000 9.54793e-05
328000 0.000354903
329000 -9.25939e-05
330000 0.000186457
331000 0.000178133
332000 1.61198e-05
333000 0.000388517
334000 0.000160929
335000 8.20186e-05
336000 0.000291345
337000 8.47149e-05
338000 0.0002109
339000 0.000400484
340000 8.0049e-05
341000 0.000215853
342000 0.000343711
343000 3.40675e-05
344000 0.00013322
345000 4.43169e-05
346000 0.000225688
347000 0.000283835
348000 0.000280226
349000 0.000282694
350000 0.000141208
351000 0.000237954
352000 0.000387384
353000 0.000221644
354000 9.51833e-05
355000 0.00028846
356000 0.000108607
357000 0.000282892
358000 0.000264841
359000 8.06845e-05
360000 0.000191126
361000 -4.17204e-07
362000 0.000306246
363000 -2.24049e-05
364000 0.000186777
365000 0.000235406
366000 0.000189217
367000 0.000258396
368000 0.000255889
369000 6.69085e-05
370000 0.000151481
371000 0.000187331
372000 0.00021601
373000 0.0001873
374000 0.00025138
375000 0.000122022
376000 0.000113919
377000 0.000202888
378000 0.000191595
379000 0.00029156
380000 0.000118848
381000 0.000138393
382000 0.000131866
383000 0.000402641
384000 0.00030822
385000 0.000250091
386000 0.000209065
387000 0.000401061
388000 0.000340199
389000 0.000155908
