# Time-averaged data for fix myat2
# TimeStep v_myvol
40700 43714.5
40800 43717.9
40900 43753.7
41000 43837.7
41100 43953.9
41200 44046.9
41300 44136.4
41400 44194
41500 44254
41600 44313.5
41700 44400.9
41800 44511.1
41900 44618.5
42000 44706
42100 44721.4
42200 44677.7
42300 44643.2
42400 44580.9
42500 44465.9
42600 44306
42700 44132.6
42800 43984.9
42900 43831.5
43000 43652.7
43100 43487.7
43200 43375.1
43300 43295.1
43400 43275.3
43500 43317.2
43600 43375
43700 43433.2
43800 43472.3
43900 43496.9
44000 43500.8
44100 43476.2
44200 43461.8
44300 43474.2
44400 43500.2
44500 43536
44600 43595.7
44700 43644.9
44800 43672
44900 43698.1
45000 43717.8
45100 43748.5
45200 43761
45300 43762.1
45400 43759.6
45500 43748
45600 43731.3
45700 43743.4
45800 43767.1
45900 43793.3
46000 43844.8
46100 43958.7
46200 44112.4
46300 44311.4
46400 44481.6
46500 44631.3
46600 44772.9
46700 44883
46800 44950.3
46900 44982
47000 45013
47100 45018.3
47200 44963.9
47300 44898.7
47400 44891.6
47500 44894.9
47600 44848.7
47700 44791.1
47800 44762.3
47900 44747.5
48000 44741.3
48100 44682.3
48200 44576.5
48300 44429.1
48400 44255.7
48500 44057.1
48600 43837.6
48700 43632.3
48800 43466.1
48900 43369.8
49000 43360.6
49100 43425.6
49200 43513
49300 43582.4
49400 43643.3
49500 43744.6
49600 43871
49700 43998.8
49800 44074
49900 44077.9
50000 44071.6
