# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
12270100 -12.1919 -12.5
12270200 -12.3034 -12.5
12270300 -12.4189 -12.5
12270400 -12.6142 -12.5
12270500 -12.6538 -12.5
12270600 -12.6336 -12.5
12270700 -12.4694 -12.5
12270800 -12.182 -12.5
12270900 -11.8786 -12.5
12271000 -11.6408 -12.5
12271100 -11.4995 -12.5
12271200 -11.384 -12.5
12271300 -11.2688 -12.5
12271400 -11.1213 -12.5
12271500 -11.0667 -12.5
12271600 -11.1464 -12.5
12271700 -11.4336 -12.5
12271800 -11.8499 -12.5
12271900 -12.3587 -12.5
12272000 -12.9815 -12.5
12272100 -13.6348 -12.5
12272200 -14.2303 -12.5
12272300 -14.5482 -12.5
12272400 -14.683 -12.5
12272500 -14.6147 -12.5
12272600 -14.268 -12.5
12272700 -13.8514 -12.5
12272800 -13.2667 -12.5
12272900 -12.7101 -12.5
12273000 -12.4391 -12.5
12273100 -12.3619 -12.5
12273200 -12.511 -12.5
12273300 -12.6534 -12.5
12273400 -12.8182 -12.5
12273500 -12.9988 -12.5
12273600 -13.0794 -12.5
12273700 -12.9636 -12.5
12273800 -12.672 -12.5
12273900 -12.2563 -12.5
12274000 -11.9315 -12.5
12274100 -11.6477 -12.5
12274200 -11.4993 -12.5
12274300 -11.4341 -12.5
12274400 -11.4497 -12.5
12274500 -11.4884 -12.5
12274600 -11.5388 -12.5
12274700 -11.6042 -12.5
12274800 -11.7585 -12.5
12274900 -11.9811 -12.5
12275000 -12.2503 -12.5
12275100 -12.5075 -12.5
12275200 -12.6358 -12.5
12275300 -12.5243 -12.5
12275400 -12.1213 -12.5
12275500 -11.692 -12.5
12275600 -11.4702 -12.5
12275700 -11.5039 -12.5
12275800 -11.8547 -12.5
12275900 -12.4959 -12.5
12276000 -13.2883 -12.5
12276100 -14.1046 -12.5
12276200 -14.7237 -12.5
12276300 -15.0711 -12.5
12276400 -15.1947 -12.5
12276500 -15.0904 -12.5
12276600 -14.7578 -12.5
12276700 -14.2396 -12.5
12276800 -13.6056 -12.5
12276900 -12.9452 -12.5
12277000 -12.2514 -12.5
12277100 -11.6585 -12.5
12277200 -11.2245 -12.5
12277300 -10.9332 -12.5
12277400 -10.8508 -12.5
12277500 -10.8808 -12.5
12277600 -11.0363 -12.5
12277700 -11.2222 -12.5
12277800 -11.447 -12.5
12277900 -11.661 -12.5
12278000 -11.8998 -12.5
12278100 -12.1353 -12.5
12278200 -12.4297 -12.5
12278300 -12.7043 -12.5
12278400 -12.9986 -12.5
12278500 -13.2938 -12.5
12278600 -13.4229 -12.5
12278700 -13.5089 -12.5
12278800 -13.407 -12.5
12278900 -13.2448 -12.5
12279000 -13.0814 -12.5
12279100 -13.1458 -12.5
12279200 -13.2224 -12.5
12279300 -13.4545 -12.5
12279400 -13.6689 -12.5
12279500 -13.8091 -12.5
12279600 -13.873 -12.5
12279700 -13.83 -12.5
12279800 -13.6538 -12.5
12279900 -13.3553 -12.5
12280000 -12.9139 -12.5
12280100 -12.4108 -12.5
12280200 -11.8972 -12.5
12280300 -11.4243 -12.5
12280400 -11.0526 -12.5
12280500 -10.8234 -12.5
12280600 -10.7896 -12.5
12280700 -10.9449 -12.5
12280800 -11.1941 -12.5
12280900 -11.476 -12.5
12281000 -11.7238 -12.5
12281100 -11.9774 -12.5
12281200 -12.256 -12.5
12281300 -12.551 -12.5
12281400 -12.8445 -12.5
12281500 -13.0878 -12.5
12281600 -13.2369 -12.5
12281700 -13.259 -12.5
12281800 -13.1068 -12.5
12281900 -12.783 -12.5
12282000 -12.3892 -12.5
12282100 -12.0717 -12.5
12282200 -11.9489 -12.5
12282300 -12.0245 -12.5
12282400 -12.2806 -12.5
12282500 -12.6255 -12.5
12282600 -12.9349 -12.5
12282700 -13.1314 -12.5
12282800 -13.2119 -12.5
12282900 -13.2295 -12.5
12283000 -13.2893 -12.5
12283100 -13.4149 -12.5
12283200 -13.5582 -12.5
12283300 -13.5533 -12.5
12283400 -13.3949 -12.5
12283500 -13.0643 -12.5
12283600 -12.7108 -12.5
12283700 -12.5164 -12.5
12283800 -12.7276 -12.5
12283900 -13.2779 -12.5
12284000 -13.8373 -12.5
12284100 -14.0844 -12.5
12284200 -13.9787 -12.5
12284300 -13.6365 -12.5
12284400 -13.0855 -12.5
12284500 -12.4732 -12.5
12284600 -11.8234 -12.5
12284700 -11.2497 -12.5
12284800 -10.8284 -12.5
12284900 -10.5464 -12.5
12285000 -10.4155 -12.5
12285100 -10.4529 -12.5
12285200 -10.6775 -12.5
