# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
17880100 -9.56817 -9.75
17880200 -9.36079 -9.75
17880300 -9.22175 -9.75
17880400 -9.10105 -9.75
17880500 -9.06953 -9.75
17880600 -9.06178 -9.75
17880700 -9.01254 -9.75
17880800 -9.06373 -9.75
17880900 -9.10468 -9.75
17881000 -9.13199 -9.75
17881100 -9.25012 -9.75
17881200 -9.39699 -9.75
17881300 -9.619 -9.75
17881400 -9.88154 -9.75
17881500 -10.174 -9.75
17881600 -10.4409 -9.75
17881700 -10.6268 -9.75
17881800 -10.7475 -9.75
17881900 -10.6965 -9.75
17882000 -10.6238 -9.75
17882100 -10.3941 -9.75
17882200 -10.1834 -9.75
17882300 -10.0121 -9.75
17882400 -9.92997 -9.75
17882500 -9.88854 -9.75
17882600 -9.92611 -9.75
17882700 -9.82945 -9.75
17882800 -9.74751 -9.75
17882900 -9.56134 -9.75
17883000 -9.32871 -9.75
17883100 -9.01506 -9.75
17883200 -8.87414 -9.75
17883300 -8.76948 -9.75
17883400 -8.8274 -9.75
17883500 -8.99028 -9.75
17883600 -9.30667 -9.75
17883700 -9.56431 -9.75
17883800 -9.7605 -9.75
17883900 -10.0057 -9.75
17884000 -10.0619 -9.75
17884100 -10.0545 -9.75
17884200 -10.0008 -9.75
17884300 -9.9859 -9.75
17884400 -9.91483 -9.75
17884500 -9.889 -9.75
17884600 -9.78606 -9.75
17884700 -9.77041 -9.75
17884800 -9.77506 -9.75
17884900 -9.71744 -9.75
17885000 -9.7322 -9.75
17885100 -9.7427 -9.75
17885200 -9.77522 -9.75
17885300 -9.80702 -9.75
17885400 -9.85633 -9.75
17885500 -9.92816 -9.75
17885600 -9.92635 -9.75
17885700 -9.96827 -9.75
17885800 -9.93638 -9.75
17885900 -9.88393 -9.75
17886000 -9.84507 -9.75
17886100 -9.81989 -9.75
17886200 -9.79606 -9.75
17886300 -9.72029 -9.75
17886400 -9.74148 -9.75
17886500 -9.74125 -9.75
17886600 -9.69869 -9.75
17886700 -9.6099 -9.75
17886800 -9.6262 -9.75
17886900 -9.52957 -9.75
17887000 -9.5853 -9.75
17887100 -9.54933 -9.75
17887200 -9.56777 -9.75
17887300 -9.6853 -9.75
17887400 -9.61384 -9.75
17887500 -9.60149 -9.75
17887600 -9.66123 -9.75
17887700 -9.61883 -9.75
17887800 -9.65703 -9.75
17887900 -9.69776 -9.75
