# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
7170100 -18.6652 -15
7170200 -18.7697 -15
7170300 -19.0907 -15
7170400 -19.2056 -15
7170500 -18.944 -15
7170600 -18.8225 -15
7170700 -18.7167 -15
7170800 -18.8377 -15
7170900 -19.0247 -15
7171000 -19.0747 -15
7171100 -18.9837 -15
7171200 -18.8627 -15
7171300 -18.8504 -15
7171400 -19.1037 -15
7171500 -19.0253 -15
7171600 -18.7621 -15
7171700 -18.7179 -15
7171800 -18.8859 -15
7171900 -19.2045 -15
7172000 -19.2444 -15
7172100 -19.0082 -15
7172200 -18.7251 -15
7172300 -18.5481 -15
7172400 -18.812 -15
7172500 -19.3099 -15
7172600 -19.1706 -15
7172700 -18.6786 -15
7172800 -18.4848 -15
7172900 -18.4319 -15
7173000 -18.7472 -15
7173100 -19.0394 -15
7173200 -18.977 -15
7173300 -18.9635 -15
7173400 -18.8596 -15
7173500 -18.6099 -15
7173600 -18.6107 -15
7173700 -18.9562 -15
7173800 -19.2159 -15
7173900 -18.8642 -15
7174000 -18.6357 -15
7174100 -18.8467 -15
7174200 -19.1654 -15
7174300 -19.142 -15
7174400 -18.5909 -15
7174500 -18.5971 -15
7174600 -18.7799 -15
7174700 -19.028 -15
7174800 -18.8437 -15
7174900 -18.7367 -15
7175000 -18.7978 -15
7175100 -18.9374 -15
7175200 -18.9797 -15
7175300 -18.7843 -15
7175400 -18.834 -15
7175500 -18.9252 -15
7175600 -18.8789 -15
7175700 -18.8433 -15
7175800 -19.0155 -15
7175900 -18.9299 -15
7176000 -18.9382 -15
7176100 -19.0837 -15
7176200 -19.1772 -15
7176300 -18.9567 -15
7176400 -18.7739 -15
7176500 -18.7396 -15
7176600 -19.0236 -15
7176700 -19.1559 -15
7176800 -19.0263 -15
7176900 -18.8429 -15
7177000 -18.8015 -15
7177100 -18.958 -15
7177200 -19.1344 -15
7177300 -19.0098 -15
7177400 -18.8106 -15
7177500 -18.5885 -15
7177600 -18.8363 -15
