# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
20430100 -9.88358 -8.5
20430200 -9.47161 -8.5
20430300 -8.94297 -8.5
20430400 -8.48898 -8.5
20430500 -8.04177 -8.5
20430600 -7.76103 -8.5
20430700 -7.54837 -8.5
20430800 -7.42982 -8.5
20430900 -7.37843 -8.5
20431000 -7.4131 -8.5
20431100 -7.55352 -8.5
20431200 -7.81737 -8.5
20431300 -8.17436 -8.5
20431400 -8.58394 -8.5
20431500 -9.01415 -8.5
20431600 -9.30475 -8.5
20431700 -9.52237 -8.5
20431800 -9.58769 -8.5
20431900 -9.54848 -8.5
20432000 -9.40212 -8.5
20432100 -9.14733 -8.5
20432200 -8.79509 -8.5
20432300 -8.43898 -8.5
20432400 -7.94231 -8.5
20432500 -7.5856 -8.5
20432600 -7.40159 -8.5
20432700 -7.16696 -8.5
20432800 -7.1869 -8.5
20432900 -7.32926 -8.5
20433000 -7.44797 -8.5
20433100 -7.72166 -8.5
20433200 -8.00883 -8.5
20433300 -8.35162 -8.5
20433400 -8.68714 -8.5
20433500 -9.05806 -8.5
20433600 -9.41104 -8.5
20433700 -9.64167 -8.5
20433800 -9.78251 -8.5
20433900 -9.80878 -8.5
20434000 -9.6073 -8.5
20434100 -9.39148 -8.5
20434200 -8.99098 -8.5
20434300 -8.59571 -8.5
20434400 -8.2492 -8.5
20434500 -7.95687 -8.5
20434600 -7.72921 -8.5
20434700 -7.54986 -8.5
20434800 -7.43906 -8.5
20434900 -7.43591 -8.5
20435000 -7.49706 -8.5
20435100 -7.67841 -8.5
20435200 -7.90116 -8.5
20435300 -8.15908 -8.5
20435400 -8.56295 -8.5
20435500 -8.82863 -8.5
20435600 -9.19694 -8.5
20435700 -9.49234 -8.5
20435800 -9.56379 -8.5
20435900 -9.6669 -8.5
20436000 -9.62834 -8.5
20436100 -9.45327 -8.5
20436200 -9.27344 -8.5
20436300 -8.9885 -8.5
20436400 -8.72672 -8.5
20436500 -8.33576 -8.5
20436600 -7.89932 -8.5
20436700 -7.63294 -8.5
20436800 -7.34057 -8.5
20436900 -7.1995 -8.5
20437000 -7.3151 -8.5
20437100 -7.46757 -8.5
20437200 -7.76385 -8.5
20437300 -8.28083 -8.5
20437400 -8.68794 -8.5
20437500 -9.06355 -8.5
20437600 -9.3982 -8.5
20437700 -9.65084 -8.5
20437800 -9.85686 -8.5
20437900 -9.92013 -8.5
20438000 -9.9364 -8.5
20438100 -9.85551 -8.5
20438200 -9.62466 -8.5
20438300 -9.28997 -8.5
20438400 -8.81149 -8.5
20438500 -8.27244 -8.5
20438600 -7.63927 -8.5
20438700 -7.04679 -8.5
20438800 -6.7354 -8.5
20438900 -6.5319 -8.5
20439000 -6.46746 -8.5
20439100 -6.7099 -8.5
20439200 -7.0619 -8.5
20439300 -7.48414 -8.5
20439400 -7.97977 -8.5
20439500 -8.43418 -8.5
20439600 -8.85617 -8.5
20439700 -9.20962 -8.5
20439800 -9.4613 -8.5
20439900 -9.56948 -8.5
20440000 -9.60441 -8.5
20440100 -9.56675 -8.5
20440200 -9.39166 -8.5
20440300 -9.18549 -8.5
20440400 -8.96388 -8.5
20440500 -8.59205 -8.5
20440600 -8.29427 -8.5
20440700 -8.08892 -8.5
20440800 -7.86958 -8.5
20440900 -7.85732 -8.5
20441000 -8.03179 -8.5
20441100 -8.14825 -8.5
20441200 -8.38203 -8.5
20441300 -8.69972 -8.5
