# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
15840100 -9.2745 -10.75
15840200 -9.45123 -10.75
15840300 -9.76612 -10.75
15840400 -10.194 -10.75
15840500 -10.7809 -10.75
15840600 -11.2634 -10.75
15840700 -11.6718 -10.75
15840800 -11.8861 -10.75
15840900 -11.9524 -10.75
15841000 -11.8397 -10.75
15841100 -11.5919 -10.75
15841200 -11.2076 -10.75
15841300 -10.9816 -10.75
15841400 -10.7917 -10.75
15841500 -10.7242 -10.75
15841600 -10.7558 -10.75
15841700 -10.9315 -10.75
15841800 -11.2511 -10.75
15841900 -11.6146 -10.75
15842000 -11.7883 -10.75
15842100 -11.7182 -10.75
15842200 -11.4476 -10.75
15842300 -11.0899 -10.75
15842400 -10.7656 -10.75
15842500 -10.5435 -10.75
15842600 -10.4819 -10.75
15842700 -10.5086 -10.75
15842800 -10.5127 -10.75
15842900 -10.3901 -10.75
15843000 -10.0884 -10.75
15843100 -9.74789 -10.75
15843200 -9.51972 -10.75
15843300 -9.48148 -10.75
15843400 -9.64017 -10.75
15843500 -9.90643 -10.75
15843600 -10.1999 -10.75
15843700 -10.3337 -10.75
15843800 -10.3484 -10.75
15843900 -10.2609 -10.75
15844000 -10.3043 -10.75
15844100 -10.2885 -10.75
15844200 -10.3947 -10.75
15844300 -10.6224 -10.75
15844400 -11.0393 -10.75
15844500 -11.4577 -10.75
15844600 -11.9065 -10.75
15844700 -12.1964 -10.75
15844800 -12.2693 -10.75
15844900 -12.1328 -10.75
15845000 -11.8751 -10.75
15845100 -11.4911 -10.75
15845200 -11.2125 -10.75
15845300 -11.1839 -10.75
15845400 -11.1908 -10.75
15845500 -11.1365 -10.75
15845600 -11.0777 -10.75
15845700 -10.9465 -10.75
15845800 -10.7478 -10.75
15845900 -10.6359 -10.75
15846000 -10.5947 -10.75
15846100 -10.6791 -10.75
15846200 -10.6878 -10.75
15846300 -10.6103 -10.75
15846400 -10.5282 -10.75
15846500 -10.3007 -10.75
15846600 -10.0865 -10.75
15846700 -9.78492 -10.75
15846800 -9.7424 -10.75
15846900 -9.80221 -10.75
15847000 -10.0962 -10.75
15847100 -10.5452 -10.75
15847200 -11.0995 -10.75
15847300 -11.4178 -10.75
15847400 -11.616 -10.75
15847500 -11.6648 -10.75
15847600 -11.5743 -10.75
15847700 -11.4104 -10.75
15847800 -11.1655 -10.75
15847900 -10.9605 -10.75
15848000 -10.7565 -10.75
15848100 -10.6082 -10.75
15848200 -10.4208 -10.75
15848300 -10.2912 -10.75
15848400 -10.0991 -10.75
15848500 -9.87569 -10.75
15848600 -9.57107 -10.75
15848700 -9.30254 -10.75
15848800 -9.14169 -10.75
15848900 -9.18015 -10.75
15849000 -9.36971 -10.75
15849100 -9.66768 -10.75
15849200 -10.0747 -10.75
15849300 -10.4997 -10.75
15849400 -10.9523 -10.75
15849500 -11.405 -10.75
15849600 -11.797 -10.75
15849700 -12.1044 -10.75
15849800 -12.2137 -10.75
15849900 -12.2342 -10.75
15850000 -12.1101 -10.75
15850100 -12.0392 -10.75
15850200 -12.0984 -10.75
15850300 -12.2271 -10.75
15850400 -12.3128 -10.75
15850500 -12.262 -10.75
15850600 -12.1017 -10.75
15850700 -11.7754 -10.75
15850800 -11.3964 -10.75
15850900 -10.9737 -10.75
15851000 -10.5847 -10.75
15851100 -10.2953 -10.75
15851200 -10.0517 -10.75
15851300 -9.87542 -10.75
15851400 -9.73425 -10.75
15851500 -9.64068 -10.75
15851600 -9.72403 -10.75
15851700 -9.7521 -10.75
15851800 -10.0152 -10.75
15851900 -10.289 -10.75
15852000 -10.4619 -10.75
15852100 -10.5548 -10.75
15852200 -10.5109 -10.75
15852300 -10.4201 -10.75
15852400 -10.3394 -10.75
15852500 -10.2842 -10.75
15852600 -10.3056 -10.75
15852700 -10.3656 -10.75
15852800 -10.4339 -10.75
15852900 -10.4959 -10.75
15853000 -10.5999 -10.75
15853100 -10.6137 -10.75
15853200 -10.6959 -10.75
15853300 -10.7447 -10.75
15853400 -10.7591 -10.75
15853500 -10.803 -10.75
15853600 -10.782 -10.75
15853700 -10.7465 -10.75
15853800 -10.734 -10.75
15853900 -10.8012 -10.75
15854000 -10.9671 -10.75
15854100 -11.2463 -10.75
15854200 -11.5137 -10.75
15854300 -11.7172 -10.75
15854400 -11.7726 -10.75
15854500 -11.7126 -10.75
15854600 -11.479 -10.75
15854700 -11.2827 -10.75
15854800 -11.1564 -10.75
15854900 -11.0918 -10.75
15855000 -11.0486 -10.75
15855100 -11.0356 -10.75
15855200 -10.9832 -10.75
15855300 -10.9962 -10.75
15855400 -11.0797 -10.75
15855500 -11.2599 -10.75
15855600 -11.4622 -10.75
15855700 -11.571 -10.75
15855800 -11.5442 -10.75
15855900 -11.279 -10.75
15856000 -10.7583 -10.75
15856100 -10.0723 -10.75
15856200 -9.39298 -10.75
15856300 -8.89964 -10.75
15856400 -8.66314 -10.75
15856500 -8.66688 -10.75
15856600 -9.01004 -10.75
15856700 -9.45018 -10.75
15856800 -10.0134 -10.75
15856900 -10.4075 -10.75
15857000 -10.6913 -10.75
15857100 -10.9577 -10.75
15857200 -11.3159 -10.75
15857300 -11.6962 -10.75
15857400 -12.0329 -10.75
15857500 -12.1865 -10.75
15857600 -12.0873 -10.75
15857700 -11.7313 -10.75
15857800 -11.255 -10.75
15857900 -10.694 -10.75
15858000 -10.3979 -10.75
15858100 -10.3374 -10.75
15858200 -10.3057 -10.75
15858300 -10.2038 -10.75
15858400 -9.99576 -10.75
15858500 -9.79472 -10.75
15858600 -9.77878 -10.75
15858700 -9.92043 -10.75
15858800 -10.1561 -10.75
15858900 -10.4428 -10.75
15859000 -10.7162 -10.75
15859100 -10.9524 -10.75
15859200 -11.079 -10.75
15859300 -11.142 -10.75
15859400 -11.1608 -10.75
15859500 -11.2723 -10.75
15859600 -11.4622 -10.75
15859700 -11.6296 -10.75
15859800 -11.7048 -10.75
15859900 -11.8072 -10.75
15860000 -12.0237 -10.75
15860100 -12.3589 -10.75
15860200 -12.5596 -10.75
15860300 -12.4214 -10.75
15860400 -11.9488 -10.75
15860500 -11.3432 -10.75
15860600 -10.6348 -10.75
15860700 -10.1237 -10.75
15860800 -9.85819 -10.75
15860900 -9.77874 -10.75
15861000 -9.69629 -10.75
15861100 -9.53389 -10.75
15861200 -9.31932 -10.75
15861300 -9.23828 -10.75
15861400 -9.40483 -10.75
15861500 -9.83034 -10.75
15861600 -10.3812 -10.75
15861700 -10.7193 -10.75
15861800 -10.7018 -10.75
15861900 -10.4505 -10.75
15862000 -10.1381 -10.75
15862100 -9.98041 -10.75
15862200 -10.0956 -10.75
15862300 -10.3186 -10.75
15862400 -10.5901 -10.75
15862500 -10.7543 -10.75
15862600 -10.8097 -10.75
15862700 -10.9383 -10.75
15862800 -11.1907 -10.75
15862900 -11.5856 -10.75
15863000 -12.0223 -10.75
15863100 -12.2888 -10.75
15863200 -12.3328 -10.75
15863300 -12.1918 -10.75
15863400 -11.8774 -10.75
