# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
7680100 -12.9879 -14.75
7680200 -13.089 -14.75
7680300 -13.2199 -14.75
7680400 -13.3362 -14.75
7680500 -13.546 -14.75
7680600 -13.8476 -14.75
7680700 -14.2683 -14.75
7680800 -14.8036 -14.75
7680900 -15.4233 -14.75
7681000 -16.1232 -14.75
7681100 -16.932 -14.75
7681200 -17.7564 -14.75
7681300 -18.56 -14.75
7681400 -18.5909 -14.75
7681500 -18.7108 -14.75
7681600 -18.9439 -14.75
7681700 -18.5799 -14.75
7681800 -18.1634 -14.75
7681900 -17.9895 -14.75
7682000 -17.6482 -14.75
7682100 -16.8391 -14.75
7682200 -15.7942 -14.75
7682300 -14.9313 -14.75
7682400 -14.5944 -14.75
7682500 -14.6307 -14.75
7682600 -14.7587 -14.75
7682700 -14.8837 -14.75
7682800 -14.9957 -14.75
7682900 -15.1745 -14.75
7683000 -15.4076 -14.75
7683100 -15.6968 -14.75
7683200 -15.8646 -14.75
7683300 -15.9306 -14.75
7683400 -15.8667 -14.75
7683500 -15.6521 -14.75
7683600 -15.3002 -14.75
7683700 -14.7965 -14.75
7683800 -14.269 -14.75
7683900 -13.903 -14.75
7684000 -13.84 -14.75
7684100 -13.9457 -14.75
7684200 -14.2759 -14.75
7684300 -14.8741 -14.75
7684400 -15.4603 -14.75
7684500 -16.0997 -14.75
7684600 -16.5304 -14.75
7684700 -16.8745 -14.75
7684800 -17.1348 -14.75
7684900 -17.3466 -14.75
7685000 -17.5557 -14.75
7685100 -17.5221 -14.75
7685200 -17.0136 -14.75
7685300 -16.423 -14.75
7685400 -15.8834 -14.75
7685500 -15.8727 -14.75
7685600 -16.0885 -14.75
7685700 -16.3148 -14.75
7685800 -16.5247 -14.75
7685900 -16.7574 -14.75
7686000 -16.7574 -14.75
7686100 -16.7333 -14.75
7686200 -16.434 -14.75
7686300 -16.0498 -14.75
7686400 -15.5823 -14.75
7686500 -15.1552 -14.75
7686600 -14.8123 -14.75
7686700 -14.6561 -14.75
7686800 -14.6169 -14.75
7686900 -14.7627 -14.75
7687000 -15.1068 -14.75
7687100 -15.5327 -14.75
7687200 -16.0417 -14.75
7687300 -16.3518 -14.75
7687400 -16.5341 -14.75
7687500 -16.5703 -14.75
7687600 -16.4389 -14.75
7687700 -16.2079 -14.75
7687800 -15.8386 -14.75
7687900 -15.5271 -14.75
7688000 -15.4607 -14.75
7688100 -15.547 -14.75
7688200 -15.747 -14.75
7688300 -16.014 -14.75
7688400 -16.2117 -14.75
7688500 -16.2529 -14.75
7688600 -16.0951 -14.75
7688700 -15.85 -14.75
7688800 -15.5444 -14.75
7688900 -15.2083 -14.75
7689000 -14.8672 -14.75
7689100 -14.5551 -14.75
7689200 -14.1943 -14.75
7689300 -13.856 -14.75
7689400 -13.4438 -14.75
7689500 -13.0589 -14.75
7689600 -12.785 -14.75
7689700 -12.7403 -14.75
7689800 -12.8067 -14.75
7689900 -13.1964 -14.75
7690000 -13.5913 -14.75
7690100 -14.0089 -14.75
7690200 -14.2718 -14.75
7690300 -14.3869 -14.75
7690400 -14.6445 -14.75
7690500 -14.8442 -14.75
7690600 -15.1907 -14.75
7690700 -15.5575 -14.75
7690800 -15.9366 -14.75
7690900 -16.3338 -14.75
7691000 -16.6436 -14.75
7691100 -16.6762 -14.75
7691200 -16.4738 -14.75
7691300 -16.1021 -14.75
7691400 -15.6664 -14.75
7691500 -15.217 -14.75
7691600 -14.8747 -14.75
7691700 -14.6576 -14.75
7691800 -14.5384 -14.75
7691900 -14.5425 -14.75
7692000 -14.5343 -14.75
7692100 -14.6695 -14.75
7692200 -14.6731 -14.75
7692300 -14.7175 -14.75
7692400 -14.6794 -14.75
7692500 -14.5832 -14.75
7692600 -14.4497 -14.75
7692700 -14.2787 -14.75
7692800 -14.1057 -14.75
7692900 -13.882 -14.75
7693000 -13.6447 -14.75
7693100 -13.3813 -14.75
7693200 -13.2921 -14.75
7693300 -13.3063 -14.75
7693400 -13.5383 -14.75
7693500 -13.8219 -14.75
7693600 -14.2259 -14.75
7693700 -14.6917 -14.75
7693800 -15.1707 -14.75
7693900 -15.6945 -14.75
7694000 -16.0875 -14.75
7694100 -16.3805 -14.75
7694200 -16.4638 -14.75
7694300 -16.5158 -14.75
7694400 -16.4242 -14.75
7694500 -16.2031 -14.75
7694600 -15.9617 -14.75
7694700 -15.7051 -14.75
7694800 -15.5398 -14.75
7694900 -15.2996 -14.75
7695000 -15.0235 -14.75
7695100 -14.7573 -14.75
7695200 -14.3918 -14.75
7695300 -14.1021 -14.75
