# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
2600100 -22.1114 -22
2600200 -22.073 -22
2600300 -22.0031 -22
2600400 -21.8156 -22
2600500 -21.8152 -22
2600600 -21.8834 -22
2600700 -21.9304 -22
2600800 -21.9683 -22
2600900 -22.0918 -22
2601000 -22.1109 -22
2601100 -21.8876 -22
2601200 -22.0311 -22
2601300 -21.9959 -22
2601400 -21.8543 -22
2601500 -21.8938 -22
2601600 -21.8514 -22
2601700 -21.7788 -22
2601800 -22.1212 -22
2601900 -21.9485 -22
2602000 -22.045 -22
2602100 -22.1956 -22
2602200 -21.9429 -22
2602300 -21.7659 -22
2602400 -21.9774 -22
2602500 -21.9576 -22
2602600 -21.8008 -22
2602700 -21.793 -22
2602800 -21.9031 -22
2602900 -21.873 -22
2603000 -21.9552 -22
2603100 -21.9397 -22
2603200 -22.0379 -22
2603300 -22.0248 -22
2603400 -22.0734 -22
2603500 -21.9452 -22
2603600 -21.9406 -22
2603700 -22.0419 -22
2603800 -22.1441 -22
2603900 -22.0589 -22
2604000 -21.8942 -22
2604100 -21.983 -22
2604200 -21.8726 -22
2604300 -21.9458 -22
2604400 -21.8874 -22
2604500 -21.7555 -22
2604600 -21.9052 -22
2604700 -22.0388 -22
2604800 -22.0301 -22
2604900 -22.1802 -22
2605000 -21.9171 -22
2605100 -21.9206 -22
2605200 -22.1583 -22
2605300 -22.0864 -22
2605400 -21.9637 -22
2605500 -21.9841 -22
2605600 -21.9331 -22
2605700 -21.9834 -22
2605800 -22.083 -22
2605900 -21.9295 -22
2606000 -21.995 -22
2606100 -21.9582 -22
2606200 -21.9824 -22
2606300 -22.1483 -22
2606400 -22.0228 -22
2606500 -22.035 -22
2606600 -21.9494 -22
2606700 -21.9335 -22
2606800 -22.0212 -22
2606900 -22.1158 -22
2607000 -21.9108 -22
2607100 -21.7593 -22
2607200 -21.8961 -22
2607300 -22.0977 -22
2607400 -21.9453 -22
2607500 -22.2055 -22
2607600 -22.1336 -22
2607700 -21.9919 -22
2607800 -22.0569 -22
2607900 -22.129 -22
2608000 -21.9444 -22
2608100 -21.7095 -22
2608200 -21.9208 -22
2608300 -22.1199 -22
2608400 -21.8562 -22
2608500 -21.9554 -22
2608600 -21.959 -22
2608700 -21.9194 -22
2608800 -21.972 -22
2608900 -22.0435 -22
2609000 -22.1177 -22
2609100 -22.1788 -22
2609200 -21.8026 -22
2609300 -22.1224 -22
2609400 -22.1243 -22
2609500 -22.1152 -22
2609600 -22.011 -22
2609700 -22.1255 -22
2609800 -22.0842 -22
2609900 -22.0227 -22
2610000 -22.0861 -22
2610100 -22.1747 -22
2610200 -21.9613 -22
2610300 -21.9575 -22
2610400 -21.9389 -22
2610500 -21.8527 -22
2610600 -22.026 -22
2610700 -21.8875 -22
2610800 -21.8852 -22
2610900 -22.0909 -22
2611000 -21.9629 -22
2611100 -21.9318 -22
2611200 -22.1998 -22
2611300 -21.9915 -22
2611400 -22.0138 -22
2611500 -21.8645 -22
2611600 -21.8893 -22
2611700 -22.004 -22
2611800 -22.0616 -22
2611900 -22.1112 -22
2612000 -22.2298 -22
2612100 -22.0807 -22
2612200 -22.1324 -22
2612300 -22.1431 -22
2612400 -22.077 -22
2612500 -22.0059 -22
2612600 -21.8514 -22
2612700 -21.9395 -22
2612800 -21.7719 -22
2612900 -21.9844 -22
2613000 -22.0264 -22
2613100 -22.0668 -22
2613200 -21.9694 -22
2613300 -21.8739 -22
2613400 -21.9443 -22
2613500 -21.985 -22
2613600 -21.9508 -22
2613700 -22.0658 -22
2613800 -22.0048 -22
2613900 -21.9803 -22
2614000 -21.9776 -22
2614100 -22.0841 -22
2614200 -22.1241 -22
2614300 -21.9724 -22
2614400 -22.0544 -22
2614500 -22.0286 -22
2614600 -21.9216 -22
2614700 -21.8784 -22
2614800 -21.9254 -22
2614900 -22.0197 -22
2615000 -22.0918 -22
2615100 -22.1032 -22
2615200 -21.9157 -22
2615300 -22.0912 -22
2615400 -22.0694 -22
2615500 -21.8468 -22
2615600 -21.767 -22
2615700 -21.9896 -22
2615800 -21.9186 -22
2615900 -21.8523 -22
2616000 -21.9676 -22
2616100 -21.7975 -22
2616200 -21.7224 -22
2616300 -21.999 -22
2616400 -21.911 -22
2616500 -21.7967 -22
2616600 -22.0133 -22
2616700 -22.1197 -22
2616800 -22.0442 -22
2616900 -22.0441 -22
2617000 -21.8996 -22
2617100 -21.953 -22
2617200 -21.9609 -22
2617300 -21.889 -22
2617400 -21.9268 -22
2617500 -22.0658 -22
2617600 -21.785 -22
2617700 -21.7334 -22
2617800 -22.1215 -22
2617900 -22.0669 -22
2618000 -21.8651 -22
2618100 -21.8736 -22
2618200 -21.9957 -22
2618300 -22.0047 -22
2618400 -22.142 -22
2618500 -21.9584 -22
2618600 -21.7808 -22
2618700 -21.7307 -22
2618800 -22.0624 -22
2618900 -22.0177 -22
2619000 -22.1261 -22
2619100 -22.1215 -22
2619200 -22.1188 -22
2619300 -22.0206 -22
2619400 -22.1431 -22
2619500 -22.1037 -22
2619600 -21.9228 -22
2619700 -22.0933 -22
2619800 -22.0004 -22
2619900 -22.0887 -22
2620000 -21.8968 -22
2620100 -21.7895 -22
2620200 -21.9167 -22
2620300 -22.1035 -22
2620400 -22.1649 -22
2620500 -21.9627 -22
2620600 -21.7726 -22
2620700 -22.102 -22
2620800 -22.0131 -22
2620900 -22.0506 -22
2621000 -21.965 -22
2621100 -22.0922 -22
2621200 -21.9923 -22
2621300 -21.8697 -22
2621400 -21.9134 -22
2621500 -21.9767 -22
2621600 -22.0674 -22
2621700 -22.1099 -22
2621800 -21.9329 -22
2621900 -21.8059 -22
2622000 -22.0264 -22
2622100 -22.0182 -22
2622200 -21.9584 -22
2622300 -21.8949 -22
2622400 -21.8726 -22
2622500 -21.8976 -22
2622600 -21.8634 -22
2622700 -21.8872 -22
2622800 -21.928 -22
2622900 -21.809 -22
2623000 -21.8084 -22
2623100 -21.9644 -22
2623200 -22.1182 -22
2623300 -21.9942 -22
2623400 -21.8167 -22
2623500 -22.1799 -22
2623600 -22.1211 -22
2623700 -21.9086 -22
2623800 -22.0205 -22
