# Time-averaged data for fix myat1
# TimeStep v_vcm_fluid
1000 0.000775511
2000 0.000464242
3000 0.00017329
4000 0.000359307
5000 0.000166184
6000 0.000236262
7000 0.000267843
8000 0.000206458
9000 0.000472809
10000 0.000377342
11000 0.000287597
12000 0.000441774
13000 0.000848419
14000 0.000137442
15000 0.000216042
16000 0.000323586
17000 0.000403753
18000 0.000137832
19000 0.000382925
20000 0.000128654
21000 0.00028482
22000 0.000268935
23000 0.000340964
24000 0.000302625
25000 0.000271935
26000 0.000338236
27000 0.000308408
28000 0.000191394
29000 0.000169569
30000 0.000415695
31000 0.00044542
32000 0.000741848
33000 0.000523229
34000 0.000211089
35000 0.000271849
36000 0.000242218
37000 0.000447549
38000 0.000554081
39000 0.000185281
40000 0.000209471
41000 0.00033188
42000 0.000595495
43000 0.000379496
44000 0.000490385
45000 0.000398129
46000 0.000182104
47000 0.00040909
48000 0.000224006
49000 0.000149716
50000 0.00011644
51000 0.000297855
52000 0.000528701
53000 0.00024639
54000 0.000241553
55000 0.000284963
56000 0.000355936
57000 0.000462312
58000 0.000348103
59000 0.000488404
60000 0.000211279
61000 0.000333867
62000 0.000382094
63000 0.000401765
64000 0.000214935
65000 0.000489022
66000 0.000591654
67000 0.00055282
68000 0.000529304
69000 0.000412186
70000 0.000391599
71000 0.000519454
72000 0.000556938
73000 0.000304026
74000 0.000353743
75000 0.00031277
76000 0.000182707
77000 0.000133894
78000 0.000360198
79000 0.000228446
80000 0.00028874
81000 0.000237534
82000 0.000716098
83000 0.000491294
84000 0.000262504
85000 0.000205533
86000 0.000391232
87000 0.000495194
88000 0.000226152
89000 0.000349405
90000 0.000327345
91000 0.000285998
92000 0.000159866
93000 0.000363117
94000 0.000517236
95000 0.000380055
96000 0.000321994
97000 0.000339958
98000 0.000183728
99000 0.000180082
100000 0.000342212
