# Time-averaged data for fix myat1
# TimeStep v_mytemp
45500 299.394
45600 294.327
45700 301.007
45800 306.439
45900 299.631
46000 299.819
46100 297.319
46200 301.174
46300 310.404
46400 302.06
46500 299.272
46600 300.648
46700 296.384
46800 291.162
46900 292.912
47000 296.111
47100 304.031
47200 303.292
47300 301.952
47400 295.536
47500 297.719
47600 304.614
47700 302.137
47800 296.661
47900 298.839
48000 301.41
48100 298.075
48200 303.752
48300 303.989
48400 301.543
48500 296.544
48600 300.214
48700 298.598
48800 299.101
48900 300.56
49000 304.174
49100 305.609
49200 297.212
49300 298.697
49400 300.759
49500 305.322
49600 302.478
49700 298.81
49800 297.729
49900 297.499
50000 306.573
50100 303.285
50200 293.406
50300 293.267
50400 297.651
50500 302.677
50600 302.886
50700 303.861
50800 298.627
50900 299.394
51000 300.272
51100 300.679
51200 296.963
51300 293.987
51400 299.44
51500 299.284
51600 300.011
51700 304.773
51800 303.227
51900 300.56
52000 299.748
52100 297.297
52200 295.568
52300 303.175
52400 299.64
52500 299.745
52600 296.749
52700 302.528
52800 308.433
52900 301.933
53000 297.723
53100 298.117
53200 302.193
53300 305.101
53400 302.019
53500 296.502
53600 296.54
53700 300.108
53800 302.275
53900 300.394
54000 302.292
54100 295.281
54200 296.837
54300 298.774
54400 301.712
54500 300.073
54600 300.919
54700 300.215
54800 294.415
54900 293.763
55000 297.714
55100 301.97
55200 302.476
55300 298.792
55400 293.743
55500 298.786
55600 301.064
55700 301.556
55800 296.135
55900 296.062
56000 295.689
56100 301.753
56200 296.829
56300 299.465
56400 307.592
56500 303.681
56600 296.898
56700 299.321
56800 298.758
56900 301.192
57000 303.556
57100 300.625
57200 300.138
57300 297.987
57400 291.041
57500 301.214
57600 300.688
57700 298.359
57800 306.225
57900 307.038
58000 302.402
58100 298.517
58200 294.883
58300 301.411
58400 298.67
58500 301.189
58600 302.447
58700 299.992
58800 301.622
58900 301.754
59000 294.396
59100 295.607
59200 304.461
59300 301.721
59400 296.696
59500 295.511
59600 301.342
59700 305.044
59800 300.516
59900 298.688
60000 299.384
