# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
4620100 -18.6973 -16.25
4620200 -18.8068 -16.25
4620300 -19.021 -16.25
4620400 -19.0533 -16.25
4620500 -18.7134 -16.25
4620600 -18.6046 -16.25
4620700 -19.0286 -16.25
4620800 -19.1909 -16.25
4620900 -19.0122 -16.25
4621000 -18.6538 -16.25
4621100 -18.6112 -16.25
4621200 -18.9511 -16.25
4621300 -19.1863 -16.25
4621400 -19.1508 -16.25
4621500 -18.5965 -16.25
4621600 -18.631 -16.25
4621700 -18.6723 -16.25
4621800 -18.9372 -16.25
4621900 -19.0319 -16.25
4622000 -18.8823 -16.25
4622100 -18.8542 -16.25
4622200 -18.7213 -16.25
4622300 -18.9809 -16.25
4622400 -19.2274 -16.25
4622500 -18.7502 -16.25
4622600 -18.2124 -16.25
4622700 -18.3399 -16.25
4622800 -19.012 -16.25
4622900 -19.5039 -16.25
4623000 -18.8645 -16.25
4623100 -18.4413 -16.25
4623200 -18.5619 -16.25
4623300 -18.7305 -16.25
4623400 -19.1669 -16.25
4623500 -19.1429 -16.25
4623600 -18.8054 -16.25
4623700 -18.6442 -16.25
4623800 -18.756 -16.25
4623900 -19.044 -16.25
4624000 -19.2292 -16.25
4624100 -18.7164 -16.25
4624200 -18.4827 -16.25
4624300 -18.5085 -16.25
4624400 -18.6149 -16.25
4624500 -18.8648 -16.25
4624600 -19.0413 -16.25
4624700 -19.0682 -16.25
4624800 -18.7812 -16.25
4624900 -18.4926 -16.25
4625000 -18.77 -16.25
4625100 -19.1346 -16.25
4625200 -19.1613 -16.25
4625300 -19.0135 -16.25
4625400 -18.9018 -16.25
4625500 -18.7265 -16.25
4625600 -18.9475 -16.25
4625700 -19.1495 -16.25
4625800 -18.8681 -16.25
4625900 -18.5043 -16.25
4626000 -18.7822 -16.25
4626100 -19.1857 -16.25
4626200 -18.9538 -16.25
4626300 -18.7208 -16.25
4626400 -18.8031 -16.25
4626500 -18.8178 -16.25
4626600 -19.1113 -16.25
4626700 -19.3305 -16.25
4626800 -18.9706 -16.25
4626900 -18.5759 -16.25
4627000 -18.5452 -16.25
4627100 -18.9974 -16.25
4627200 -19.2124 -16.25
4627300 -19.0933 -16.25
4627400 -18.8074 -16.25
4627500 -18.4484 -16.25
4627600 -18.5572 -16.25
4627700 -18.8857 -16.25
4627800 -19.0236 -16.25
4627900 -18.9563 -16.25
4628000 -18.7712 -16.25
4628100 -18.8403 -16.25
4628200 -18.8625 -16.25
4628300 -19.1738 -16.25
4628400 -19.061 -16.25
4628500 -18.9085 -16.25
4628600 -18.7773 -16.25
4628700 -18.7761 -16.25
4628800 -19.1185 -16.25
4628900 -19.0838 -16.25
4629000 -18.801 -16.25
4629100 -18.7697 -16.25
4629200 -18.3697 -16.25
4629300 -18.2736 -16.25
4629400 -18.6606 -16.25
4629500 -18.9309 -16.25
4629600 -19.1151 -16.25
4629700 -19.0203 -16.25
4629800 -18.608 -16.25
4629900 -18.7423 -16.25
4630000 -18.8959 -16.25
4630100 -18.9675 -16.25
4630200 -18.9184 -16.25
4630300 -18.9852 -16.25
4630400 -19.0622 -16.25
4630500 -18.9846 -16.25
4630600 -18.7398 -16.25
4630700 -18.8146 -16.25
4630800 -18.7663 -16.25
4630900 -18.848 -16.25
4631000 -18.6402 -16.25
4631100 -18.8748 -16.25
4631200 -18.7416 -16.25
4631300 -18.6765 -16.25
4631400 -18.6674 -16.25
4631500 -18.7678 -16.25
4631600 -18.9788 -16.25
4631700 -18.8279 -16.25
4631800 -18.998 -16.25
4631900 -19.1526 -16.25
4632000 -19.0576 -16.25
4632100 -18.879 -16.25
4632200 -18.7965 -16.25
4632300 -18.902 -16.25
4632400 -19.1655 -16.25
4632500 -19.0698 -16.25
4632600 -18.81 -16.25
4632700 -18.7736 -16.25
4632800 -18.7137 -16.25
4632900 -18.9577 -16.25
4633000 -19.0903 -16.25
4633100 -19.1732 -16.25
4633200 -18.8711 -16.25
4633300 -18.626 -16.25
4633400 -18.8271 -16.25
4633500 -18.9546 -16.25
4633600 -19.1595 -16.25
4633700 -18.9963 -16.25
4633800 -18.8612 -16.25
4633900 -18.7288 -16.25
4634000 -18.8602 -16.25
4634100 -19.0874 -16.25
4634200 -19.0596 -16.25
4634300 -18.9308 -16.25
4634400 -18.48 -16.25
4634500 -18.593 -16.25
4634600 -18.7293 -16.25
4634700 -19.1222 -16.25
4634800 -19.1742 -16.25
4634900 -18.9952 -16.25
4635000 -18.8501 -16.25
4635100 -18.9132 -16.25
4635200 -19.0523 -16.25
4635300 -19.0392 -16.25
4635400 -19.039 -16.25
4635500 -18.8955 -16.25
4635600 -19.0165 -16.25
4635700 -19.0887 -16.25
4635800 -18.9891 -16.25
4635900 -18.5642 -16.25
4636000 -18.6244 -16.25
4636100 -18.8867 -16.25
4636200 -19.1421 -16.25
4636300 -19.1212 -16.25
4636400 -19.0402 -16.25
4636500 -18.932 -16.25
