# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
6660100 -19.0514 -15.25
6660200 -18.9154 -15.25
6660300 -18.8626 -15.25
6660400 -18.9159 -15.25
6660500 -18.9974 -15.25
6660600 -18.7089 -15.25
6660700 -18.6582 -15.25
6660800 -19.0334 -15.25
6660900 -19.0964 -15.25
6661000 -18.7304 -15.25
6661100 -18.8249 -15.25
6661200 -18.9419 -15.25
6661300 -18.9164 -15.25
6661400 -18.7313 -15.25
6661500 -18.8777 -15.25
6661600 -18.9342 -15.25
6661700 -19.01 -15.25
6661800 -18.9942 -15.25
6661900 -18.9692 -15.25
6662000 -19.1902 -15.25
6662100 -18.9432 -15.25
6662200 -18.4769 -15.25
6662300 -18.6133 -15.25
6662400 -19.1307 -15.25
6662500 -19.0925 -15.25
6662600 -18.5938 -15.25
6662700 -18.6671 -15.25
6662800 -18.8662 -15.25
6662900 -19.2266 -15.25
6663000 -19.1011 -15.25
6663100 -18.8516 -15.25
6663200 -18.8358 -15.25
6663300 -18.8892 -15.25
6663400 -19.0617 -15.25
6663500 -19.0193 -15.25
6663600 -18.7679 -15.25
6663700 -18.7552 -15.25
6663800 -18.9116 -15.25
6663900 -19.1119 -15.25
6664000 -19.1891 -15.25
6664100 -18.7558 -15.25
6664200 -18.5294 -15.25
6664300 -18.4847 -15.25
6664400 -18.9443 -15.25
6664500 -19.2765 -15.25
6664600 -19.1362 -15.25
6664700 -18.7941 -15.25
6664800 -18.4925 -15.25
6664900 -18.8013 -15.25
6665000 -19.1975 -15.25
6665100 -19.1728 -15.25
6665200 -18.9723 -15.25
6665300 -18.9748 -15.25
6665400 -18.8969 -15.25
6665500 -18.7128 -15.25
6665600 -18.897 -15.25
6665700 -18.9514 -15.25
6665800 -18.8843 -15.25
6665900 -18.7486 -15.25
6666000 -18.6924 -15.25
6666100 -18.9422 -15.25
6666200 -19.146 -15.25
6666300 -19.1087 -15.25
6666400 -18.6454 -15.25
6666500 -18.4799 -15.25
6666600 -18.5743 -15.25
6666700 -18.8927 -15.25
6666800 -19.0904 -15.25
6666900 -19.0316 -15.25
6667000 -18.8393 -15.25
6667100 -18.6345 -15.25
6667200 -18.4223 -15.25
6667300 -18.8684 -15.25
6667400 -19.0808 -15.25
6667500 -18.7704 -15.25
6667600 -18.6122 -15.25
6667700 -18.6345 -15.25
6667800 -19.0271 -15.25
6667900 -19.27 -15.25
6668000 -19.0411 -15.25
6668100 -18.4225 -15.25
6668200 -17.908 -15.25
6668300 -17.944 -15.25
6668400 -18.1637 -15.25
6668500 -18.4791 -15.25
6668600 -18.6598 -15.25
6668700 -18.7921 -15.25
6668800 -19.0458 -15.25
6668900 -19.0527 -15.25
6669000 -18.7724 -15.25
6669100 -18.8985 -15.25
6669200 -19.0225 -15.25
6669300 -18.9503 -15.25
6669400 -18.8291 -15.25
6669500 -19.0326 -15.25
6669600 -19.0016 -15.25
6669700 -18.775 -15.25
6669800 -18.6215 -15.25
6669900 -18.9004 -15.25
6670000 -19.0416 -15.25
6670100 -19.2036 -15.25
6670200 -19.0878 -15.25
6670300 -19.0065 -15.25
6670400 -18.8166 -15.25
6670500 -18.787 -15.25
6670600 -19.0706 -15.25
6670700 -19.2512 -15.25
6670800 -18.9236 -15.25
6670900 -18.6546 -15.25
6671000 -18.657 -15.25
6671100 -19.0145 -15.25
6671200 -19.0141 -15.25
6671300 -18.9863 -15.25
6671400 -19.1059 -15.25
6671500 -19.0461 -15.25
6671600 -18.9273 -15.25
6671700 -18.8234 -15.25
6671800 -18.8798 -15.25
6671900 -18.871 -15.25
6672000 -18.6123 -15.25
6672100 -19.0135 -15.25
6672200 -19.0978 -15.25
6672300 -18.863 -15.25
6672400 -18.9211 -15.25
6672500 -18.9043 -15.25
6672600 -18.9406 -15.25
6672700 -18.9479 -15.25
6672800 -18.8514 -15.25
6672900 -18.9146 -15.25
6673000 -18.8512 -15.25
6673100 -18.8701 -15.25
6673200 -18.8868 -15.25
6673300 -18.7706 -15.25
6673400 -18.9049 -15.25
6673500 -18.7587 -15.25
6673600 -18.9255 -15.25
6673700 -19.1315 -15.25
6673800 -18.9662 -15.25
6673900 -18.7179 -15.25
6674000 -18.7549 -15.25
6674100 -18.9663 -15.25
6674200 -18.9895 -15.25
6674300 -19.1202 -15.25
6674400 -18.7695 -15.25
6674500 -18.7726 -15.25
6674600 -18.837 -15.25
6674700 -19.0438 -15.25
6674800 -19.0579 -15.25
6674900 -18.6924 -15.25
6675000 -18.7535 -15.25
6675100 -18.9183 -15.25
6675200 -19.2346 -15.25
6675300 -19.1381 -15.25
6675400 -18.8885 -15.25
6675500 -18.6776 -15.25
6675600 -18.7692 -15.25
6675700 -18.9332 -15.25
6675800 -19.2322 -15.25
6675900 -18.9662 -15.25
6676000 -18.7315 -15.25
6676100 -18.6733 -15.25
6676200 -19.0063 -15.25
6676300 -19.116 -15.25
6676400 -18.9889 -15.25
6676500 -18.7166 -15.25
6676600 -18.5393 -15.25
6676700 -18.8318 -15.25
6676800 -19.1961 -15.25
6676900 -18.9294 -15.25
6677000 -18.5609 -15.25
6677100 -18.5219 -15.25
6677200 -18.9578 -15.25
6677300 -19.2289 -15.25
6677400 -18.987 -15.25
6677500 -18.6519 -15.25
6677600 -18.7307 -15.25
6677700 -18.8546 -15.25
6677800 -19.083 -15.25
6677900 -18.9285 -15.25
6678000 -18.739 -15.25
6678100 -18.6296 -15.25
6678200 -18.8516 -15.25
6678300 -19.0769 -15.25
6678400 -19.0623 -15.25
6678500 -18.7561 -15.25
6678600 -18.5032 -15.25
6678700 -18.7106 -15.25
6678800 -19.1315 -15.25
6678900 -19.1366 -15.25
6679000 -18.848 -15.25
6679100 -18.6844 -15.25
6679200 -18.6451 -15.25
6679300 -18.7251 -15.25
6679400 -18.5888 -15.25
6679500 -18.5274 -15.25
6679600 -18.6679 -15.25
6679700 -18.879 -15.25
6679800 -19.1102 -15.25
6679900 -19.1034 -15.25
6680000 -18.6348 -15.25
6680100 -18.5929 -15.25
6680200 -18.8361 -15.25
6680300 -19.0025 -15.25
6680400 -19.017 -15.25
6680500 -19.0287 -15.25
6680600 -18.7548 -15.25
6680700 -18.8557 -15.25
6680800 -18.7473 -15.25
6680900 -18.707 -15.25
6681000 -18.9119 -15.25
6681100 -18.9833 -15.25
6681200 -18.9353 -15.25
6681300 -18.8502 -15.25
6681400 -18.6955 -15.25
6681500 -18.8306 -15.25
6681600 -18.8091 -15.25
6681700 -18.8446 -15.25
6681800 -18.7738 -15.25
6681900 -18.5389 -15.25
6682000 -18.8407 -15.25
6682100 -18.7273 -15.25
6682200 -18.8458 -15.25
6682300 -18.9596 -15.25
6682400 -18.8593 -15.25
6682500 -19.0136 -15.25
6682600 -18.9862 -15.25
6682700 -18.9049 -15.25
6682800 -18.8592 -15.25
6682900 -18.9146 -15.25
6683000 -19.0876 -15.25
6683100 -18.9741 -15.25
6683200 -18.7093 -15.25
6683300 -18.7994 -15.25
6683400 -18.9151 -15.25
6683500 -19.1512 -15.25
6683600 -18.8467 -15.25
6683700 -18.7514 -15.25
6683800 -18.9061 -15.25
6683900 -18.8369 -15.25
6684000 -18.8456 -15.25
6684100 -18.7596 -15.25
6684200 -18.6646 -15.25
