# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
22470100 -8.39284 -7.5
22470200 -8.2786 -7.5
22470300 -8.12389 -7.5
22470400 -7.85695 -7.5
22470500 -7.46962 -7.5
22470600 -6.991 -7.5
22470700 -6.65242 -7.5
22470800 -6.60125 -7.5
22470900 -6.90554 -7.5
22471000 -7.35315 -7.5
22471100 -7.78219 -7.5
22471200 -8.00336 -7.5
22471300 -8.0128 -7.5
22471400 -7.83543 -7.5
22471500 -7.76143 -7.5
22471600 -7.68191 -7.5
22471700 -7.62766 -7.5
22471800 -7.31872 -7.5
22471900 -6.85772 -7.5
22472000 -6.39915 -7.5
22472100 -6.18978 -7.5
22472200 -6.24151 -7.5
22472300 -6.59119 -7.5
22472400 -7.17698 -7.5
22472500 -7.91164 -7.5
22472600 -8.55723 -7.5
22472700 -9.08272 -7.5
22472800 -9.3253 -7.5
22472900 -9.34844 -7.5
22473000 -9.17088 -7.5
22473100 -8.84801 -7.5
22473200 -8.30693 -7.5
22473300 -7.57512 -7.5
22473400 -6.75219 -7.5
22473500 -6.12203 -7.5
22473600 -5.80483 -7.5
22473700 -5.79599 -7.5
22473800 -5.96243 -7.5
22473900 -6.3434 -7.5
22474000 -6.71746 -7.5
22474100 -7.09643 -7.5
22474200 -7.33238 -7.5
22474300 -7.63439 -7.5
22474400 -7.87592 -7.5
22474500 -8.15964 -7.5
22474600 -8.38218 -7.5
22474700 -8.46799 -7.5
22474800 -8.27639 -7.5
22474900 -7.90754 -7.5
22475000 -7.39886 -7.5
22475100 -6.99487 -7.5
22475200 -6.68562 -7.5
22475300 -6.5596 -7.5
22475400 -6.51531 -7.5
22475500 -6.59229 -7.5
22475600 -6.74186 -7.5
22475700 -6.99842 -7.5
22475800 -7.35195 -7.5
22475900 -7.81275 -7.5
22476000 -8.2359 -7.5
22476100 -8.63008 -7.5
22476200 -8.85483 -7.5
22476300 -8.94206 -7.5
22476400 -8.96724 -7.5
22476500 -8.83684 -7.5
22476600 -8.63613 -7.5
22476700 -8.41348 -7.5
22476800 -8.06276 -7.5
22476900 -7.71601 -7.5
22477000 -7.39732 -7.5
22477100 -7.08708 -7.5
22477200 -6.92848 -7.5
22477300 -6.89104 -7.5
22477400 -7.04017 -7.5
22477500 -7.20534 -7.5
22477600 -7.38082 -7.5
22477700 -7.57226 -7.5
22477800 -7.62986 -7.5
22477900 -7.58511 -7.5
22478000 -7.31527 -7.5
22478100 -6.84947 -7.5
22478200 -6.28458 -7.5
22478300 -5.93967 -7.5
22478400 -5.86238 -7.5
22478500 -6.0653 -7.5
22478600 -6.28689 -7.5
22478700 -6.50631 -7.5
22478800 -6.65637 -7.5
22478900 -7.0245 -7.5
22479000 -7.56189 -7.5
22479100 -8.31868 -7.5
22479200 -8.91521 -7.5
22479300 -9.22007 -7.5
22479400 -9.23112 -7.5
22479500 -9.13865 -7.5
22479600 -9.02661 -7.5
22479700 -8.91267 -7.5
22479800 -8.6833 -7.5
22479900 -8.31421 -7.5
22480000 -7.69309 -7.5
22480100 -7.03267 -7.5
22480200 -6.43095 -7.5
22480300 -6.16252 -7.5
22480400 -6.17718 -7.5
22480500 -6.47387 -7.5
22480600 -6.70402 -7.5
22480700 -6.80003 -7.5
22480800 -6.7509 -7.5
22480900 -6.84843 -7.5
22481000 -7.11027 -7.5
22481100 -7.54777 -7.5
22481200 -7.86905 -7.5
22481300 -7.90669 -7.5
22481400 -7.72148 -7.5
22481500 -7.38283 -7.5
22481600 -7.06641 -7.5
22481700 -6.94815 -7.5
22481800 -7.06222 -7.5
22481900 -7.44023 -7.5
22482000 -7.89679 -7.5
22482100 -8.40075 -7.5
22482200 -8.71141 -7.5
22482300 -8.95152 -7.5
22482400 -9.03499 -7.5
22482500 -8.96617 -7.5
22482600 -8.73541 -7.5
22482700 -8.33504 -7.5
22482800 -7.81983 -7.5
22482900 -7.2513 -7.5
22483000 -6.70048 -7.5
22483100 -6.18551 -7.5
22483200 -5.81588 -7.5
22483300 -5.594 -7.5
22483400 -5.50599 -7.5
22483500 -5.59064 -7.5
22483600 -5.77488 -7.5
22483700 -6.08147 -7.5
22483800 -6.51715 -7.5
22483900 -6.98965 -7.5
22484000 -7.51176 -7.5
22484100 -8.02276 -7.5
22484200 -8.55255 -7.5
22484300 -9.02269 -7.5
22484400 -9.39893 -7.5
22484500 -9.58369 -7.5
22484600 -9.53698 -7.5
22484700 -9.34232 -7.5
22484800 -9.03331 -7.5
22484900 -8.74599 -7.5
22485000 -8.49129 -7.5
22485100 -8.24878 -7.5
22485200 -8.00243 -7.5
22485300 -7.73393 -7.5
22485400 -7.48472 -7.5
22485500 -7.23519 -7.5
22485600 -7.05719 -7.5
22485700 -6.9533 -7.5
22485800 -6.86934 -7.5
22485900 -6.82839 -7.5
22486000 -6.79904 -7.5
22486100 -6.73305 -7.5
22486200 -6.60579 -7.5
22486300 -6.39337 -7.5
22486400 -6.10217 -7.5
22486500 -5.86521 -7.5
22486600 -5.76252 -7.5
22486700 -5.88033 -7.5
22486800 -6.1868 -7.5
22486900 -6.61557 -7.5
22487000 -7.02665 -7.5
22487100 -7.37639 -7.5
22487200 -7.66248 -7.5
22487300 -7.9492 -7.5
22487400 -8.2744 -7.5
22487500 -8.6248 -7.5
22487600 -9.01924 -7.5
22487700 -9.34811 -7.5
22487800 -9.61504 -7.5
22487900 -9.65397 -7.5
22488000 -9.39818 -7.5
