# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
1560100 -19.1554 -17.75
1560200 -18.9363 -17.75
1560300 -18.9807 -17.75
1560400 -19.0253 -17.75
1560500 -19.0267 -17.75
1560600 -19.0991 -17.75
1560700 -19.1329 -17.75
1560800 -19.1115 -17.75
1560900 -18.8924 -17.75
1561000 -18.9622 -17.75
1561100 -19.0807 -17.75
1561200 -19.0715 -17.75
1561300 -19.1257 -17.75
1561400 -19.1195 -17.75
1561500 -18.8934 -17.75
1561600 -18.9432 -17.75
1561700 -19.0786 -17.75
1561800 -19.0726 -17.75
1561900 -18.9463 -17.75
1562000 -18.8739 -17.75
1562100 -18.8685 -17.75
1562200 -19.252 -17.75
1562300 -19.0762 -17.75
1562400 -18.9211 -17.75
1562500 -18.6968 -17.75
1562600 -19.027 -17.75
1562700 -18.9906 -17.75
1562800 -18.9479 -17.75
1562900 -18.9444 -17.75
1563000 -19.1417 -17.75
1563100 -18.9453 -17.75
1563200 -18.9269 -17.75
1563300 -18.831 -17.75
1563400 -19.0186 -17.75
1563500 -18.9432 -17.75
1563600 -18.9912 -17.75
1563700 -18.938 -17.75
1563800 -19.1135 -17.75
1563900 -19.0307 -17.75
1564000 -18.7486 -17.75
1564100 -19.0201 -17.75
1564200 -19.1305 -17.75
1564300 -19.0454 -17.75
1564400 -18.8327 -17.75
1564500 -18.9491 -17.75
1564600 -19.1703 -17.75
1564700 -19.0218 -17.75
1564800 -18.9308 -17.75
1564900 -18.91 -17.75
1565000 -18.7109 -17.75
1565100 -19.0494 -17.75
1565200 -19.2043 -17.75
1565300 -18.9458 -17.75
1565400 -18.8497 -17.75
1565500 -19.0309 -17.75
1565600 -19.152 -17.75
1565700 -18.9891 -17.75
1565800 -19.0026 -17.75
1565900 -18.8267 -17.75
1566000 -19.1778 -17.75
1566100 -19.2068 -17.75
1566200 -18.9005 -17.75
1566300 -18.9618 -17.75
1566400 -19 -17.75
1566500 -18.9519 -17.75
1566600 -18.8674 -17.75
1566700 -19.1325 -17.75
1566800 -19.054 -17.75
1566900 -19.0923 -17.75
1567000 -19.0977 -17.75
1567100 -19.0537 -17.75
1567200 -18.9612 -17.75
1567300 -19.0622 -17.75
