# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
7851000 -13.3868 -13
7852000 -13.5657 -13
7853000 -13.3986 -13
7854000 -13.5079 -13
7855000 -13.6077 -13
7856000 -13.7563 -13
7857000 -15.5853 -13
7858000 -14.2492 -13
7859000 -13.419 -13
7860000 -12.6682 -13
7861000 -12.8286 -13
7862000 -13.6786 -13
7863000 -14.9443 -13
7864000 -14.8052 -13
7865000 -14.3346 -13
7866000 -12.8149 -13
7867000 -13.5098 -13
7868000 -13.4183 -13
7869000 -13.7117 -13
7870000 -12.7947 -13
7871000 -12.5105 -13
7872000 -13.0745 -13
7873000 -13.7026 -13
7874000 -13.8362 -13
7875000 -12.7028 -13
7876000 -15.2545 -13
7877000 -15.4075 -13
7878000 -12.5881 -13
7879000 -13.8888 -13
7880000 -12.905 -13
7881000 -13.7472 -13
7882000 -15.057 -13
7883000 -13.614 -13
7884000 -14.0836 -13
7885000 -14.1069 -13
7886000 -13.975 -13
7887000 -12.5593 -13
7888000 -14.5548 -13
7889000 -11.8176 -13
7890000 -13.5645 -13
7891000 -13.8987 -13
7892000 -12.644 -13
7893000 -13.6115 -13
7894000 -12.8738 -13
7895000 -13.9219 -13
7896000 -14.0983 -13
7897000 -13.0862 -13
7898000 -14.0816 -13
7899000 -13.4756 -13
7900000 -13.2403 -13
7901000 -13.0571 -13
7902000 -13.3596 -13
7903000 -13.9267 -13
7904000 -13.4694 -13
7905000 -13.332 -13
7906000 -13.5317 -13
7907000 -13.1293 -13
7908000 -13.1915 -13
7909000 -14.2991 -13
7910000 -11.5678 -13
7911000 -13.5 -13
7912000 -14.1119 -13
7913000 -15.4782 -13
7914000 -13.539 -13
7915000 -14.1862 -13
7916000 -14.1907 -13
7917000 -15.3415 -13
7918000 -12.9936 -13
7919000 -12.3678 -13
7920000 -14.3989 -13
7921000 -15.4171 -13
7922000 -12.612 -13
7923000 -13.1937 -13
7924000 -13.2728 -13
7925000 -14.0697 -13
7926000 -13.9947 -13
7927000 -13.8804 -13
7928000 -13.9621 -13
7929000 -15.6576 -13
7930000 -13.6826 -13
7931000 -13.4787 -13
7932000 -13.2269 -13
7933000 -13.8538 -13
7934000 -13.9503 -13
7935000 -14.0626 -13
7936000 -12.8989 -13
7937000 -12.1103 -13
7938000 -13.8576 -13
7939000 -13.3433 -13
7940000 -15.1107 -13
7941000 -12.1213 -13
7942000 -12.686 -13
7943000 -14.7022 -13
7944000 -11.6499 -13
7945000 -13.2339 -13
7946000 -12.5586 -13
7947000 -11.0658 -13
7948000 -14.6825 -13
7949000 -13.4118 -13
7950000 -13.7316 -13
7951000 -12.8175 -13
7952000 -13.3415 -13
7953000 -12.5739 -13
7954000 -14.539 -13
7955000 -10.7361 -13
7956000 -13.0197 -13
7957000 -15.8205 -13
7958000 -12.6952 -13
7959000 -12.0301 -13
7960000 -14.3725 -13
7961000 -11.7256 -13
7962000 -11.2405 -13
7963000 -13.4862 -13
7964000 -14.0423 -13
7965000 -14.6908 -13
7966000 -13.4985 -13
7967000 -14.4149 -13
7968000 -13.4097 -13
7969000 -12.4183 -13
7970000 -13.5612 -13
7971000 -12.5429 -13
7972000 -14.4011 -13
7973000 -13.409 -13
7974000 -13.0415 -13
7975000 -13.4242 -13
7976000 -13.9291 -13
7977000 -13.6157 -13
7978000 -14.1001 -13
7979000 -14.6203 -13
7980000 -14.9932 -13
7981000 -14.4124 -13
7982000 -13.3581 -13
7983000 -13.0799 -13
7984000 -12.4182 -13
7985000 -13.89 -13
7986000 -13.3199 -13
7987000 -13.1409 -13
7988000 -13.7758 -13
7989000 -14.4817 -13
7990000 -13.7831 -13
7991000 -12.9448 -13
7992000 -13.7847 -13
7993000 -13.6539 -13
7994000 -13.5307 -13
7995000 -12.6031 -13
7996000 -13.8101 -13
7997000 -13.7602 -13
7998000 -13.7572 -13
7999000 -12.6701 -13
8000000 -12.8779 -13
8001000 -15.1057 -13
8002000 -13.4418 -13
8003000 -12.4513 -13
8004000 -13.7386 -13
8005000 -12.7574 -13
8006000 -15.6772 -13
8007000 -12.7254 -13
8008000 -11.663 -13
8009000 -13.3102 -13
8010000 -13.458 -13
8011000 -13.9102 -13
8012000 -13.9956 -13
8013000 -11.6446 -13
8014000 -14.4599 -13
8015000 -13.1876 -13
8016000 -13.1411 -13
8017000 -14.018 -13
8018000 -14.8507 -13
8019000 -13.6477 -13
8020000 -13.0789 -13
8021000 -13.5852 -13
8022000 -13.8827 -13
8023000 -14.5317 -13
8024000 -13.6474 -13
8025000 -12.7681 -13
8026000 -13.115 -13
8027000 -13.1646 -13
8028000 -12.8724 -13
8029000 -13.924 -13
8030000 -12.643 -13
8031000 -14.0748 -13
8032000 -12.4273 -13
8033000 -14.3062 -13
8034000 -15.3017 -13
8035000 -13.0983 -13
8036000 -13.0362 -13
8037000 -13.5061 -13
8038000 -13.6131 -13
8039000 -14.1625 -13
8040000 -14.2031 -13
8041000 -13.5737 -13
8042000 -13.5764 -13
8043000 -13.2182 -13
8044000 -12.6699 -13
8045000 -14.6607 -13
8046000 -13.1381 -13
8047000 -12.6134 -13
8048000 -13.9333 -13
8049000 -13.9398 -13
8050000 -12.9707 -13
8051000 -14.1455 -13
8052000 -13.1136 -13
8053000 -13.0936 -13
8054000 -13.2852 -13
8055000 -13.0321 -13
8056000 -13.9362 -13
8057000 -14.607 -13
8058000 -13.5098 -13
8059000 -13.265 -13
8060000 -12.9512 -13
8061000 -14.4459 -13
8062000 -12.0309 -13
8063000 -13.161 -13
8064000 -14.5 -13
8065000 -15.2997 -13
8066000 -14.5368 -13
8067000 -13.1292 -13
8068000 -12.9482 -13
8069000 -14.981 -13
8070000 -12.8658 -13
8071000 -14.0292 -13
8072000 -15.3402 -13
8073000 -12.8441 -13
8074000 -14.443 -13
8075000 -16.226 -13
8076000 -12.9088 -13
8077000 -13.2043 -13
8078000 -13.0629 -13
8079000 -13.7571 -13
8080000 -13.3777 -13
8081000 -14.2486 -13
8082000 -13.3638 -13
8083000 -12.6189 -13
8084000 -13.9511 -13
8085000 -12.2025 -13
8086000 -11.9381 -13
8087000 -13.2028 -13
8088000 -13.5399 -13
8089000 -15.3927 -13
8090000 -13.8817 -13
8091000 -12.5504 -13
8092000 -13.4602 -13
8093000 -12.855 -13
8094000 -15.0874 -13
8095000 -15.4304 -13
8096000 -12.9987 -13
8097000 -11.6106 -13
8098000 -14.1025 -13
8099000 -15.3026 -13
8100000 -13.4141 -13
8101000 -13.5012 -13
8102000 -13.0763 -13
8103000 -14.7652 -13
