# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
20940100 -9.38973 -8.25
20940200 -9.39308 -8.25
20940300 -9.3106 -8.25
20940400 -9.12852 -8.25
20940500 -8.84305 -8.25
20940600 -8.47818 -8.25
20940700 -8.16038 -8.25
20940800 -7.80085 -8.25
20940900 -7.53148 -8.25
20941000 -7.25473 -8.25
20941100 -7.02544 -8.25
20941200 -6.88184 -8.25
20941300 -6.88205 -8.25
20941400 -7.01168 -8.25
20941500 -7.28778 -8.25
20941600 -7.63833 -8.25
20941700 -8.07382 -8.25
20941800 -8.49389 -8.25
20941900 -8.86696 -8.25
20942000 -9.13844 -8.25
20942100 -9.33931 -8.25
20942200 -9.44817 -8.25
20942300 -9.50347 -8.25
20942400 -9.49864 -8.25
20942500 -9.44235 -8.25
20942600 -9.36113 -8.25
20942700 -9.22522 -8.25
20942800 -9.00969 -8.25
20942900 -8.69424 -8.25
20943000 -8.26336 -8.25
20943100 -7.73978 -8.25
20943200 -7.21075 -8.25
20943300 -6.75 -8.25
20943400 -6.38312 -8.25
20943500 -6.21411 -8.25
20943600 -6.19496 -8.25
20943700 -6.36487 -8.25
20943800 -6.74568 -8.25
20943900 -7.18983 -8.25
20944000 -7.772 -8.25
20944100 -8.30481 -8.25
20944200 -8.79276 -8.25
20944300 -9.06028 -8.25
20944400 -9.27662 -8.25
20944500 -9.34392 -8.25
20944600 -9.35064 -8.25
20944700 -9.30543 -8.25
20944800 -9.2475 -8.25
20944900 -9.12339 -8.25
20945000 -8.98237 -8.25
20945100 -8.75724 -8.25
20945200 -8.56695 -8.25
20945300 -8.40706 -8.25
20945400 -8.21675 -8.25
20945500 -8.09238 -8.25
20945600 -8.04839 -8.25
20945700 -8.09933 -8.25
20945800 -8.18309 -8.25
20945900 -8.23996 -8.25
20946000 -8.25326 -8.25
20946100 -8.20938 -8.25
20946200 -8.11601 -8.25
20946300 -8.0028 -8.25
20946400 -7.88016 -8.25
20946500 -7.7834 -8.25
20946600 -7.73291 -8.25
20946700 -7.75014 -8.25
20946800 -7.88147 -8.25
20946900 -8.12678 -8.25
20947000 -8.50649 -8.25
20947100 -8.90863 -8.25
20947200 -9.23839 -8.25
20947300 -9.41229 -8.25
20947400 -9.42059 -8.25
20947500 -9.29298 -8.25
20947600 -9.03666 -8.25
20947700 -8.69856 -8.25
20947800 -8.32629 -8.25
20947900 -7.97376 -8.25
20948000 -7.66719 -8.25
20948100 -7.40813 -8.25
20948200 -7.24575 -8.25
20948300 -7.16343 -8.25
20948400 -7.14916 -8.25
20948500 -7.20919 -8.25
20948600 -7.2748 -8.25
20948700 -7.34371 -8.25
20948800 -7.40328 -8.25
20948900 -7.48173 -8.25
20949000 -7.67778 -8.25
20949100 -7.91294 -8.25
20949200 -8.20088 -8.25
20949300 -8.50875 -8.25
20949400 -8.80463 -8.25
20949500 -9.09716 -8.25
20949600 -9.23894 -8.25
20949700 -9.25118 -8.25
20949800 -9.15214 -8.25
20949900 -8.97841 -8.25
20950000 -8.81738 -8.25
20950100 -8.69038 -8.25
