# Time-averaged data for fix myat1
# TimeStep v_mytemp
45500 305.425
45600 301.502
45700 299.002
45800 291.635
45900 290.888
46000 302.529
46100 295.484
46200 300.959
46300 304.965
46400 298.702
46500 302.603
46600 299.335
46700 285.931
46800 299.571
46900 299.37
47000 299.61
47100 305.743
47200 303.425
47300 291.684
47400 294.378
47500 296.682
47600 301.82
47700 313.23
47800 309.242
47900 295.396
48000 297.387
48100 300.655
48200 298.727
48300 312.17
48400 310.014
48500 301.645
48600 297.333
48700 299.963
48800 292.519
48900 296.975
49000 304.564
49100 296.747
49200 291.38
49300 294.651
49400 290.083
49500 310.445
49600 312.987
49700 291.198
49800 297.424
49900 314.692
50000 308.086
