# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
6652000 -15.8245 -14
6654000 -15.9529 -14
6656000 -15.0974 -14
6658000 -14.7406 -14
6660000 -14.997 -14
6662000 -15.0514 -14
6664000 -15.38 -14
6666000 -15.8294 -14
6668000 -15.8605 -14
6670000 -16.2698 -14
6672000 -16.1527 -14
6674000 -15.4414 -14
6676000 -15.1506 -14
6678000 -15.0953 -14
6680000 -14.3545 -14
6682000 -14.1891 -14
6684000 -15.1501 -14
6686000 -15.7287 -14
6688000 -14.4991 -14
6690000 -14.1048 -14
6692000 -14.1252 -14
6694000 -14.2677 -14
6696000 -14.6193 -14
6698000 -14.9613 -14
6700000 -15.4451 -14
6702000 -15.5802 -14
6704000 -15.7369 -14
6706000 -15.6566 -14
6708000 -15.4721 -14
6710000 -15.4521 -14
6712000 -15.4372 -14
6714000 -15.004 -14
6716000 -14.4469 -14
6718000 -14.8045 -14
6720000 -15.5789 -14
6722000 -15.6192 -14
6724000 -14.5865 -14
6726000 -14.8372 -14
6728000 -14.3777 -14
6730000 -14.4953 -14
6732000 -14.0716 -14
6734000 -14.6539 -14
6736000 -14.5565 -14
6738000 -15.5848 -14
6740000 -16.1025 -14
6742000 -15.8161 -14
6744000 -14.8528 -14
6746000 -14.4535 -14
6748000 -13.5361 -14
6750000 -13.8285 -14
6752000 -13.0414 -14
6754000 -13.4274 -14
6756000 -13.5883 -14
6758000 -13.3057 -14
6760000 -13.9329 -14
6762000 -13.1339 -14
6764000 -14.4756 -14
6766000 -15.3484 -14
6768000 -15.5509 -14
6770000 -14.8817 -14
6772000 -15.4397 -14
6774000 -15.1327 -14
6776000 -15.1532 -14
6778000 -14.3536 -14
6780000 -13.5248 -14
6782000 -13.3481 -14
6784000 -12.7294 -14
6786000 -11.7838 -14
6788000 -11.2438 -14
6790000 -10.9077 -14
6792000 -11.0599 -14
6794000 -12.6309 -14
6796000 -13.6928 -14
6798000 -13.8523 -14
6800000 -12.9745 -14
6802000 -12.7007 -14
6804000 -12.7605 -14
6806000 -13.2197 -14
6808000 -13.1435 -14
6810000 -12.7757 -14
6812000 -12.8765 -14
6814000 -12.8369 -14
6816000 -12.9243 -14
6818000 -13.8296 -14
6820000 -13.742 -14
6822000 -14.2298 -14
6824000 -13.6881 -14
6826000 -14.5307 -14
6828000 -14.1738 -14
6830000 -13.6725 -14
6832000 -12.6629 -14
6834000 -12.9817 -14
6836000 -13.1593 -14
6838000 -12.5744 -14
6840000 -12.1252 -14
6842000 -12.0918 -14
6844000 -12.1623 -14
6846000 -12.1258 -14
6848000 -11.6936 -14
6850000 -11.848 -14
6852000 -12.8085 -14
6854000 -12.9002 -14
6856000 -13.5563 -14
6858000 -13.6138 -14
6860000 -12.7659 -14
6862000 -12.7575 -14
6864000 -12.9726 -14
6866000 -13.3267 -14
6868000 -14.6935 -14
6870000 -14.2322 -14
6872000 -14.1045 -14
6874000 -14.5483 -14
6876000 -13.9389 -14
6878000 -14.4128 -14
6880000 -15.1888 -14
6882000 -15.4982 -14
6884000 -15.2013 -14
6886000 -16.1365 -14
6888000 -16.758 -14
6890000 -17.5397 -14
6892000 -17.1323 -14
6894000 -15.9399 -14
6896000 -15.4622 -14
6898000 -14.3004 -14
6900000 -14.3605 -14
6902000 -15.3913 -14
6904000 -15.0644 -14
6906000 -15.9326 -14
6908000 -16.0392 -14
6910000 -15.1615 -14
6912000 -14.1463 -14
6914000 -14.7852 -14
6916000 -15.6338 -14
6918000 -14.4189 -14
6920000 -14.9352 -14
6922000 -15.5692 -14
6924000 -15.3757 -14
6926000 -15.1949 -14
6928000 -14.3707 -14
6930000 -14.3774 -14
6932000 -14.848 -14
6934000 -15.0461 -14
6936000 -14.9942 -14
6938000 -15.4079 -14
6940000 -14.9557 -14
6942000 -15.1587 -14
6944000 -15.5591 -14
6946000 -15.9034 -14
6948000 -16.3162 -14
6950000 -15.8107 -14
6952000 -15.3954 -14
6954000 -15.7821 -14
6956000 -15.822 -14
6958000 -15.5205 -14
6960000 -15.3637 -14
6962000 -15.0277 -14
6964000 -14.4613 -14
6966000 -14.8918 -14
6968000 -14.7933 -14
6970000 -14.3694 -14
6972000 -13.731 -14
6974000 -14.4634 -14
6976000 -14.8269 -14
6978000 -14.9358 -14
6980000 -16.1476 -14
6982000 -16.3349 -14
6984000 -15.9096 -14
6986000 -16.0047 -14
6988000 -15.8241 -14
6990000 -14.9346 -14
6992000 -14.4181 -14
6994000 -14.9258 -14
6996000 -14.0504 -14
6998000 -14.6705 -14
7000000 -15.3473 -14
7002000 -15.3098 -14
7004000 -15.3405 -14
7006000 -15.7799 -14
7008000 -16.1766 -14
7010000 -17.6574 -14
7012000 -17.9909 -14
7014000 -18.1628 -14
7016000 -18.2699 -14
7018000 -18.4264 -14
7020000 -18.2895 -14
7022000 -17.4379 -14
7024000 -16.3058 -14
7026000 -16.0473 -14
7028000 -15.3694 -14
7030000 -15.1685 -14
7032000 -15.8902 -14
7034000 -16.2946 -14
7036000 -16.0007 -14
7038000 -15.6094 -14
7040000 -15.8497 -14
7042000 -16.0995 -14
7044000 -16.183 -14
7046000 -15.8043 -14
7048000 -15.0553 -14
7050000 -15.3145 -14
7052000 -15.6326 -14
7054000 -15.7572 -14
7056000 -15.3579 -14
7058000 -15.2112 -14
7060000 -14.7375 -14
7062000 -14.5065 -14
7064000 -14.2923 -14
7066000 -14.3579 -14
7068000 -14.3387 -14
7070000 -14.362 -14
7072000 -13.9418 -14
7074000 -14.4625 -14
7076000 -14.0423 -14
7078000 -14.5887 -14
7080000 -15.0671 -14
7082000 -15.618 -14
7084000 -15.4936 -14
7086000 -15.3012 -14
7088000 -15.6765 -14
7090000 -16.4079 -14
7092000 -16.952 -14
7094000 -16.4674 -14
7096000 -16.8776 -14
7098000 -17.3668 -14
7100000 -17.4038 -14
7102000 -17.4043 -14
7104000 -17.8444 -14
7106000 -17.3928 -14
7108000 -17.4228 -14
7110000 -17.8536 -14
7112000 -17.8728 -14
7114000 -17.9103 -14
7116000 -18.1613 -14
7118000 -18.1398 -14
7120000 -18.1281 -14
7122000 -18.3212 -14
7124000 -18.1818 -14
7126000 -18.0345 -14
7128000 -18.3659 -14
7130000 -18.3309 -14
7132000 -17.9758 -14
7134000 -18.1681 -14
7136000 -18.0233 -14
7138000 -18.0301 -14
7140000 -18.0341 -14
7142000 -18.0355 -14
7144000 -18.0613 -14
7146000 -18.0764 -14
7148000 -18.168 -14
7150000 -17.838 -14
