# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
9402000 -13.5323 -11.5
9404000 -13.1352 -11.5
9406000 -13.3922 -11.5
9408000 -13.232 -11.5
9410000 -14.5761 -11.5
9412000 -14.1097 -11.5
9414000 -14.6315 -11.5
9416000 -13.886 -11.5
9418000 -13.3026 -11.5
9420000 -12.7251 -11.5
9422000 -12.8485 -11.5
9424000 -12.4386 -11.5
9426000 -11.1421 -11.5
9428000 -9.8969 -11.5
9430000 -9.85611 -11.5
9432000 -10.5457 -11.5
9434000 -11.4914 -11.5
9436000 -11.1699 -11.5
9438000 -11.5211 -11.5
9440000 -11.2253 -11.5
9442000 -11.6434 -11.5
9444000 -12.4241 -11.5
9446000 -12.935 -11.5
9448000 -11.4745 -11.5
9450000 -10.862 -11.5
9452000 -11.4912 -11.5
9454000 -11.5761 -11.5
9456000 -11.2939 -11.5
9458000 -11.1906 -11.5
9460000 -11.8818 -11.5
9462000 -12.0229 -11.5
9464000 -12.1278 -11.5
9466000 -12.3449 -11.5
9468000 -12.9368 -11.5
9470000 -12.8377 -11.5
9472000 -11.4346 -11.5
9474000 -12.3206 -11.5
9476000 -12.7699 -11.5
9478000 -13.352 -11.5
9480000 -12.9171 -11.5
9482000 -13.0361 -11.5
9484000 -11.941 -11.5
9486000 -10.9098 -11.5
9488000 -10.4003 -11.5
9490000 -11.2291 -11.5
9492000 -11.6208 -11.5
9494000 -11.8186 -11.5
9496000 -11.7869 -11.5
9498000 -12.1229 -11.5
9500000 -11.9255 -11.5
9502000 -10.843 -11.5
9504000 -9.49755 -11.5
9506000 -10.0318 -11.5
9508000 -9.49604 -11.5
9510000 -9.89526 -11.5
9512000 -10.3545 -11.5
9514000 -10.4978 -11.5
9516000 -10.5484 -11.5
9518000 -11.2417 -11.5
9520000 -10.7084 -11.5
9522000 -10.9533 -11.5
9524000 -10.8891 -11.5
9526000 -11.625 -11.5
9528000 -12.1755 -11.5
9530000 -11.2252 -11.5
9532000 -11.2879 -11.5
9534000 -10.8288 -11.5
9536000 -10.1851 -11.5
9538000 -10.7401 -11.5
9540000 -11.0766 -11.5
9542000 -12.0507 -11.5
9544000 -11.8668 -11.5
9546000 -11.9928 -11.5
9548000 -12.017 -11.5
9550000 -12.7493 -11.5
9552000 -12.282 -11.5
9554000 -11.8067 -11.5
9556000 -11.2796 -11.5
9558000 -11.9194 -11.5
9560000 -12.7677 -11.5
9562000 -12.8696 -11.5
9564000 -12.4627 -11.5
9566000 -11.621 -11.5
9568000 -11.7684 -11.5
9570000 -10.5682 -11.5
9572000 -10.3108 -11.5
9574000 -11.2487 -11.5
9576000 -11.621 -11.5
9578000 -11.9933 -11.5
9580000 -10.9636 -11.5
9582000 -11.0026 -11.5
9584000 -10.4446 -11.5
9586000 -10.9253 -11.5
9588000 -11.9585 -11.5
9590000 -11.7658 -11.5
9592000 -11.6761 -11.5
9594000 -13.0446 -11.5
9596000 -13.1037 -11.5
9598000 -13.212 -11.5
9600000 -13.4756 -11.5
9602000 -12.3417 -11.5
9604000 -12.7105 -11.5
9606000 -13.6107 -11.5
9608000 -14.0814 -11.5
9610000 -13.658 -11.5
9612000 -13.7375 -11.5
9614000 -13.183 -11.5
9616000 -12.1091 -11.5
9618000 -11.9879 -11.5
9620000 -12.2186 -11.5
9622000 -12.8749 -11.5
9624000 -13.2693 -11.5
9626000 -13.5119 -11.5
9628000 -14.3887 -11.5
9630000 -13.2677 -11.5
9632000 -12.6581 -11.5
9634000 -13.1264 -11.5
9636000 -12.3097 -11.5
9638000 -13.564 -11.5
9640000 -13.3623 -11.5
9642000 -12.5983 -11.5
9644000 -13.0064 -11.5
9646000 -12.8541 -11.5
9648000 -13.3807 -11.5
9650000 -13.5462 -11.5
9652000 -13.5437 -11.5
9654000 -12.3232 -11.5
9656000 -12.3415 -11.5
9658000 -12.7482 -11.5
9660000 -13.0951 -11.5
9662000 -12.7363 -11.5
9664000 -13.418 -11.5
9666000 -12.2916 -11.5
9668000 -11.4015 -11.5
9670000 -12.0889 -11.5
9672000 -12.8356 -11.5
9674000 -13.302 -11.5
9676000 -13.2659 -11.5
9678000 -13.7435 -11.5
9680000 -14.012 -11.5
9682000 -13.7846 -11.5
9684000 -13.761 -11.5
9686000 -14.0094 -11.5
9688000 -13.672 -11.5
9690000 -13.099 -11.5
9692000 -12.7773 -11.5
9694000 -12.9519 -11.5
9696000 -12.5529 -11.5
9698000 -12.292 -11.5
9700000 -11.7023 -11.5
9702000 -12.8625 -11.5
9704000 -14.3488 -11.5
9706000 -13.3485 -11.5
9708000 -13.0604 -11.5
9710000 -12.3223 -11.5
9712000 -11.7371 -11.5
9714000 -11.2627 -11.5
9716000 -10.8467 -11.5
9718000 -11.3142 -11.5
9720000 -10.6351 -11.5
9722000 -10.233 -11.5
9724000 -11.096 -11.5
9726000 -12.4487 -11.5
9728000 -12.9067 -11.5
9730000 -13.5248 -11.5
9732000 -13.7007 -11.5
9734000 -13.1916 -11.5
9736000 -13.1324 -11.5
9738000 -12.5752 -11.5
9740000 -13.2756 -11.5
9742000 -14.0498 -11.5
9744000 -13.1438 -11.5
9746000 -13.2655 -11.5
9748000 -13.3739 -11.5
9750000 -13.4517 -11.5
9752000 -14.0494 -11.5
9754000 -14.4981 -11.5
9756000 -13.8469 -11.5
9758000 -13.8242 -11.5
9760000 -14.0398 -11.5
9762000 -12.9362 -11.5
9764000 -12.7305 -11.5
9766000 -12.2968 -11.5
9768000 -11.3736 -11.5
9770000 -11.4101 -11.5
9772000 -13.204 -11.5
9774000 -13.8948 -11.5
9776000 -12.8563 -11.5
9778000 -13.102 -11.5
9780000 -12.244 -11.5
9782000 -11.3188 -11.5
9784000 -12.3053 -11.5
9786000 -13.1823 -11.5
9788000 -12.3818 -11.5
9790000 -11.7866 -11.5
9792000 -11.2363 -11.5
9794000 -11.0171 -11.5
9796000 -11.2204 -11.5
9798000 -11.5164 -11.5
9800000 -11.9724 -11.5
9802000 -11.7181 -11.5
9804000 -11.7653 -11.5
9806000 -11.0739 -11.5
9808000 -10.5146 -11.5
9810000 -10.9779 -11.5
9812000 -11.6537 -11.5
9814000 -11.7049 -11.5
9816000 -11.1836 -11.5
9818000 -11.618 -11.5
9820000 -10.4608 -11.5
9822000 -10.3717 -11.5
9824000 -10.7284 -11.5
9826000 -10.6468 -11.5
9828000 -11.161 -11.5
9830000 -10.8865 -11.5
9832000 -10.6689 -11.5
9834000 -11.2891 -11.5
9836000 -11.0298 -11.5
9838000 -10.6967 -11.5
9840000 -11.0653 -11.5
9842000 -11.3415 -11.5
9844000 -10.5655 -11.5
9846000 -11.0674 -11.5
9848000 -10.3576 -11.5
9850000 -10.4157 -11.5
9852000 -10.7111 -11.5
9854000 -10.5132 -11.5
9856000 -11.2304 -11.5
9858000 -12.0137 -11.5
9860000 -11.6957 -11.5
9862000 -11.8512 -11.5
9864000 -11.2925 -11.5
9866000 -10.8292 -11.5
9868000 -10.9357 -11.5
9870000 -10.833 -11.5
9872000 -10.8699 -11.5
9874000 -11.1612 -11.5
9876000 -11.0307 -11.5
9878000 -11.2215 -11.5
9880000 -11.5471 -11.5
9882000 -11.5692 -11.5
9884000 -12.3555 -11.5
9886000 -11.6403 -11.5
9888000 -11.5528 -11.5
9890000 -11.7299 -11.5
9892000 -10.82 -11.5
9894000 -11.149 -11.5
9896000 -10.7184 -11.5
9898000 -11.6815 -11.5
9900000 -11.0431 -11.5
