# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
12702000 -9.17157 -8.5
12704000 -8.38487 -8.5
12706000 -8.28598 -8.5
12708000 -8.87912 -8.5
12710000 -9.04931 -8.5
12712000 -8.5375 -8.5
12714000 -9.6416 -8.5
12716000 -10.1518 -8.5
12718000 -9.49333 -8.5
12720000 -9.34837 -8.5
12722000 -8.94145 -8.5
12724000 -9.16384 -8.5
12726000 -9.90431 -8.5
12728000 -9.63825 -8.5
12730000 -10.1987 -8.5
12732000 -9.50981 -8.5
12734000 -9.70398 -8.5
12736000 -10.6088 -8.5
12738000 -9.69422 -8.5
12740000 -8.55991 -8.5
12742000 -9.02279 -8.5
12744000 -9.18204 -8.5
12746000 -9.02717 -8.5
12748000 -9.73435 -8.5
12750000 -9.87585 -8.5
12752000 -8.75669 -8.5
12754000 -9.03804 -8.5
12756000 -9.68907 -8.5
12758000 -10.1883 -8.5
12760000 -10.162 -8.5
12762000 -10.2848 -8.5
12764000 -11.3678 -8.5
12766000 -11.2175 -8.5
12768000 -10.3139 -8.5
12770000 -10.2188 -8.5
12772000 -10.4243 -8.5
12774000 -10.3796 -8.5
12776000 -10.1229 -8.5
12778000 -9.60012 -8.5
12780000 -9.64329 -8.5
12782000 -9.12894 -8.5
12784000 -9.1669 -8.5
12786000 -9.3534 -8.5
12788000 -8.8295 -8.5
12790000 -8.34803 -8.5
12792000 -8.01094 -8.5
12794000 -7.69502 -8.5
12796000 -7.42384 -8.5
12798000 -6.9262 -8.5
12800000 -7.50349 -8.5
12802000 -7.90711 -8.5
12804000 -8.27801 -8.5
12806000 -7.92776 -8.5
12808000 -9.14876 -8.5
12810000 -9.46407 -8.5
12812000 -9.14754 -8.5
12814000 -8.07083 -8.5
12816000 -7.89843 -8.5
12818000 -8.08521 -8.5
12820000 -8.72237 -8.5
12822000 -8.44144 -8.5
12824000 -7.18328 -8.5
12826000 -7.50127 -8.5
12828000 -7.16509 -8.5
12830000 -7.59941 -8.5
12832000 -7.08707 -8.5
12834000 -7.10052 -8.5
12836000 -7.41633 -8.5
12838000 -7.80227 -8.5
12840000 -7.97164 -8.5
12842000 -8.85891 -8.5
12844000 -8.91342 -8.5
12846000 -8.34007 -8.5
12848000 -7.71951 -8.5
12850000 -7.8639 -8.5
12852000 -9.36398 -8.5
12854000 -9.95231 -8.5
12856000 -9.02392 -8.5
12858000 -9.0116 -8.5
12860000 -9.17497 -8.5
12862000 -9.37306 -8.5
12864000 -8.57732 -8.5
12866000 -8.75124 -8.5
12868000 -9.27574 -8.5
12870000 -9.7084 -8.5
12872000 -10.2901 -8.5
12874000 -10.2847 -8.5
12876000 -10.3359 -8.5
12878000 -10.0624 -8.5
12880000 -10.4192 -8.5
12882000 -10.1777 -8.5
12884000 -9.87359 -8.5
12886000 -9.30839 -8.5
12888000 -8.67805 -8.5
12890000 -7.42207 -8.5
12892000 -7.27087 -8.5
12894000 -7.77712 -8.5
12896000 -8.77388 -8.5
12898000 -8.71385 -8.5
12900000 -8.77669 -8.5
12902000 -9.23682 -8.5
12904000 -9.8107 -8.5
12906000 -10.575 -8.5
12908000 -10.085 -8.5
12910000 -9.08757 -8.5
12912000 -8.83285 -8.5
12914000 -8.60801 -8.5
12916000 -7.6652 -8.5
12918000 -7.49954 -8.5
12920000 -7.4517 -8.5
12922000 -7.36101 -8.5
12924000 -7.76386 -8.5
12926000 -8.54277 -8.5
12928000 -7.52115 -8.5
12930000 -8.89374 -8.5
12932000 -9.46267 -8.5
12934000 -9.42772 -8.5
12936000 -9.85125 -8.5
12938000 -10.1702 -8.5
12940000 -10.2976 -8.5
12942000 -10.2461 -8.5
12944000 -9.41405 -8.5
12946000 -9.74551 -8.5
12948000 -10.5074 -8.5
12950000 -11.0437 -8.5
12952000 -10.4263 -8.5
12954000 -10.4277 -8.5
12956000 -9.67705 -8.5
12958000 -10.1764 -8.5
12960000 -10.2357 -8.5
12962000 -11.1791 -8.5
12964000 -11.2265 -8.5
12966000 -10.9011 -8.5
12968000 -10.5081 -8.5
12970000 -9.71268 -8.5
12972000 -9.69331 -8.5
12974000 -10.8169 -8.5
12976000 -10.5702 -8.5
12978000 -10.7038 -8.5
12980000 -11.1814 -8.5
12982000 -9.68171 -8.5
12984000 -8.97705 -8.5
12986000 -9.32799 -8.5
12988000 -8.81475 -8.5
12990000 -8.66108 -8.5
12992000 -8.35587 -8.5
12994000 -8.70753 -8.5
12996000 -8.89734 -8.5
12998000 -9.47061 -8.5
13000000 -9.94928 -8.5
13002000 -9.46874 -8.5
13004000 -9.1467 -8.5
13006000 -10.1967 -8.5
13008000 -9.7113 -8.5
13010000 -9.09625 -8.5
13012000 -9.04713 -8.5
13014000 -9.89239 -8.5
13016000 -8.96373 -8.5
13018000 -9.03212 -8.5
13020000 -8.7054 -8.5
13022000 -8.52087 -8.5
13024000 -8.01954 -8.5
13026000 -8.85337 -8.5
13028000 -9.56741 -8.5
13030000 -9.17747 -8.5
13032000 -8.13964 -8.5
13034000 -7.42728 -8.5
13036000 -7.86788 -8.5
13038000 -8.09552 -8.5
13040000 -7.93229 -8.5
13042000 -7.71293 -8.5
13044000 -8.45131 -8.5
13046000 -9.06647 -8.5
13048000 -9.3076 -8.5
13050000 -8.89813 -8.5
13052000 -8.88108 -8.5
13054000 -8.63089 -8.5
13056000 -7.42481 -8.5
13058000 -8.74775 -8.5
13060000 -10.0255 -8.5
13062000 -11.3736 -8.5
13064000 -11.9474 -8.5
13066000 -11.9733 -8.5
13068000 -11.6551 -8.5
13070000 -10.3648 -8.5
13072000 -10.2962 -8.5
13074000 -11.1098 -8.5
13076000 -10.4636 -8.5
13078000 -9.76282 -8.5
13080000 -8.50633 -8.5
13082000 -7.99816 -8.5
13084000 -8.38803 -8.5
13086000 -7.96801 -8.5
13088000 -8.27 -8.5
13090000 -8.50264 -8.5
13092000 -8.62028 -8.5
13094000 -7.38593 -8.5
13096000 -7.15674 -8.5
13098000 -7.45537 -8.5
13100000 -7.69723 -8.5
13102000 -8.46299 -8.5
13104000 -8.92841 -8.5
13106000 -8.59309 -8.5
13108000 -8.01067 -8.5
13110000 -7.97462 -8.5
13112000 -8.0267 -8.5
13114000 -7.8439 -8.5
13116000 -7.21681 -8.5
13118000 -6.79986 -8.5
13120000 -7.96752 -8.5
13122000 -8.5818 -8.5
13124000 -8.91222 -8.5
13126000 -9.47567 -8.5
13128000 -10.6315 -8.5
13130000 -10.2626 -8.5
13132000 -9.67506 -8.5
13134000 -9.69725 -8.5
13136000 -9.98437 -8.5
13138000 -10.4439 -8.5
13140000 -10.4971 -8.5
13142000 -9.42637 -8.5
13144000 -8.70095 -8.5
13146000 -8.02219 -8.5
13148000 -7.98966 -8.5
13150000 -8.5526 -8.5
13152000 -8.86725 -8.5
13154000 -7.92153 -8.5
13156000 -7.58599 -8.5
13158000 -6.97753 -8.5
13160000 -7.75872 -8.5
13162000 -7.43831 -8.5
13164000 -7.88271 -8.5
13166000 -8.3808 -8.5
13168000 -8.36117 -8.5
13170000 -8.27791 -8.5
13172000 -8.59372 -8.5
13174000 -7.83664 -8.5
13176000 -8.13437 -8.5
13178000 -6.99157 -8.5
13180000 -7.07453 -8.5
13182000 -6.89854 -8.5
13184000 -5.65141 -8.5
13186000 -5.90958 -8.5
13188000 -7.00564 -8.5
13190000 -8.59985 -8.5
13192000 -9.11711 -8.5
13194000 -9.06827 -8.5
13196000 -8.71014 -8.5
13198000 -7.71083 -8.5
13200000 -7.81204 -8.5
