# Time-averaged data for fix myat1
# TimeStep v_zave v_zdes
2252000 -19.561 -18
2254000 -19.4943 -18
2256000 -19.3851 -18
2258000 -19.4579 -18
2260000 -19.5092 -18
2262000 -19.396 -18
2264000 -19.5242 -18
2266000 -19.3224 -18
2268000 -19.5145 -18
2270000 -19.4479 -18
2272000 -19.3535 -18
2274000 -19.3914 -18
2276000 -19.2968 -18
2278000 -19.1084 -18
2280000 -19.0445 -18
2282000 -19.2968 -18
2284000 -19.2649 -18
2286000 -19.3559 -18
2288000 -19.3411 -18
2290000 -19.1602 -18
2292000 -19.289 -18
2294000 -19.1907 -18
2296000 -19.2219 -18
2298000 -19.2205 -18
2300000 -19.3158 -18
2302000 -19.4772 -18
2304000 -19.6665 -18
2306000 -19.6243 -18
2308000 -19.4489 -18
2310000 -19.5489 -18
2312000 -19.3287 -18
2314000 -19.4721 -18
2316000 -19.388 -18
2318000 -19.2299 -18
2320000 -19.5257 -18
2322000 -19.4062 -18
2324000 -19.555 -18
2326000 -19.5903 -18
2328000 -19.5371 -18
2330000 -19.4297 -18
2332000 -19.4421 -18
2334000 -19.1034 -18
2336000 -19.2333 -18
2338000 -19.5346 -18
2340000 -19.3095 -18
2342000 -19.3358 -18
2344000 -19.54 -18
2346000 -19.2343 -18
2348000 -19.3178 -18
2350000 -19.5828 -18
2352000 -19.1513 -18
2354000 -19.5186 -18
2356000 -19.4421 -18
2358000 -19.1747 -18
2360000 -19.5616 -18
2362000 -19.6002 -18
2364000 -19.4596 -18
2366000 -19.3914 -18
2368000 -19.4963 -18
2370000 -19.3316 -18
2372000 -19.5858 -18
2374000 -19.2151 -18
2376000 -19.3941 -18
2378000 -19.1101 -18
2380000 -19.5674 -18
2382000 -19.2843 -18
2384000 -19.2315 -18
2386000 -19.2845 -18
2388000 -19.4374 -18
2390000 -19.378 -18
2392000 -19.3664 -18
2394000 -19.6277 -18
2396000 -19.6306 -18
2398000 -19.5773 -18
2400000 -19.6156 -18
2402000 -19.5055 -18
2404000 -19.5194 -18
2406000 -19.3177 -18
2408000 -19.5716 -18
2410000 -19.5217 -18
2412000 -19.7517 -18
2414000 -19.5749 -18
2416000 -19.3507 -18
2418000 -19.6843 -18
2420000 -19.5737 -18
2422000 -19.7446 -18
2424000 -19.5939 -18
2426000 -19.739 -18
2428000 -19.7963 -18
2430000 -19.7112 -18
