1.939999999999999947e+00 -9.547664200000000045e-01 0.000000000000000000e+00
2.000000000000000000e+00 -9.083146699999999907e-01 1.026511200000000068e+00
2.250000000000000000e+00 -6.694763900000000323e-01 1.445260200000000106e+00
2.500000000000000000e+00 -5.680340499999999571e-01 1.456611899999999959e+00
2.750000000000000000e+00 -4.879009899999999789e-01 1.499245399999999950e+00
3.000000000000000000e+00 -4.429561799999999772e-01 1.553653399999999962e+00
3.250000000000000000e+00 -4.231794400000000178e-01 1.490346799999999972e+00
3.500000000000000000e+00 -3.960176699999999883e-01 1.515453299999999892e+00
3.750000000000000000e+00 -3.925237100000000257e-01 1.493223500000000037e+00
4.000000000000000000e+00 -3.786605699999999741e-01 1.478701199999999938e+00
4.250000000000000000e+00 -3.707801700000000200e-01 1.556874499999999939e+00
4.500000000000000000e+00 -3.495126399999999856e-01 1.510241200000000061e+00
4.750000000000000000e+00 -3.379285899999999732e-01 1.481684299999999954e+00
5.000000000000000000e+00 -3.177308899999999880e-01 1.481107799999999974e+00
5.250000000000000000e+00 -3.119941999999999993e-01 1.488671599999999984e+00
5.500000000000000000e+00 -2.937371999999999761e-01 1.499157800000000096e+00
5.750000000000000000e+00 -3.099242199999999725e-01 1.477629999999999999e+00
6.000000000000000000e+00 -2.996648499999999826e-01 1.549998100000000045e+00
6.250000000000000000e+00 -2.942230800000000257e-01 1.483726199999999995e+00
6.500000000000000000e+00 -2.974605200000000060e-01 1.497974099999999975e+00
6.750000000000000000e+00 -2.821721400000000157e-01 1.467032300000000067e+00
7.000000000000000000e+00 -2.785652599999999812e-01 1.482257300000000111e+00
7.250000000000000000e+00 -2.842960500000000224e-01 1.450142700000000007e+00
7.500000000000000000e+00 -2.846338700000000110e-01 1.549114199999999997e+00
7.750000000000000000e+00 -2.888680699999999768e-01 1.476148100000000074e+00
8.000000000000000000e+00 -2.787519900000000050e-01 1.488384600000000058e+00
8.250000000000000000e+00 -2.782239400000000029e-01 1.485059600000000035e+00
8.500000000000000000e+00 -2.683722199999999947e-01 1.474608300000000094e+00
8.750000000000000000e+00 -2.760744500000000268e-01 1.468707599999999891e+00
9.000000000000000000e+00 -2.721828600000000264e-01 1.540990499999999930e+00
9.250000000000000000e+00 -2.587216199999999855e-01 1.509765699999999988e+00
9.500000000000000000e+00 -2.662463800000000047e-01 1.490887700000000038e+00
9.750000000000000000e+00 -2.717609500000000011e-01 1.496121100000000093e+00
1.000000000000000000e+01 -2.726133800000000162e-01 1.559152899999999953e+00
1.025000000000000000e+01 -2.603038500000000033e-01 1.549790000000000001e+00
1.050000000000000000e+01 -2.571899000000000268e-01 1.484631999999999952e+00
1.075000000000000000e+01 -2.631512999999999769e-01 1.473211400000000060e+00
1.100000000000000000e+01 -2.433816199999999930e-01 1.484627300000000094e+00
1.125000000000000000e+01 -2.654780899999999999e-01 1.488957400000000098e+00
1.150000000000000000e+01 -2.585638900000000184e-01 1.541124500000000008e+00
1.175000000000000000e+01 -2.501119900000000063e-01 1.477780700000000058e+00
1.200000000000000000e+01 -2.617063600000000267e-01 1.521956800000000110e+00
1.225000000000000000e+01 -2.710420700000000238e-01 1.518380099999999899e+00
1.250000000000000000e+01 -2.799590900000000215e-01 1.530779899999999971e+00
1.275000000000000000e+01 -2.766142699999999954e-01 1.527556499999999984e+00
1.300000000000000000e+01 -2.682213099999999906e-01 1.490689799999999954e+00
1.325000000000000000e+01 -2.638971700000000142e-01 1.500815100000000069e+00
1.350000000000000000e+01 -2.690215499999999982e-01 1.544162899999999894e+00
1.375000000000000000e+01 -2.668321799999999744e-01 1.502246799999999993e+00
1.400000000000000000e+01 -2.606113800000000036e-01 1.508011500000000060e+00
1.425000000000000000e+01 -2.559342399999999795e-01 1.467494899999999936e+00
1.450000000000000000e+01 -2.707686300000000101e-01 1.468573700000000093e+00
1.475000000000000000e+01 -2.666456300000000224e-01 1.476990900000000106e+00
1.500000000000000000e+01 -2.575541000000000080e-01 1.469129799999999930e+00
1.525000000000000000e+01 -2.615955699999999995e-01 1.517434900000000031e+00
1.550000000000000000e+01 -2.471225999999999978e-01 1.551596799999999998e+00
1.575000000000000000e+01 -2.467441400000000007e-01 1.518657600000000052e+00
1.600000000000000000e+01 -2.579782800000000043e-01 1.522705399999999987e+00
1.625000000000000000e+01 -2.612325400000000131e-01 1.517252299999999998e+00
1.650000000000000000e+01 -2.542613799999999813e-01 1.495350399999999969e+00
1.675000000000000000e+01 -2.519987399999999989e-01 1.489303899999999903e+00
1.700000000000000000e+01 -2.567664100000000005e-01 1.494477800000000078e+00
1.725000000000000000e+01 -2.547028299999999912e-01 1.517885699999999893e+00
1.750000000000000000e+01 -2.636256599999999839e-01 1.461251999999999995e+00
1.775000000000000000e+01 -2.511519400000000179e-01 1.532744200000000001e+00
1.800000000000000000e+01 -2.450156800000000135e-01 1.535594200000000020e+00
1.825000000000000000e+01 -2.383494700000000077e-01 1.551023999999999958e+00
1.850000000000000000e+01 -2.305983600000000022e-01 1.490710900000000061e+00
1.875000000000000000e+01 -2.370654299999999937e-01 1.474025399999999930e+00
1.900000000000000000e+01 -2.280732000000000037e-01 1.496219200000000082e+00
1.925000000000000000e+01 -2.273946599999999985e-01 1.503288699999999922e+00
1.950000000000000000e+01 -2.388644000000000045e-01 1.490378500000000050e+00
1.975000000000000000e+01 -2.384942300000000015e-01 1.473056499999999991e+00
2.000000000000000000e+01 -2.476934799999999937e-01 1.528542599999999974e+00
2.025000000000000000e+01 -2.433979900000000085e-01 1.511976299999999940e+00
2.050000000000000000e+01 -2.308989999999999931e-01 1.533067900000000039e+00
2.075000000000000000e+01 -2.336546499999999915e-01 1.492547000000000068e+00
2.100000000000000000e+01 -2.277341099999999896e-01 1.573074599999999990e+00
2.125000000000000000e+01 -2.347410099999999999e-01 1.508153199999999972e+00
2.150000000000000000e+01 -2.262980300000000111e-01 1.475823399999999896e+00
2.175000000000000000e+01 -2.323738499999999929e-01 1.511959599999999959e+00
2.200000000000000000e+01 -2.363466899999999982e-01 1.551392199999999999e+00
2.225000000000000000e+01 -2.234048999999999896e-01 1.510894900000000041e+00
2.250000000000000000e+01 -2.326078500000000049e-01 1.479700999999999933e+00
2.275000000000000000e+01 -2.353760300000000139e-01 1.546937000000000006e+00
2.300000000000000000e+01 -2.356254499999999863e-01 1.552229400000000092e+00
2.325000000000000000e+01 -2.339212099999999905e-01 1.499184000000000072e+00
2.350000000000000000e+01 -2.338411200000000134e-01 1.496145899999999918e+00
2.375000000000000000e+01 -2.293995400000000129e-01 1.501317199999999907e+00
2.400000000000000000e+01 -2.262130499999999989e-01 1.490253700000000014e+00
2.425000000000000000e+01 -2.282871399999999995e-01 1.493047999999999931e+00
2.450000000000000000e+01 -2.340365399999999874e-01 1.556251000000000051e+00
2.475000000000000000e+01 -2.375645700000000027e-01 1.456972500000000004e+00
2.500000000000000000e+01 -2.435152100000000097e-01 1.550755799999999907e+00
2.525000000000000000e+01 -2.428511200000000037e-01 1.459180700000000108e+00
2.550000000000000000e+01 -2.403380900000000042e-01 1.474137899999999890e+00
2.575000000000000000e+01 -2.437513799999999897e-01 1.536995499999999959e+00
2.600000000000000000e+01 -2.382704300000000053e-01 1.552542300000000042e+00
2.625000000000000000e+01 -2.282321099999999880e-01 1.526615099999999892e+00
2.650000000000000000e+01 -2.387576100000000090e-01 1.523405600000000026e+00
2.675000000000000000e+01 -2.361228300000000058e-01 1.508940200000000065e+00
2.700000000000000000e+01 -2.346881399999999895e-01 1.529061699999999968e+00
2.725000000000000000e+01 -2.355995700000000082e-01 1.467218399999999923e+00
2.750000000000000000e+01 -2.352896299999999996e-01 1.487628200000000067e+00
2.775000000000000000e+01 -2.349102700000000044e-01 1.495719699999999985e+00
2.800000000000000000e+01 -2.345226400000000044e-01 1.485542600000000046e+00
2.825000000000000000e+01 -2.421107399999999910e-01 1.433838600000000074e+00
2.850000000000000000e+01 -2.407088400000000072e-01 1.519260099999999891e+00
2.875000000000000000e+01 -2.302368800000000049e-01 1.527253200000000088e+00
2.900000000000000000e+01 -2.373813999999999924e-01 1.489132600000000028e+00
2.925000000000000000e+01 -2.439234999999999876e-01 1.514181100000000058e+00
2.950000000000000000e+01 -2.379868699999999893e-01 1.487626799999999916e+00
2.975000000000000000e+01 -2.397171800000000019e-01 1.470802299999999896e+00
3.000000000000000000e+01 -2.354999600000000082e-01 1.459972599999999954e+00
3.025000000000000000e+01 -2.416687899999999944e-01 1.546599400000000069e+00
3.050000000000000000e+01 -2.396412699999999896e-01 1.478201099999999935e+00
3.075000000000000000e+01 -2.354571900000000106e-01 1.472562900000000008e+00
3.100000000000000000e+01 -2.426174700000000017e-01 1.507554499999999909e+00
3.125000000000000000e+01 -2.521356799999999732e-01 1.514508100000000024e+00
3.150000000000000000e+01 -2.474510199999999938e-01 1.520917099999999911e+00
3.175000000000000000e+01 -2.508788299999999971e-01 1.540015499999999982e+00
3.200000000000000000e+01 -2.451472500000000110e-01 1.511473199999999961e+00
3.225000000000000000e+01 -2.426487800000000084e-01 1.517968699999999949e+00
3.250000000000000000e+01 -2.401150999999999980e-01 1.461053300000000110e+00
3.275000000000000000e+01 -2.488684399999999963e-01 1.467863899999999999e+00
3.300000000000000000e+01 -2.393312900000000021e-01 1.462448600000000098e+00
3.325000000000000000e+01 -2.487099999999999866e-01 1.523368599999999962e+00
3.350000000000000000e+01 -2.532404300000000164e-01 1.527338300000000038e+00
3.375000000000000000e+01 -2.443798399999999871e-01 1.495258299999999929e+00
3.400000000000000000e+01 -2.392671399999999893e-01 1.476279499999999967e+00
3.425000000000000000e+01 -2.408700300000000127e-01 1.531705799999999895e+00
3.450000000000000000e+01 -2.420393299999999970e-01 1.492157200000000072e+00
3.475000000000000000e+01 -2.459333200000000108e-01 1.556196399999999924e+00
3.500000000000000000e+01 -2.480473099999999931e-01 1.512083099999999902e+00
3.525000000000000000e+01 -2.523074599999999834e-01 1.546181800000000051e+00
3.550000000000000000e+01 -2.451823200000000091e-01 1.469653700000000063e+00
3.575000000000000000e+01 -2.383927399999999919e-01 1.517487199999999925e+00
3.600000000000000000e+01 -2.461155800000000005e-01 1.546573399999999987e+00
3.625000000000000000e+01 -2.379156699999999958e-01 1.474095200000000050e+00
3.650000000000000000e+01 -2.445096300000000056e-01 1.523685299999999909e+00
3.675000000000000000e+01 -2.446020499999999875e-01 1.531416000000000111e+00
3.700000000000000000e+01 -2.488114600000000121e-01 1.532863700000000051e+00
3.725000000000000000e+01 -2.530739100000000130e-01 1.506446699999999916e+00
3.750000000000000000e+01 -2.557873199999999847e-01 1.513986300000000007e+00
3.775000000000000000e+01 -2.600728900000000010e-01 1.502017500000000005e+00
3.800000000000000000e+01 -2.540959999999999885e-01 1.493770499999999890e+00
3.825000000000000000e+01 -2.527843900000000255e-01 1.533456600000000059e+00
3.850000000000000000e+01 -2.557663399999999809e-01 1.451019800000000082e+00
3.875000000000000000e+01 -2.586890299999999865e-01 1.505013600000000062e+00
3.900000000000000000e+01 -2.692382899999999912e-01 1.482995099999999900e+00
3.925000000000000000e+01 -2.600237200000000137e-01 1.489139500000000060e+00
3.950000000000000000e+01 -2.451831800000000006e-01 1.531656499999999976e+00
3.975000000000000000e+01 -2.533166299999999871e-01 1.451663300000000101e+00
4.000000000000000000e+01 -2.553434099999999929e-01 1.504021499999999900e+00
4.025000000000000000e+01 -2.554058000000000161e-01 1.468927199999999988e+00
4.050000000000000000e+01 -2.618519400000000052e-01 1.478749099999999927e+00
4.075000000000000000e+01 -2.627173400000000214e-01 1.510174099999999964e+00
4.100000000000000000e+01 -2.544759100000000274e-01 1.534006900000000062e+00
4.125000000000000000e+01 -2.490570799999999863e-01 1.522869000000000028e+00
4.150000000000000000e+01 -2.543401800000000268e-01 1.525254499999999958e+00
4.175000000000000000e+01 -2.509527699999999917e-01 1.476482099999999908e+00
4.200000000000000000e+01 -2.430080500000000032e-01 1.486736400000000069e+00
4.225000000000000000e+01 -2.493267200000000017e-01 1.501364900000000002e+00
4.250000000000000000e+01 -2.465175400000000072e-01 1.530435299999999943e+00
4.275000000000000000e+01 -2.402871900000000116e-01 1.475752799999999976e+00
4.300000000000000000e+01 -2.518889799999999846e-01 1.488437500000000080e+00
4.325000000000000000e+01 -2.487115400000000087e-01 1.532057699999999967e+00
4.350000000000000000e+01 -2.427387699999999926e-01 1.503412299999999924e+00
4.375000000000000000e+01 -2.431579399999999891e-01 1.493298999999999932e+00
4.400000000000000000e+01 -2.325589399999999918e-01 1.547324099999999980e+00
4.425000000000000000e+01 -2.287869600000000114e-01 1.501930299999999940e+00
4.450000000000000000e+01 -2.310839199999999982e-01 1.468741000000000074e+00
4.475000000000000000e+01 -2.369283299999999926e-01 1.513862199999999936e+00
4.500000000000000000e+01 -2.305675399999999875e-01 1.550268900000000061e+00
4.525000000000000000e+01 -2.358518500000000018e-01 1.486466099999999901e+00
4.550000000000000000e+01 -2.385755300000000079e-01 1.421219999999999928e+00
4.575000000000000000e+01 -2.405075799999999986e-01 1.606804200000000016e+00
4.600000000000000000e+01 -2.418575699999999939e-01 1.534623999999999988e+00
4.625000000000000000e+01 -2.485229399999999977e-01 1.478304599999999969e+00
4.650000000000000000e+01 -2.597629900000000269e-01 1.472800099999999945e+00
4.675000000000000000e+01 -2.561442400000000230e-01 1.535415399999999986e+00
4.700000000000000000e+01 -2.598725800000000197e-01 1.495562700000000023e+00
4.725000000000000000e+01 -2.598611499999999852e-01 1.485273099999999902e+00
4.750000000000000000e+01 -2.541977500000000001e-01 1.482599599999999906e+00
4.775000000000000000e+01 -2.474242600000000070e-01 1.400661200000000051e+00
4.800000000000000000e+01 -2.536567100000000075e-01 1.486779099999999909e+00
4.825000000000000000e+01 -2.545521000000000034e-01 1.489269299999999907e+00
4.850000000000000000e+01 -2.567108200000000062e-01 1.513439800000000002e+00
4.875000000000000000e+01 -2.514555099999999932e-01 1.498793100000000100e+00
4.900000000000000000e+01 -2.396979599999999877e-01 1.530411299999999919e+00
4.925000000000000000e+01 -2.356013600000000097e-01 1.499064900000000033e+00
4.950000000000000000e+01 -2.462032600000000071e-01 1.523849100000000067e+00
4.975000000000000000e+01 -2.444114199999999903e-01 1.486542199999999925e+00
5.000000000000000000e+01 -2.367914700000000039e-01 1.478590899999999930e+00
5.025000000000000000e+01 -2.420360699999999921e-01 1.466455300000000017e+00
5.050000000000000000e+01 -2.432020599999999977e-01 1.498938899999999963e+00
