# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
5000100 -20.0912 -20
5000200 -20.1761 -20
5000300 -20.3782 -20
5000400 -20.4854 -20
5000500 -20.4498 -20
5000600 -20.3573 -20
5000700 -20.1695 -20
5000800 -20.2647 -20
5000900 -20.2878 -20
5001000 -20.134 -20
5001100 -19.9617 -20
5001200 -19.7743 -20
5001300 -19.5451 -20
5001400 -19.3118 -20
5001500 -19.514 -20
5001600 -19.6689 -20
5001700 -19.4941 -20
5001800 -19.4282 -20
5001900 -19.466 -20
5002000 -19.6091 -20
5002100 -19.865 -20
5002200 -19.9827 -20
5002300 -20.098 -20
5002400 -20.327 -20
5002500 -20.5444 -20
5002600 -20.4416 -20
5002700 -20.4348 -20
5002800 -20.2301 -20
5002900 -20.0266 -20
5003000 -19.8445 -20
5003100 -19.8095 -20
5003200 -19.8383 -20
5003300 -20.0888 -20
5003400 -20.2111 -20
5003500 -20.078 -20
5003600 -19.9433 -20
5003700 -19.9174 -20
5003800 -19.9909 -20
5003900 -20.1508 -20
5004000 -20.0132 -20
5004100 -19.846 -20
5004200 -19.7199 -20
5004300 -19.935 -20
5004400 -19.9533 -20
5004500 -19.9028 -20
5004600 -19.9154 -20
5004700 -19.768 -20
5004800 -19.7545 -20
5004900 -19.9111 -20
5005000 -19.724 -20
5005100 -19.6213 -20
5005200 -19.548 -20
5005300 -19.6474 -20
5005400 -19.619 -20
5005500 -19.6043 -20
5005600 -19.7672 -20
5005700 -19.9083 -20
5005800 -19.9767 -20
5005900 -20.0819 -20
5006000 -20.267 -20
5006100 -20.3896 -20
5006200 -20.3 -20
5006300 -19.9948 -20
5006400 -19.882 -20
5006500 -19.8999 -20
5006600 -20.0287 -20
5006700 -19.9372 -20
5006800 -19.8813 -20
5006900 -19.9555 -20
5007000 -19.87 -20
5007100 -19.8791 -20
5007200 -19.9281 -20
5007300 -19.7422 -20
5007400 -19.5756 -20
5007500 -19.6655 -20
5007600 -19.7775 -20
5007700 -19.6521 -20
5007800 -19.7319 -20
5007900 -19.5843 -20
5008000 -19.5356 -20
5008100 -19.6087 -20
5008200 -19.6666 -20
5008300 -19.6767 -20
5008400 -19.8229 -20
5008500 -19.952 -20
5008600 -20.2397 -20
5008700 -20.183 -20
5008800 -19.9629 -20
5008900 -19.8816 -20
5009000 -20.1064 -20
5009100 -20.0636 -20
5009200 -19.9226 -20
5009300 -19.7072 -20
5009400 -19.6497 -20
5009500 -19.7754 -20
5009600 -19.9629 -20
5009700 -19.7828 -20
5009800 -19.5073 -20
5009900 -19.7101 -20
5010000 -19.4573 -20
5010100 -19.1347 -20
5010200 -19.0313 -20
5010300 -19.0549 -20
5010400 -19.0517 -20
5010500 -19.2229 -20
5010600 -19.493 -20
5010700 -19.4818 -20
5010800 -19.4977 -20
5010900 -19.5395 -20
5011000 -19.5222 -20
5011100 -19.5723 -20
5011200 -19.6137 -20
5011300 -19.4396 -20
5011400 -19.2277 -20
5011500 -19.3843 -20
5011600 -19.5518 -20
5011700 -19.4683 -20
5011800 -19.3749 -20
5011900 -19.586 -20
5012000 -19.6092 -20
5012100 -19.466 -20
5012200 -19.3877 -20
5012300 -19.2382 -20
5012400 -19.2499 -20
5012500 -19.2872 -20
5012600 -19.2379 -20
5012700 -19.1006 -20
5012800 -19.1435 -20
5012900 -19.2487 -20
5013000 -19.4717 -20
5013100 -19.5476 -20
5013200 -19.4717 -20
5013300 -19.5508 -20
5013400 -19.8033 -20
5013500 -20.0298 -20
5013600 -19.9987 -20
5013700 -19.7181 -20
5013800 -19.4541 -20
5013900 -19.3613 -20
5014000 -19.5856 -20
5014100 -19.6847 -20
5014200 -19.7041 -20
5014300 -19.7757 -20
5014400 -19.6181 -20
5014500 -19.6994 -20
5014600 -19.5348 -20
5014700 -19.5829 -20
5014800 -19.8725 -20
5014900 -19.8079 -20
5015000 -19.6394 -20
5015100 -19.6636 -20
5015200 -19.8528 -20
5015300 -19.9071 -20
5015400 -19.9843 -20
5015500 -19.9584 -20
5015600 -19.7359 -20
5015700 -19.9021 -20
5015800 -20.3687 -20
5015900 -20.6377 -20
5016000 -20.482 -20
5016100 -20.4282 -20
5016200 -20.0762 -20
5016300 -20.0743 -20
5016400 -20.1278 -20
5016500 -20.1328 -20
5016600 -19.7881 -20
5016700 -19.6321 -20
5016800 -19.583 -20
5016900 -19.306 -20
5017000 -19.4537 -20
5017100 -19.8633 -20
5017200 -20.1015 -20
5017300 -20.3191 -20
5017400 -20.5761 -20
5017500 -20.5721 -20
5017600 -20.6558 -20
5017700 -20.4116 -20
5017800 -20.3298 -20
5017900 -20.1949 -20
5018000 -20.1959 -20
5018100 -20.1883 -20
5018200 -20.0425 -20
5018300 -19.7761 -20
5018400 -19.7544 -20
5018500 -19.4625 -20
5018600 -19.5271 -20
5018700 -19.8086 -20
5018800 -20.1207 -20
5018900 -20.0871 -20
5019000 -20.0453 -20
5019100 -20.1124 -20
5019200 -20.4746 -20
5019300 -20.5438 -20
5019400 -20.5434 -20
5019500 -20.6128 -20
5019600 -20.4866 -20
5019700 -20.5789 -20
