# Time-averaged data for fix myat1
# TimeStep v_vcm_fluid
1000 0.000392481
2000 0.000750669
3000 0.000807111
4000 0.000835376
5000 0.00121637
6000 0.00144399
7000 0.00170446
8000 0.00216431
9000 0.00231865
10000 0.0026992
11000 0.00306369
12000 0.00334948
13000 0.00359359
14000 0.00406889
15000 0.00440317
16000 0.00469555
17000 0.00480717
18000 0.00486523
19000 0.00481597
20000 0.00485906
21000 0.00500896
22000 0.0050039
23000 0.00506659
24000 0.0052992
25000 0.00546498
26000 0.00552199
27000 0.00562468
28000 0.00582314
29000 0.00591534
30000 0.00606065
31000 0.00599974
32000 0.00601143
33000 0.00626668
34000 0.00647666
35000 0.00674471
36000 0.00692227
37000 0.00686402
38000 0.00689344
39000 0.00693251
40000 0.00697183
41000 0.00705394
42000 0.0070392
43000 0.00707349
44000 0.00704401
45000 0.00704669
46000 0.00713802
47000 0.00733506
48000 0.00747987
49000 0.00749772
50000 0.00775376
51000 0.00793713
52000 0.0080288
53000 0.00805505
54000 0.00798208
55000 0.00792054
56000 0.0078395
57000 0.00782675
58000 0.00774815
59000 0.00774957
60000 0.0078571
61000 0.00784107
62000 0.00792595
63000 0.00793125
64000 0.00794352
65000 0.00791021
66000 0.00781241
67000 0.00772533
68000 0.00777347
69000 0.00773135
70000 0.00793204
71000 0.00805762
72000 0.00805623
73000 0.00805211
74000 0.0083009
75000 0.00854298
76000 0.00865392
77000 0.00887915
78000 0.00897829
79000 0.00905869
80000 0.00920165
81000 0.00945954
82000 0.00955213
83000 0.00965373
84000 0.00975054
85000 0.00981441
86000 0.00993232
87000 0.00982693
88000 0.00991698
89000 0.0098923
90000 0.00992401
91000 0.0097723
92000 0.00981814
93000 0.0099215
94000 0.0100721
95000 0.010105
96000 0.0101198
97000 0.0101334
98000 0.0100336
99000 0.0101107
100000 0.0100287
101000 0.0101949
102000 0.0103089
103000 0.0103953
104000 0.0103175
105000 0.0102517
106000 0.0102516
107000 0.0103455
108000 0.0104428
109000 0.0104571
110000 0.0105363
111000 0.0106181
112000 0.0106792
113000 0.010683
114000 0.0106122
115000 0.0106553
116000 0.0106445
117000 0.0107027
118000 0.0107782
119000 0.0109659
120000 0.0107939
121000 0.0105974
122000 0.01053
123000 0.0104378
124000 0.010313
125000 0.0101462
126000 0.0102215
127000 0.0103555
128000 0.0103329
129000 0.0103115
130000 0.0103576
131000 0.0102933
132000 0.010439
133000 0.0105081
134000 0.0104166
135000 0.0103628
136000 0.0104221
137000 0.0104883
138000 0.0105579
139000 0.0107982
140000 0.010708
141000 0.010751
142000 0.010752
143000 0.010912
144000 0.0111101
145000 0.0111788
146000 0.011217
147000 0.0112993
148000 0.0114921
149000 0.011512
150000 0.0116656
151000 0.0115837
152000 0.0116459
153000 0.011706
154000 0.0118349
155000 0.0121387
156000 0.0123402
157000 0.0122932
158000 0.0123983
159000 0.0124593
160000 0.0126526
161000 0.0127685
162000 0.0128358
163000 0.0128537
164000 0.0128233
165000 0.0129591
166000 0.0131992
167000 0.013196
168000 0.0132312
169000 0.0132076
170000 0.0132214
171000 0.0133927
172000 0.0136166
173000 0.0137551
174000 0.0140196
175000 0.0143286
176000 0.0144892
177000 0.0146986
178000 0.0149363
179000 0.0152423
180000 0.0156319
181000 0.0160145
182000 0.0162697
183000 0.0165048
184000 0.0167114
185000 0.0170275
186000 0.0172573
187000 0.0173987
188000 0.0175891
189000 0.0178136
190000 0.0180356
191000 0.0183477
192000 0.0186162
193000 0.0188565
194000 0.0191202
195000 0.0193914
196000 0.0196356
197000 0.0199273
198000 0.0203251
199000 0.0207458
200000 0.0211431
201000 0.0215346
202000 0.0219331
203000 0.0223006
204000 0.0226314
205000 0.0230759
206000 0.0234445
207000 0.0238657
208000 0.0243586
209000 0.024826
210000 0.0251774
211000 0.025555
212000 0.0259342
213000 0.0263469
214000 0.026765
215000 0.0271824
216000 0.027604
217000 0.0280723
218000 0.0284785
219000 0.028895
220000 0.0293484
221000 0.0298862
222000 0.0303958
223000 0.0308888
224000 0.0313695
225000 0.0319152
226000 0.0324983
227000 0.0330437
228000 0.0335258
229000 0.0340457
230000 0.0346778
231000 0.0353329
232000 0.0359545
233000 0.0365962
234000 0.0372729
235000 0.0379023
236000 0.0385631
237000 0.0392424
238000 0.0399469
239000 0.0405878
240000 0.0412827
241000 0.0420476
242000 0.042855
243000 0.0436572
244000 0.0443526
245000 0.0451063
246000 0.0459189
247000 0.0466858
248000 0.0474025
249000 0.0481712
250000 0.0489584
251000 0.0497516
252000 0.0506081
253000 0.0514997
254000 0.0524886
255000 0.0534754
256000 0.0544168
257000 0.0552971
258000 0.0562224
259000 0.057166
260000 0.0580881
261000 0.0589572
262000 0.0598239
263000 0.0607495
264000 0.0616214
265000 0.0624358
266000 0.063286
267000 0.0642434
268000 0.0652078
269000 0.0661814
270000 0.0671785
271000 0.0681373
272000 0.0691057
273000 0.0701295
274000 0.0711355
275000 0.0721927
276000 0.0732253
277000 0.0742593
278000 0.0752539
279000 0.076268
280000 0.0773352
281000 0.0783816
282000 0.0794154
283000 0.080404
284000 0.0814145
285000 0.0823593
286000 0.0832769
287000 0.0841462
288000 0.0849897
289000 0.0857948
290000 0.0864787
291000 0.0871757
292000 0.0878901
293000 0.0885869
294000 0.089257
295000 0.0899126
296000 0.0904205
297000 0.090932
298000 0.0914864
299000 0.0920176
300000 0.0924729
301000 0.0929269
302000 0.0934216
303000 0.0939481
304000 0.0945053
305000 0.0950525
306000 0.0956568
307000 0.0962637
308000 0.0968384
309000 0.0973942
310000 0.0979734
311000 0.0985799
312000 0.099111
313000 0.0997406
314000 0.100326
315000 0.100853
316000 0.101457
317000 0.10211
318000 0.102673
319000 0.103238
320000 0.103825
321000 0.104455
322000 0.105037
323000 0.105557
324000 0.106111
325000 0.106706
326000 0.107412
327000 0.10806
328000 0.108769
329000 0.109379
330000 0.110062
331000 0.110715
332000 0.111305
333000 0.111968
334000 0.112582
335000 0.113232
336000 0.113914
337000 0.114594
338000 0.115264
339000 0.115897
340000 0.11657
341000 0.117174
342000 0.117723
343000 0.118241
344000 0.118874
345000 0.11957
346000 0.120301
347000 0.120984
348000 0.121574
349000 0.122257
350000 0.122879
351000 0.123488
352000 0.124122
353000 0.124706
354000 0.12536
355000 0.126013
356000 0.126633
357000 0.127264
358000 0.127908
359000 0.128486
360000 0.129105
361000 0.129704
362000 0.130334
363000 0.13095
364000 0.131556
365000 0.132185
366000 0.132776
367000 0.133401
368000 0.134016
369000 0.134674
370000 0.135355
371000 0.136058
372000 0.13677
373000 0.137433
374000 0.138078
375000 0.13876
376000 0.139391
377000 0.140076
378000 0.140849
379000 0.141499
380000 0.142149
381000 0.142829
382000 0.143541
383000 0.144251
384000 0.144952
385000 0.145675
386000 0.146399
387000 0.147115
388000 0.147764
389000 0.148516
390000 0.149236
391000 0.14995
392000 0.150662
393000 0.151418
394000 0.152186
395000 0.152968
396000 0.153695
397000 0.15446
398000 0.155236
399000 0.155953
400000 0.156674
401000 0.157384
402000 0.158148
403000 0.158832
404000 0.159559
405000 0.16036
406000 0.161075
407000 0.161839
408000 0.162585
409000 0.163326
410000 0.164102
411000 0.164906
412000 0.165716
413000 0.16651
414000 0.16733
415000 0.168088
416000 0.168872
417000 0.169646
418000 0.170439
419000 0.171239
420000 0.172086
421000 0.172871
422000 0.173689
423000 0.174449
424000 0.175316
425000 0.176193
426000 0.177011
427000 0.177824
428000 0.17864
429000 0.179504
430000 0.180384
431000 0.18121
432000 0.181947
433000 0.182779
434000 0.183635
435000 0.184525
436000 0.185379
437000 0.186225
438000 0.18702
439000 0.187838
440000 0.188665
441000 0.18953
442000 0.19042
443000 0.191296
444000 0.192151
445000 0.19299
446000 0.193836
447000 0.194694
448000 0.195591
449000 0.196476
450000 0.197376
451000 0.198224
452000 0.199092
453000 0.199985
454000 0.200896
455000 0.201864
456000 0.20283
457000 0.203786
458000 0.204665
459000 0.205626
460000 0.20656
461000 0.207481
462000 0.208315
463000 0.209256
464000 0.210176
465000 0.211089
466000 0.211999
467000 0.212926
468000 0.213856
469000 0.2148
470000 0.215758
471000 0.216726
472000 0.217667
473000 0.218567
474000 0.219506
475000 0.220459
476000 0.221403
477000 0.222358
478000 0.223332
479000 0.224331
480000 0.225314
481000 0.22633
482000 0.227355
483000 0.228343
484000 0.229344
485000 0.230326
486000 0.231299
487000 0.232303
488000 0.233294
489000 0.234301
490000 0.23531
491000 0.236304
492000 0.237322
493000 0.238326
494000 0.239377
495000 0.240419
496000 0.241444
497000 0.242458
498000 0.243478
499000 0.24452
500000 0.24557
501000 0.246618
502000 0.247672
503000 0.248738
504000 0.2498
505000 0.250846
506000 0.251918
507000 0.253009
508000 0.254071
509000 0.255137
510000 0.2562
511000 0.257274
512000 0.258347
513000 0.259453
514000 0.260564
515000 0.261652
516000 0.262741
517000 0.263846
518000 0.264943
519000 0.266051
520000 0.267174
521000 0.268267
522000 0.269361
523000 0.270485
524000 0.271608
525000 0.272739
526000 0.273859
527000 0.274957
528000 0.276063
529000 0.277172
530000 0.278289
531000 0.279422
532000 0.280566
533000 0.281701
534000 0.282837
535000 0.283977
536000 0.285113
537000 0.28625
538000 0.287384
539000 0.288505
540000 0.28964
541000 0.290791
542000 0.291951
543000 0.293101
544000 0.294252
545000 0.295409
546000 0.296584
547000 0.29775
548000 0.298913
549000 0.300073
550000 0.301226
551000 0.302385
552000 0.303539
553000 0.304701
554000 0.305864
555000 0.30704
556000 0.308212
557000 0.309387
558000 0.31056
559000 0.311736
560000 0.312911
561000 0.314078
562000 0.31525
563000 0.316443
564000 0.317643
565000 0.318832
566000 0.320026
567000 0.321209
568000 0.322394
569000 0.323587
570000 0.324777
571000 0.325969
572000 0.327158
573000 0.328368
574000 0.329572
575000 0.330759
576000 0.331952
577000 0.333157
578000 0.334362
579000 0.33557
580000 0.336787
581000 0.337998
582000 0.33921
583000 0.340423
584000 0.341625
585000 0.34283
586000 0.344048
587000 0.345272
588000 0.34649
589000 0.34771
590000 0.348931
591000 0.350143
592000 0.351365
593000 0.352584
594000 0.353806
595000 0.35503
596000 0.356257
597000 0.357479
598000 0.358699
599000 0.359932
600000 0.361162
601000 0.362392
602000 0.363623
