# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
31400100 -5.81897 2
31400200 -5.86858 2
31400300 -6.0945 2
31400400 -5.9894 2
31400500 -5.95573 2
31400600 -6.08571 2
31400700 -5.88371 2
31400800 -5.82418 2
31400900 -5.96812 2
31401000 -6.03439 2
31401100 -5.95032 2
31401200 -6.05375 2
31401300 -6.06946 2
31401400 -6.25534 2
31401500 -5.87951 2
31401600 -5.71323 2
31401700 -5.4824 2
31401800 -5.55164 2
31401900 -5.95355 2
31402000 -5.99792 2
31402100 -6.00253 2
31402200 -5.93937 2
31402300 -5.92379 2
31402400 -5.86202 2
31402500 -5.97224 2
31402600 -6.37721 2
31402700 -6.73531 2
31402800 -6.73324 2
31402900 -6.69858 2
31403000 -6.68336 2
31403100 -6.72898 2
31403200 -6.43248 2
31403300 -6.33888 2
31403400 -6.30496 2
31403500 -6.2013 2
31403600 -6.01397 2
31403700 -6.11979 2
31403800 -6.06398 2
31403900 -5.67928 2
31404000 -5.58628 2
31404100 -5.5292 2
31404200 -5.43791 2
31404300 -5.44995 2
31404400 -5.42109 2
31404500 -5.53011 2
31404600 -5.77193 2
31404700 -5.9341 2
31404800 -6.04392 2
31404900 -5.98124 2
31405000 -5.81802 2
31405100 -5.9542 2
31405200 -5.95278 2
31405300 -5.76288 2
31405400 -5.79826 2
31405500 -6.15157 2
31405600 -6.32839 2
31405700 -6.32449 2
31405800 -6.14614 2
31405900 -5.97291 2
31406000 -5.93348 2
31406100 -5.86545 2
31406200 -5.62353 2
31406300 -5.66279 2
31406400 -5.93173 2
31406500 -5.94718 2
31406600 -6.01933 2
31406700 -5.99918 2
31406800 -5.86056 2
31406900 -5.65563 2
31407000 -5.72131 2
31407100 -5.73948 2
31407200 -5.66035 2
31407300 -5.88746 2
31407400 -6.02261 2
31407500 -5.95575 2
31407600 -6.10081 2
31407700 -6.10548 2
31407800 -6.12511 2
31407900 -6.03967 2
31408000 -5.9981 2
31408100 -5.9447 2
31408200 -6.20914 2
31408300 -6.42786 2
31408400 -6.41692 2
31408500 -6.50033 2
31408600 -6.61269 2
31408700 -6.62124 2
31408800 -6.5088 2
31408900 -6.30446 2
31409000 -6.00109 2
31409100 -5.57464 2
31409200 -5.52202 2
31409300 -5.64679 2
31409400 -5.82804 2
31409500 -5.79595 2
31409600 -5.67958 2
31409700 -5.70223 2
31409800 -5.71747 2
