# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
171000 0.0147011 0.015929
172000 -0.0159781 -0.0397741
173000 -0.0513223 -0.0458428
174000 0.0975032 -0.0217571
175000 -0.0646671 0.0482231
176000 0.0347099 -0.0158107
177000 0.0743621 0.000432595
178000 -0.0534834 -0.0260572
179000 -0.0183061 0.0082458
180000 0.0722367 -0.0280225
181000 -0.0163899 0.0320107
182000 -0.0313027 -0.0351247
183000 -0.0545964 0.0750232
184000 -0.0286951 0.0562651
185000 0.104295 -0.0373323
186000 -0.0416708 0.0494433
187000 -0.050352 -0.045603
188000 0.0424472 -0.00223841
189000 -0.0462116 -0.0129302
190000 0.0137065 0.041391
191000 0.0838018 -0.0258472
192000 -0.0192085 0.00651064
193000 -0.0566953 -0.0291951
194000 0.033086 0.0483939
195000 0.0460807 -0.0219389
196000 -0.0552742 0.00270129
197000 0.0134117 -0.00935435
198000 -0.0664249 0.0647903
199000 0.136025 -0.052827
200000 -0.0367235 0.0161185
201000 0.0420398 -2.20619e-05
202000 -0.0324461 -0.106834
203000 -0.0378775 0.173673
204000 -0.0149166 -0.0925673
205000 0.0391464 -0.0343891
206000 -0.0243474 0.0921044
207000 0.0250186 -0.0593517
208000 0.00743792 -0.0118131
209000 -0.0496563 0.0642516
210000 0.0552326 -0.0354977
211000 0.0395037 0.0144214
212000 -0.0544823 -0.0571493
213000 0.0439591 0.0271387
214000 -0.0128645 -0.00689488
215000 0.00837991 -0.0201164
216000 -0.063285 0.0213281
217000 -0.03555 -0.038921
218000 0.0592694 0.107094
219000 -0.0322052 -0.0652576
220000 0.0748034 -0.020385
221000 -0.0458969 -0.0100166
222000 0.00139983 0.0674457
223000 -0.0692097 0.0107614
224000 0.119759 -0.114486
225000 -0.128564 0.0217371
226000 0.122479 0.0346674
227000 -0.0106714 0.059177
228000 0.00991377 -0.0221829
229000 -0.042826 -0.0526319
230000 0.0237008 0.017409
231000 -0.031194 -0.0261799
232000 0.0293356 0.00697801
233000 0.0213471 0.00186031
234000 -0.0245785 -0.00833552
235000 0.0659451 0.0280517
236000 -0.045089 0.0646926
237000 0.0667866 -0.0366809
238000 -0.0934603 0.0396937
239000 0.0406992 -0.045772
240000 -0.0231418 0.0385924
241000 -0.0112375 -0.00259023
242000 0.0208185 -0.0132214
243000 0.0505218 -0.0569062
244000 -0.0170424 -0.00835145
245000 -0.0150105 0.0429218
246000 0.0327516 0.00664608
247000 0.0126715 0.0576592
248000 0.0243438 -0.036887
249000 -0.105407 -0.00922582
250000 0.00831739 0.0415798
251000 0.0255905 0.0626339
252000 -0.0647502 -0.0738801
253000 0.0319593 -0.0388895
254000 0.0292623 -0.105849
255000 -0.0203387 0.127353
256000 0.00660435 -0.0686187
257000 0.0393039 0.00228551
258000 -0.00707791 -0.0440437
259000 -0.0787574 0.0724271
260000 0.0321292 -0.0123358
261000 0.00839407 0.0569809
262000 -0.066163 -0.0132867
263000 0.0976928 -0.110332
264000 -0.0127032 0.0783395
265000 -0.0662138 -0.0588912
266000 0.051058 0.0493648
267000 0.00325088 -0.000455246
268000 -0.0253866 0.0233825
269000 0.0558688 -0.038804
270000 0.0123259 -0.0190527
271000 -0.102535 0.0485131
272000 0.123406 0.0100436
273000 -0.0224054 0.0178435
274000 -0.0471259 -0.0762748
275000 0.0536089 0.0212373
276000 -0.037219 0.00557816
277000 -0.00224875 -0.0564868
278000 -0.00450107 0.0682822
279000 -0.0178629 -0.00865431
280000 0.0943331 -0.0234293
281000 -0.0968973 -0.0251931
282000 0.0759636 -0.000900951
283000 -0.0658392 -0.010097
284000 0.0292632 0.00254094
285000 -0.0423988 0.0506381
