0.000000000000000000e+00 5.175000000000000000e+02
2.500000000000000000e+03 5.175000000000000000e+02
5.000000000000000000e+03 5.175000000000000000e+02
7.500000000000000000e+03 5.175000000000000000e+02
1.000000000000000000e+04 5.175000000000000000e+02
1.250000000000000000e+04 5.175000000000000000e+02
1.500000000000000000e+04 5.175000000000000000e+02
1.750000000000000000e+04 5.175000000000000000e+02
2.000000000000000000e+04 5.175000000000000000e+02
2.250000000000000000e+04 5.175000000000000000e+02
2.500000000000000000e+04 5.175000000000000000e+02
2.750000000000000000e+04 5.175000000000000000e+02
3.000000000000000000e+04 5.175000000000000000e+02
3.250000000000000000e+04 5.175000000000000000e+02
3.500000000000000000e+04 5.175000000000000000e+02
3.750000000000000000e+04 5.175000000000000000e+02
4.000000000000000000e+04 5.175000000000000000e+02
4.250000000000000000e+04 5.175000000000000000e+02
4.500000000000000000e+04 5.175000000000000000e+02
4.750000000000000000e+04 5.175000000000000000e+02
5.000000000000000000e+04 5.175000000000000000e+02
5.250000000000000000e+04 5.175000000000000000e+02
5.500000000000000000e+04 5.175000000000000000e+02
5.750000000000000000e+04 5.175000000000000000e+02
6.000000000000000000e+04 5.175000000000000000e+02
6.250000000000000000e+04 5.175000000000000000e+02
6.500000000000000000e+04 5.175000000000000000e+02
6.750000000000000000e+04 5.175000000000000000e+02
7.000000000000000000e+04 5.175000000000000000e+02
7.250000000000000000e+04 5.175000000000000000e+02
7.500000000000000000e+04 5.175000000000000000e+02
7.750000000000000000e+04 5.175000000000000000e+02
8.000000000000000000e+04 5.175000000000000000e+02
8.250000000000000000e+04 5.175000000000000000e+02
8.500000000000000000e+04 5.175000000000000000e+02
8.750000000000000000e+04 5.175000000000000000e+02
9.000000000000000000e+04 5.175000000000000000e+02
9.250000000000000000e+04 5.175000000000000000e+02
9.500000000000000000e+04 5.175000000000000000e+02
9.750000000000000000e+04 5.175000000000000000e+02
1.000000000000000000e+05 5.175000000000000000e+02
1.025000000000000000e+05 5.175000000000000000e+02
1.050000000000000000e+05 5.175000000000000000e+02
1.075000000000000000e+05 5.175000000000000000e+02
1.100000000000000000e+05 5.175000000000000000e+02
1.125000000000000000e+05 5.175000000000000000e+02
1.150000000000000000e+05 5.175000000000000000e+02
1.175000000000000000e+05 5.175000000000000000e+02
1.200000000000000000e+05 5.175000000000000000e+02
1.225000000000000000e+05 5.175000000000000000e+02
1.250000000000000000e+05 5.175000000000000000e+02
1.275000000000000000e+05 5.175000000000000000e+02
1.300000000000000000e+05 5.175000000000000000e+02
1.325000000000000000e+05 5.175000000000000000e+02
1.350000000000000000e+05 5.175000000000000000e+02
1.375000000000000000e+05 5.175000000000000000e+02
1.400000000000000000e+05 5.175000000000000000e+02
1.425000000000000000e+05 5.175000000000000000e+02
1.450000000000000000e+05 5.175000000000000000e+02
1.475000000000000000e+05 5.175000000000000000e+02
1.500000000000000000e+05 5.175000000000000000e+02
1.525000000000000000e+05 5.175000000000000000e+02
1.550000000000000000e+05 5.175000000000000000e+02
1.575000000000000000e+05 5.175000000000000000e+02
1.600000000000000000e+05 5.175000000000000000e+02
1.625000000000000000e+05 5.175000000000000000e+02
1.650000000000000000e+05 5.175000000000000000e+02
1.675000000000000000e+05 5.175000000000000000e+02
1.700000000000000000e+05 5.175000000000000000e+02
1.725000000000000000e+05 5.175000000000000000e+02
1.750000000000000000e+05 5.175000000000000000e+02
1.775000000000000000e+05 5.175000000000000000e+02
1.800000000000000000e+05 5.175000000000000000e+02
1.825000000000000000e+05 5.175000000000000000e+02
1.850000000000000000e+05 5.175000000000000000e+02
1.875000000000000000e+05 5.175000000000000000e+02
1.900000000000000000e+05 5.175000000000000000e+02
1.925000000000000000e+05 5.175000000000000000e+02
1.950000000000000000e+05 5.175000000000000000e+02
1.975000000000000000e+05 5.175000000000000000e+02
2.000000000000000000e+05 5.175000000000000000e+02
2.025000000000000000e+05 5.175000000000000000e+02
2.050000000000000000e+05 5.175000000000000000e+02
2.075000000000000000e+05 5.175000000000000000e+02
2.100000000000000000e+05 5.175000000000000000e+02
2.125000000000000000e+05 5.175000000000000000e+02
2.150000000000000000e+05 5.175000000000000000e+02
2.175000000000000000e+05 5.175000000000000000e+02
2.200000000000000000e+05 5.175000000000000000e+02
2.225000000000000000e+05 5.175000000000000000e+02
2.250000000000000000e+05 5.175000000000000000e+02
2.275000000000000000e+05 5.175000000000000000e+02
2.300000000000000000e+05 5.175000000000000000e+02
2.325000000000000000e+05 5.175000000000000000e+02
2.350000000000000000e+05 5.175000000000000000e+02
2.375000000000000000e+05 5.175000000000000000e+02
2.400000000000000000e+05 5.175000000000000000e+02
2.425000000000000000e+05 5.175000000000000000e+02
2.450000000000000000e+05 5.175000000000000000e+02
2.475000000000000000e+05 5.175000000000000000e+02
2.500000000000000000e+05 5.175000000000000000e+02
2.525000000000000000e+05 5.175000000000000000e+02
2.550000000000000000e+05 5.175000000000000000e+02
2.575000000000000000e+05 5.175000000000000000e+02
2.600000000000000000e+05 5.175000000000000000e+02
2.625000000000000000e+05 5.175000000000000000e+02
2.650000000000000000e+05 5.175000000000000000e+02
2.675000000000000000e+05 5.175000000000000000e+02
2.700000000000000000e+05 5.175000000000000000e+02
2.725000000000000000e+05 5.175000000000000000e+02
2.750000000000000000e+05 5.175000000000000000e+02
2.775000000000000000e+05 5.175000000000000000e+02
2.800000000000000000e+05 5.175000000000000000e+02
2.825000000000000000e+05 5.175000000000000000e+02
2.850000000000000000e+05 5.175000000000000000e+02
2.875000000000000000e+05 5.175000000000000000e+02
2.900000000000000000e+05 5.175000000000000000e+02
2.925000000000000000e+05 5.175000000000000000e+02
2.950000000000000000e+05 5.175000000000000000e+02
2.975000000000000000e+05 5.175000000000000000e+02
3.000000000000000000e+05 5.175000000000000000e+02
3.025000000000000000e+05 5.175000000000000000e+02
