LAMMPS data file via write_data, version 2 Aug 2023, timestep = 1, units = lj

1150 atoms
2 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 1 1
2 0.5 3

Atoms # atomic

970 1 4.4615279184230525 -19.88248310680258 -19.497251754277872 0 0 0
798 1 1.0773937287460968 -17.57843015813612 -19.353475858951473 0 0 0
21 1 -17.542385434367777 -16.647460269156497 -18.93914807895693 0 0 0
108 1 -15.96241088290946 -15.956274144833264 -19.016419910024062 0 0 0
351 1 0.08197850837343444 -16.852380573900156 -19.28249747472579 0 0 0
402 1 -5.270160783673711 -15.592291204068946 -19.6382667867645 0 0 0
332 1 -3.009153764233531 -14.847315472945251 -18.831153790853524 0 0 0
83 1 -13.23098782134754 -13.212313388107491 -19.35111392259184 0 0 0
810 1 2.7361576737538726 -13.397977218682868 -19.803114402947536 0 0 0
232 1 12.498850334667992 -11.822425234980148 -19.500924311345873 0 0 0
93 1 -13.218901244455488 -10.316730904052507 -19.02630544165706 0 0 0
5 1 4.954595687723462 -10.636572509782958 -19.92671726320206 0 0 0
569 1 18.851017634780618 -10.946612242118741 -19.71195328967271 0 0 0
989 1 -19.37225929418231 -7.466265791383496 -18.587851843631846 0 0 0
17 1 -6.279711200473528 -8.125402621175645 -19.148882517552202 0 0 0
624 1 5.430411039175262 -8.555368503400459 -19.025891310492003 0 0 0
328 1 14.498864202963144 -8.296138518504637 -18.77803541639061 0 0 0
804 1 -18.67235530051135 -6.827733247992457 -19.89565091941565 0 0 0
370 1 -17.2082929441288 -6.341338268718225 -19.482510375344248 0 0 0
229 1 -16.333139551574796 -6.0581109982900605 -18.819672261521337 0 0 0
499 1 15.739908429698371 -6.8087537551772455 -19.676488257840976 0 0 0
734 1 -13.66835470947826 -4.0376022011216754 -19.980194251975135 0 0 0
1125 2 -2.0226578672941122 -3.6758116802708884 -19.53250716891905 0 0 0
961 1 11.060058406207785 -3.6792410946770215 -19.026496115495615 0 0 0
1066 2 -4.042133302717332 -2.1473381216575405 -19.936365332028103 0 0 0
657 1 -13.500740082682135 1.9544485892404355 -19.58420520691544 0 0 0
286 1 -11.959853666835716 1.8464032642312167 -19.498693495129952 0 0 0
455 1 14.90342886881131 1.9289981117141437 -19.328736420408234 0 0 0
41 1 -15.98110343674532 5.571261135666372 -19.358475808588487 0 0 0
1102 2 -7.9136014239158206 4.759771644824768 -18.89329295035866 0 0 0
1097 2 -5.4567721775106595 4.585361217134962 -19.38531237374518 0 0 0
1016 2 6.042919425683273 4.916106706416097 -19.543106176118222 0 0 0
40 1 -16.591629033313797 6.4688881461858365 -19.0239951653416 0 0 0
172 1 -16.20336124610411 8.152763162709952 -19.338073270102527 0 0 0
969 1 -6.098575033402937 8.536605303971351 -19.739869016832113 0 0 0
1041 2 5.138497673863903 7.293425768267321 -19.10950487728861 0 0 0
664 1 -18.296522609096264 10.344508919093993 -19.83859678722853 0 0 0
613 1 -10.313921342750042 13.923992400022215 -19.459732826547572 0 0 0
593 1 -9.525944622944083 17.44872217879105 -19.326341058745207 0 0 0
313 1 6.250863348250682 18.260294049168145 -19.237915631028784 0 0 0
178 1 17.181999477176923 17.8652129126085 -19.36657778889247 0 0 0
68 1 -14.666558129092007 19.157524350638283 -19.488238822430482 0 0 0
813 1 8.319184178635098 -19.471509679905843 -17.66319017748497 0 0 0
431 1 -8.47133993565633 -17.81029857593137 -17.68816567849748 0 0 0
967 1 -17.683847009671418 -15.816108625025562 -18.148214696180286 0 0 0
34 1 -16.74368557607639 -16.793150401217723 -18.17970372574838 0 0 0
30 1 2.1719611353110366 -15.84919882744979 -17.484692948630403 0 0 0
62 1 6.006098401735581 -15.504162030063645 -18.451239279681463 0 0 0
366 1 -5.50265206542137 -12.453037688980988 -17.355006789770123 0 0 0
511 1 -19.228319637118055 -10.368141043171352 -17.346512580917455 0 0 0
233 1 7.965413927716728 -10.577824996008923 -17.37260258475994 0 0 0
43 1 -5.337870053219717 -8.562728201177482 -18.26584877143535 0 0 0
1099 2 -2.3016541493408544 -7.825820727107153 -17.265929750155387 0 0 0
54 1 12.10948964769533 -5.865823669328738 -17.177915727282702 0 0 0
1059 2 -0.2298504400942746 -3.702920213535638 -17.60323092204884 0 0 0
800 1 11.199982827676722 -3.7628407064362657 -17.886456785568694 0 0 0
308 1 -16.681281475667507 -2.2977615437925607 -18.47826652157971 0 0 0
1147 2 -3.648417994737076 -2.2641753967200904 -17.4176968310149 0 0 0
1078 2 -0.7917035593005278 -1.0393658759043252 -17.76010027033532 0 0 0
751 1 16.576347125962542 -1.3338539476198399 -18.083297646643267 0 0 0
874 1 11.902819163423732 2.1384013153788266 -17.36520782254047 0 0 0
975 1 -18.22636241973397 3.780348934988435 -18.277851584835105 0 0 0
91 1 12.33629407164903 4.025585759574113 -17.67037856851763 0 0 0
606 1 19.676161101251004 2.986091321867221 -18.160751442161544 0 0 0
1133 2 8.059302517007161 4.742449759652922 -17.942582032766655 0 0 0
806 1 -9.53849169869837 6.570019976501364 -17.674254941602356 0 0 0
841 1 -5.916004546878861 9.711580606974465 -17.46473858014901 0 0 0
94 1 -17.763712794638206 12.537170237728457 -17.66955093332561 0 0 0
952 1 6.022031057887482 12.030255858869472 -17.86539494684716 0 0 0
240 1 -6.915395048873217 12.955413587836276 -18.363829235715713 0 0 0
644 1 5.3390454811973385 13.583136539643165 -17.848563251224277 0 0 0
714 1 -16.411315592197383 15.018841938590093 -18.323538116330067 0 0 0
705 1 17.67919957529716 14.30726201939735 -17.847239988784885 0 0 0
349 1 -6.73653024562473 19.136161785170515 -18.528876639217547 0 0 0
320 1 14.075421484292082 -19.58045615196283 -16.273095195817923 0 0 0
10 1 15.775591416320246 -19.894622554872353 -16.473812345345102 0 0 0
192 1 -19.69981221576407 -16.1278447368981 -16.362477563868502 0 0 0
442 1 -19.110450018519455 -17.073282472351277 -16.230469218970846 0 0 0
7 1 -16.28551905258533 -15.781441740840483 -16.2454611029667 0 0 0
466 1 -15.375056297131517 -16.947340652155887 -16.897481573152685 0 0 0
425 1 -10.341464738292842 -13.222077201524094 -16.581474599554447 0 0 0
883 1 -11.005953605982912 -12.83803504109081 -15.724987029114724 0 0 0
112 1 9.606881075654718 -11.860053340021079 -16.04859107148214 0 0 0
310 1 15.94737889056438 -12.402986284533045 -16.990484146862517 0 0 0
450 1 -6.650226653899037 -11.35335140320537 -16.4847436066221 0 0 0
265 1 14.400791609850264 -7.738883830751471 -16.890463537212366 0 0 0
579 1 10.053979111473703 -6.594026992020411 -16.625057662028173 0 0 0
301 1 11.507674336265518 -6.467269814429289 -16.08881376240626 0 0 0
