# Time-averaged data for fix myat1
# TimeStep v_mytemp
100 306.651
200 297.292
300 297.453
400 297.971
500 298.737
600 298.315
700 304.593
800 306.711
900 304.007
1000 310.842
1100 293.991
1200 300.745
1300 304.944
1400 296.955
1500 287.901
1600 305.634
1700 308.153
1800 297.827
1900 299.64
2000 302.952
2100 303.727
2200 297.564
2300 292.818
2400 294.091
2500 304.563
2600 305.303
2700 300.278
2800 298.52
2900 291.649
3000 285.68
3100 296.902
3200 299.556
3300 299.925
3400 298.175
3500 302.559
3600 313.372
3700 308.182
3800 306.848
3900 295.586
4000 301.04
4100 302.462
4200 295.675
4300 289.346
4400 294.749
4500 300.676
4600 300.535
4700 302.711
4800 295.033
4900 290.639
5000 292.149
5100 300.118
5200 303.365
5300 304.334
5400 297.276
5500 289.53
5600 297.896
5700 296.104
5800 300.576
5900 305.687
6000 303.666
6100 291.836
6200 295.658
6300 298.338
6400 305.713
6500 304.273
6600 300.06
6700 294.701
6800 301.575
6900 304.84
7000 294.569
7100 291.095
7200 300.615
7300 300.335
7400 305.383
7500 304.984
7600 301.162
7700 297.082
7800 301.199
7900 295.374
8000 298.902
8100 307.4
8200 302.828
8300 295.195
8400 288.419
8500 293.472
8600 303.332
8700 306.723
8800 295.091
8900 294.832
9000 302.882
9100 306.406
9200 305.414
9300 305.897
9400 303.839
9500 303.824
9600 297.659
9700 292.857
9800 300.852
9900 302.678
10000 302.019
10100 297.987
10200 293.463
10300 295.004
10400 296.336
10500 302.531
10600 301.895
10700 308.269
10800 293.331
10900 293.632
11000 305.15
11100 294.756
11200 287.032
11300 290.161
11400 295.243
11500 296.259
11600 301.571
11700 308.091
11800 301.963
11900 301.136
12000 292.618
12100 298.197
12200 302.259
12300 304.488
12400 303.874
12500 300.404
12600 300.2
12700 299.25
12800 288.942
12900 293.53
13000 296.902
13100 305.629
13200 299.861
13300 299.697
13400 301.434
13500 305.693
13600 304.793
13700 301.454
13800 295.088
13900 297.355
14000 302.29
14100 318.508
14200 305.564
14300 293.502
14400 294.543
14500 302.214
14600 299.312
14700 303.281
14800 317.259
14900 306.206
15000 298.091
15100 301.487
15200 294.158
15300 298.88
15400 298.46
15500 292.575
15600 290.34
15700 303.204
15800 301.202
15900 297.657
16000 313.536
16100 304.58
16200 298.623
16300 294.379
16400 300.044
16500 302.26
16600 306.287
16700 305.115
16800 303.665
16900 299.832
17000 297.944
17100 302.274
17200 306.067
17300 292.906
17400 302.581
17500 305.64
17600 295.794
17700 294.74
17800 296.651
17900 311.05
18000 309.653
18100 302.807
18200 297.672
18300 292.324
18400 303.042
18500 309.831
18600 294.985
18700 294.308
18800 302.361
18900 305.839
19000 308.871
19100 309.723
19200 301.889
19300 296.52
19400 296.979
19500 301.632
19600 313.299
19700 307.22
19800 294.676
19900 299.198
20000 297.539
20100 301.705
20200 308.29
20300 305.657
20400 301.566
20500 296.719
20600 296.352
20700 307.564
20800 303.456
20900 305.882
21000 295.863
21100 297.744
21200 298.398
21300 304.427
21400 303.502
21500 313.586
21600 307.346
21700 300.034
21800 294.099
21900 303.294
22000 302.456
22100 309.863
22200 307.6
22300 299.167
22400 296.136
22500 295.515
22600 301.57
22700 303.888
22800 303.272
22900 302.842
23000 303.869
23100 308.88
23200 295.514
23300 303.242
23400 295.947
23500 285.383
23600 291.691
23700 295.753
23800 300.119
23900 308.221
24000 300.886
24100 293.252
24200 299.188
24300 297.949
24400 297.62
24500 297.573
24600 303.65
24700 301.958
24800 292.815
24900 292.422
25000 298.266
25100 298.12
25200 307.024
25300 296.434
25400 291.619
25500 292.798
25600 293.481
25700 304.281
25800 302.503
25900 298.453
26000 294.319
26100 296.884
26200 295.103
26300 289.796
26400 293.518
26500 301.458
26600 305.906
26700 300.668
26800 293.972
26900 289.286
27000 298.099
27100 302.312
27200 308.979
27300 297.321
27400 290.899
27500 300.393
27600 307.748
27700 304.346
27800 299.638
27900 297.561
28000 301.824
28100 303.149
28200 304.375
28300 312.46
28400 306.214
28500 298.145
