# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
49400100 17.9049 17
49400200 17.9732 17
49400300 18.2671 17
49400400 18.5591 17
49400500 18.9709 17
49400600 19.3935 17
49400700 19.2932 17
49400800 19.3191 17
49400900 19.37 17
49401000 19.6622 17
49401100 19.706 17
49401200 19.5069 17
49401300 19.2485 17
49401400 19.3758 17
49401500 19.3791 17
49401600 19.4352 17
49401700 19.3076 17
49401800 19.204 17
49401900 19.3736 17
49402000 19.4707 17
49402100 19.435 17
49402200 19.2914 17
49402300 19.2883 17
49402400 19.2051 17
49402500 19.017 17
49402600 18.9095 17
49402700 18.7891 17
49402800 18.7982 17
49402900 18.7203 17
49403000 18.3656 17
49403100 18.2939 17
49403200 18.2576 17
49403300 18.2091 17
49403400 18.0373 17
49403500 17.789 17
49403600 17.6821 17
49403700 17.7622 17
49403800 17.953 17
49403900 17.9793 17
49404000 17.7607 17
49404100 17.6898 17
49404200 17.8296 17
49404300 17.8793 17
49404400 17.6535 17
49404500 17.5614 17
49404600 17.384 17
49404700 17.3973 17
49404800 17.4655 17
49404900 17.3576 17
49405000 17.3708 17
49405100 17.2972 17
49405200 17.3996 17
49405300 17.4408 17
49405400 17.1614 17
49405500 17.0765 17
49405600 16.9392 17
49405700 16.7366 17
49405800 16.7783 17
49405900 16.9148 17
49406000 16.9209 17
49406100 16.9966 17
49406200 17.0004 17
49406300 17.3079 17
49406400 17.312 17
49406500 17.2545 17
49406600 17.3964 17
49406700 17.5885 17
49406800 17.6377 17
49406900 17.6753 17
49407000 17.6669 17
49407100 17.5902 17
49407200 17.3168 17
49407300 17.2581 17
49407400 17.3595 17
49407500 17.2877 17
49407600 17.2917 17
49407700 17.5109 17
49407800 17.5846 17
49407900 17.5535 17
49408000 17.5945 17
49408100 17.4048 17
49408200 17.4444 17
49408300 17.3968 17
49408400 17.3746 17
49408500 17.6666 17
49408600 17.7319 17
49408700 17.9009 17
49408800 17.6826 17
49408900 17.7504 17
49409000 17.7102 17
49409100 17.6272 17
49409200 17.2833 17
49409300 17.1495 17
49409400 17.2157 17
49409500 17.17 17
49409600 17.0637 17
49409700 17.3109 17
49409800 17.5796 17
49409900 17.6262 17
49410000 17.7075 17
49410100 17.5324 17
49410200 17.4018 17
49410300 17.5408 17
49410400 17.6205 17
49410500 17.5399 17
49410600 17.6765 17
49410700 17.5857 17
49410800 17.5293 17
49410900 17.5767 17
49411000 17.893 17
49411100 18.0524 17
49411200 17.8916 17
49411300 17.6137 17
49411400 17.6499 17
49411500 17.9022 17
49411600 17.9218 17
49411700 17.9377 17
49411800 17.9388 17
49411900 17.7659 17
49412000 17.422 17
49412100 17.5262 17
49412200 17.4269 17
49412300 17.402 17
49412400 17.1474 17
49412500 17.4246 17
49412600 17.6667 17
49412700 17.6527 17
49412800 17.4404 17
49412900 17.2794 17
49413000 17.3896 17
49413100 17.1609 17
49413200 16.9334 17
49413300 16.9037 17
49413400 16.7773 17
49413500 17.0506 17
49413600 17.2186 17
49413700 17.2643 17
49413800 17.3148 17
49413900 17.3706 17
49414000 17.2776 17
49414100 17.2453 17
49414200 17.2248 17
49414300 17.1631 17
49414400 17.1498 17
49414500 17.2542 17
49414600 17.0801 17
49414700 17.0985 17
49414800 17.1328 17
49414900 17.1791 17
49415000 17.3684 17
49415100 17.6204 17
49415200 17.8184 17
49415300 17.7102 17
49415400 17.5429 17
49415500 17.4465 17
49415600 17.522 17
49415700 17.557 17
49415800 17.6065 17
49415900 17.369 17
49416000 17.2685 17
49416100 17.3191 17
49416200 17.3108 17
49416300 17.2512 17
49416400 17.1034 17
49416500 17.0483 17
49416600 17.0838 17
49416700 17.2589 17
49416800 17.3625 17
49416900 17.1147 17
49417000 16.9718 17
49417100 16.8572 17
49417200 17.2721 17
49417300 17.8595 17
49417400 17.9369 17
49417500 17.7517 17
49417600 17.8022 17
49417700 17.8287 17
49417800 17.6696 17
49417900 17.3791 17
49418000 17.322 17
49418100 17.316 17
49418200 16.9695 17
49418300 16.9973 17
49418400 16.9944 17
49418500 17.1212 17
49418600 17.1609 17
49418700 17.3008 17
49418800 17.6297 17
49418900 17.4996 17
49419000 17.4332 17
49419100 17.4271 17
49419200 17.3173 17
49419300 17.2122 17
49419400 17.1832 17
49419500 17.1649 17
49419600 17.3509 17
49419700 17.5511 17
49419800 17.2839 17
49419900 17.1636 17
49420000 17.1751 17
49420100 17.2819 17
49420200 17.3939 17
49420300 17.2863 17
49420400 17.3869 17
49420500 17.6615 17
49420600 17.9602 17
49420700 18.0894 17
49420800 18.2228 17
49420900 18.1931 17
49421000 18.2306 17
49421100 18.1334 17
49421200 17.96 17
49421300 17.967 17
49421400 17.9829 17
49421500 17.8681 17
49421600 17.9367 17
49421700 18.1617 17
49421800 18.1956 17
49421900 17.995 17
49422000 17.8364 17
49422100 17.5138 17
49422200 17.4729 17
49422300 17.55 17
49422400 17.5328 17
49422500 17.325 17
49422600 17.4786 17
49422700 17.5782 17
49422800 17.6831 17
49422900 17.9719 17
49423000 18.0995 17
49423100 18.1206 17
49423200 18.2019 17
49423300 18.2629 17
49423400 18.0444 17
49423500 18.006 17
49423600 17.8733 17
49423700 17.6029 17
49423800 17.3922 17
49423900 17.2734 17
49424000 17.3128 17
49424100 17.1682 17
49424200 17.0046 17
49424300 16.8655 17
49424400 16.6998 17
49424500 16.6261 17
49424600 16.3983 17
49424700 16.1936 17
49424800 16.2786 17
49424900 16.325 17
49425000 16.2013 17
49425100 16.07 17
49425200 15.8717 17
49425300 15.5564 17
49425400 15.7234 17
49425500 15.993 17
49425600 16.0085 17
49425700 15.5651 17
49425800 15.5353 17
49425900 15.6116 17
49426000 15.4309 17
49426100 15.1278 17
49426200 14.8662 17
49426300 15.101 17
49426400 15.2048 17
49426500 14.967 17
49426600 14.603 17
49426700 14.6238 17
49426800 14.6435 17
49426900 14.3724 17
49427000 14.4618 17
49427100 14.4664 17
49427200 14.2305 17
49427300 14.4177 17
49427400 14.415 17
49427500 14.354 17
49427600 14.3782 17
49427700 14.4051 17
49427800 14.511 17
49427900 14.7238 17
49428000 14.5668 17
49428100 14.7327 17
49428200 14.8156 17
49428300 14.7114 17
49428400 14.7963 17
49428500 14.5643 17
49428600 14.547 17
49428700 14.5742 17
49428800 14.6429 17
49428900 14.8231 17
49429000 14.905 17
49429100 14.9399 17
49429200 15.0187 17
49429300 15.0972 17
49429400 14.9605 17
49429500 14.5274 17
49429600 14.3453 17
49429700 14.4725 17
49429800 14.6101 17
49429900 14.5064 17
49430000 14.6003 17
49430100 14.7862 17
49430200 14.67 17
49430300 14.5361 17
49430400 14.364 17
49430500 14.5151 17
49430600 14.694 17
49430700 14.6185 17
49430800 14.5582 17
49430900 14.7889 17
49431000 14.8008 17
49431100 14.7353 17
49431200 14.6022 17
49431300 14.6268 17
49431400 14.6383 17
49431500 14.5312 17
49431600 14.2474 17
49431700 14.2119 17
49431800 14.2583 17
49431900 14.3095 17
49432000 14.2003 17
49432100 14.2082 17
49432200 14.1756 17
49432300 14.1886 17
49432400 14.2945 17
49432500 14.214 17
49432600 14.1123 17
49432700 14.105 17
49432800 14.0398 17
49432900 13.8419 17
