# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
38600100 7.722 8
38600200 7.71447 8
38600300 7.64867 8
38600400 7.62504 8
38600500 8.07711 8
38600600 8.36802 8
38600700 8.26433 8
38600800 8.02544 8
38600900 7.50256 8
38601000 7.45379 8
38601100 7.31451 8
38601200 7.39695 8
38601300 7.57248 8
38601400 7.54442 8
38601500 7.75366 8
38601600 7.79025 8
38601700 7.94567 8
38601800 7.868 8
38601900 7.56648 8
38602000 7.70368 8
38602100 7.78909 8
38602200 7.46033 8
38602300 7.42889 8
38602400 7.59265 8
38602500 7.56107 8
38602600 7.77792 8
38602700 8.18518 8
38602800 8.42405 8
38602900 8.6686 8
38603000 8.62396 8
38603100 8.66198 8
38603200 8.5644 8
38603300 8.32044 8
38603400 8.07334 8
38603500 7.86683 8
38603600 7.88791 8
38603700 7.6978 8
38603800 7.77757 8
38603900 7.96688 8
38604000 7.97133 8
38604100 7.82112 8
38604200 7.86088 8
38604300 8.06617 8
38604400 8.31323 8
38604500 8.55792 8
38604600 8.71633 8
38604700 8.64976 8
38604800 8.36569 8
38604900 8.4947 8
38605000 8.74963 8
38605100 8.75677 8
38605200 8.48313 8
38605300 8.2457 8
38605400 8.28678 8
38605500 8.46731 8
38605600 8.80923 8
38605700 8.59212 8
38605800 8.33274 8
38605900 8.03045 8
38606000 8.10253 8
38606100 8.17428 8
38606200 7.92633 8
38606300 7.90506 8
38606400 8.00212 8
38606500 8.07848 8
38606600 8.23424 8
38606700 8.13344 8
38606800 7.98601 8
38606900 7.91921 8
38607000 8.20235 8
38607100 8.39681 8
38607200 8.32453 8
38607300 8.16698 8
38607400 8.08249 8
38607500 7.97123 8
38607600 8.03157 8
38607700 8.24588 8
38607800 7.92049 8
38607900 7.72586 8
38608000 7.38648 8
38608100 7.40085 8
38608200 7.59508 8
38608300 7.84936 8
38608400 8.04671 8
38608500 8.05011 8
38608600 8.09756 8
38608700 7.93409 8
38608800 7.37923 8
38608900 7.13182 8
38609000 7.15479 8
38609100 7.34803 8
38609200 7.5169 8
38609300 7.94896 8
38609400 8.53837 8
38609500 8.41723 8
38609600 8.56985 8
38609700 8.60332 8
38609800 8.20045 8
38609900 8.19258 8
38610000 8.33854 8
38610100 8.51573 8
38610200 8.34662 8
38610300 8.21186 8
38610400 8.14054 8
38610500 8.29434 8
38610600 8.14276 8
38610700 8.19708 8
38610800 8.22949 8
38610900 7.93971 8
38611000 7.73565 8
38611100 7.89522 8
38611200 8.09468 8
38611300 8.37331 8
38611400 8.42533 8
38611500 8.28191 8
38611600 8.21683 8
38611700 8.07974 8
38611800 7.77641 8
38611900 7.41946 8
38612000 7.33165 8
38612100 7.68417 8
38612200 7.94735 8
38612300 8.02405 8
38612400 8.1909 8
38612500 8.50892 8
38612600 8.47471 8
38612700 8.23435 8
38612800 8.37878 8
38612900 8.41314 8
38613000 8.31857 8
38613100 8.25537 8
38613200 8.19337 8
38613300 8.23505 8
38613400 8.03845 8
38613500 7.98283 8
38613600 8.10667 8
38613700 7.76688 8
38613800 8.04256 8
38613900 8.21757 8
38614000 7.96736 8
38614100 8.15814 8
38614200 8.25718 8
38614300 8.25292 8
38614400 8.46795 8
38614500 8.32851 8
38614600 8.10489 8
38614700 7.99264 8
38614800 7.82725 8
38614900 8.03117 8
38615000 8.07514 8
38615100 8.15067 8
38615200 8.2497 8
38615300 8.15579 8
38615400 8.00431 8
38615500 7.77895 8
38615600 7.37436 8
38615700 7.29678 8
38615800 7.67538 8
38615900 7.67494 8
38616000 7.62435 8
38616100 7.5217 8
38616200 7.49986 8
38616300 7.2705 8
38616400 7.44474 8
38616500 7.63812 8
38616600 7.72245 8
38616700 8.08228 8
38616800 8.01966 8
38616900 7.71845 8
38617000 7.70664 8
38617100 7.78491 8
38617200 7.9317 8
38617300 8.26909 8
38617400 8.20574 8
38617500 8.04447 8
38617600 8.17203 8
38617700 8.20364 8
38617800 8.3053 8
38617900 8.40503 8
38618000 8.36316 8
38618100 8.29968 8
38618200 8.28254 8
38618300 8.28165 8
38618400 8.35222 8
38618500 7.89034 8
38618600 7.69075 8
38618700 7.65 8
38618800 7.67751 8
38618900 7.86226 8
38619000 7.95427 8
38619100 8.04742 8
38619200 8.18491 8
38619300 7.96568 8
38619400 7.5592 8
38619500 7.74244 8
38619600 7.8595 8
38619700 7.68026 8
38619800 7.73167 8
38619900 7.70914 8
38620000 8.10388 8
38620100 8.32568 8
38620200 8.0868 8
38620300 7.50649 8
38620400 7.25291 8
38620500 7.56484 8
38620600 7.81211 8
38620700 8.33603 8
38620800 8.35174 8
38620900 8.41756 8
38621000 8.47691 8
38621100 8.40492 8
38621200 8.36058 8
38621300 8.16298 8
38621400 7.89876 8
38621500 7.82581 8
38621600 7.91655 8
38621700 7.94048 8
38621800 7.88013 8
38621900 7.75035 8
38622000 7.79736 8
38622100 7.76991 8
38622200 7.89067 8
38622300 7.90546 8
38622400 7.56757 8
38622500 7.36816 8
38622600 7.60282 8
38622700 7.56636 8
38622800 7.53034 8
38622900 7.78038 8
38623000 8.12144 8
38623100 8.44549 8
38623200 8.33426 8
38623300 8.26305 8
38623400 8.14859 8
38623500 8.15676 8
38623600 8.3917 8
38623700 8.13403 8
38623800 7.68038 8
38623900 7.63651 8
38624000 7.86133 8
38624100 7.77969 8
38624200 7.93332 8
38624300 8.09989 8
38624400 8.30828 8
38624500 8.36448 8
38624600 8.42843 8
38624700 8.35529 8
38624800 8.3028 8
38624900 8.43344 8
