# Time-averaged data for fix myat1
# TimeStep v_mytemp
45500 306.252
45600 305.697
45700 302.846
45800 300.107
45900 297.575
46000 298.338
46100 288.283
46200 285.009
46300 302.838
46400 302.739
46500 302.253
46600 294.308
46700 291.233
46800 303.473
46900 302.87
47000 302.77
47100 302.189
47200 292.972
47300 291.076
47400 298.498
47500 304.517
47600 303.5
47700 299.03
47800 295.035
47900 296.904
48000 311.165
48100 303.256
48200 302.318
48300 294.044
48400 288.744
48500 302.595
48600 305.99
48700 295.097
48800 298.747
48900 307.901
49000 301.734
49100 300.603
49200 296.905
49300 296.312
49400 296.245
49500 307.852
49600 305.371
49700 300.857
49800 295.549
49900 292.846
50000 296.882
50100 301.764
50200 299.865
50300 301.557
50400 311.818
50500 304.409
50600 296.868
50700 293.694
50800 297.742
50900 297.974
51000 299.544
51100 301.348
51200 305.515
51300 296.804
51400 290.32
51500 299.045
51600 298.191
51700 299.122
51800 297.948
51900 298.041
52000 300.945
52100 308.898
52200 303.735
52300 297.708
52400 300.9
52500 290.71
52600 291.331
52700 304.89
52800 301.612
52900 299.21
53000 302.69
53100 306.007
53200 311.236
53300 306.772
53400 302.713
53500 298.984
53600 291.988
53700 295.848
53800 301.644
53900 306.158
54000 306.116
54100 301.411
54200 300.439
54300 296.587
54400 298.869
54500 309.336
54600 315.604
54700 310.946
54800 298.075
54900 301.461
55000 292.709
55100 298.144
55200 306.722
55300 303.688
55400 305.183
55500 294.796
55600 289.614
55700 295.272
55800 300.381
55900 303.845
56000 303.872
56100 301.673
56200 294.617
56300 299.907
56400 293.72
56500 298.085
56600 304.329
56700 304.374
56800 297.768
56900 292.077
57000 293.17
57100 301.16
57200 298.054
57300 297.171
57400 302.759
57500 308.429
57600 301.771
57700 297.245
57800 298.412
57900 298.677
58000 299.887
58100 303.961
58200 303.607
58300 304.692
58400 299.458
58500 294.556
58600 289.544
58700 293.593
58800 301.58
58900 301.101
59000 296.72
59100 301.716
59200 302.997
59300 305.896
59400 294.635
59500 296.607
59600 294.678
59700 303.162
59800 305.877
59900 301.7
60000 297.811
60100 290.409
60200 304.683
60300 311.111
60400 308.76
60500 304.311
60600 300.041
60700 293.026
60800 298.667
60900 304.987
61000 299.078
61100 303.287
61200 302.785
61300 292.457
61400 290.536
61500 302.777
61600 304.522
61700 298.222
61800 295.252
61900 299.958
62000 298.644
62100 305.122
62200 307.574
62300 306.359
62400 294.419
62500 303.81
62600 299.874
62700 292.201
62800 297.423
62900 305.417
63000 300.899
63100 304.006
63200 296.17
63300 295.439
63400 292.019
63500 301.367
63600 310.583
63700 304.355
63800 296.427
63900 304.002
64000 297.556
64100 291.421
64200 290.912
64300 296.423
64400 308.449
64500 305.173
64600 296.532
64700 295.49
64800 302.243
64900 312.073
65000 305.439
65100 300.014
65200 297.277
65300 301.443
65400 301.45
65500 294.059
65600 295.228
65700 299.521
65800 303.127
65900 307.502
66000 302.73
66100 293.969
66200 300.914
66300 294.437
66400 301.964
66500 307.943
66600 296.009
66700 286.939
66800 298.787
66900 297.156
67000 303.027
67100 300.679
67200 302.077
67300 307.985
67400 297.702
67500 292.694
67600 297.55
67700 305.538
67800 308.718
67900 298.045
68000 300.924
68100 301.539
68200 294.216
68300 289.493
68400 296.509
68500 309.948
68600 307.142
68700 297.603
68800 299.405
68900 295.052
69000 301.173
69100 308.708
69200 303.773
69300 298.018
69400 292.283
69500 296.478
69600 300.557
69700 299.169
69800 305.428
69900 303.278
70000 291.725
70100 298.308
70200 305.955
70300 302.132
70400 297.98
70500 293.193
70600 297.348
70700 305.72
70800 298.298
70900 296.759
71000 305.324
71100 310.914
71200 301.026
71300 294.936
71400 298.168
71500 311.458
71600 302.891
71700 288.016
71800 303.699
71900 306.81
72000 292.879
72100 291.089
72200 299.152
72300 298.939
72400 302.997
72500 299.432
72600 292.157
72700 292.769
72800 300.361
72900 303.372
73000 300.42
73100 296.379
73200 305.832
