0.000000000000000000e+00 5.375567626953125000e+01 2.896165847778320312e+01 1.940524101257324219e+01
1.000000000000000000e+00 5.414567565917968750e+01 2.823643112182617188e+01 2.021114921569824219e+01
2.000000000000000000e+00 5.326385498046875000e+01 2.748291778564453125e+01 2.015623092651367188e+01
3.000000000000000000e+00 5.314856338500976562e+01 2.839589881896972656e+01 1.943570709228515625e+01
4.000000000000000000e+00 5.291163635253906250e+01 2.784374809265136719e+01 1.951444816589355469e+01
5.000000000000000000e+00 5.315451049804687500e+01 2.685045051574707031e+01 1.957826995849609375e+01
6.000000000000000000e+00 5.270988464355468750e+01 2.695614051818847656e+01 1.853691482543945312e+01
7.000000000000000000e+00 5.310898971557617188e+01 2.800627517700195312e+01 1.846283340454101562e+01
8.000000000000000000e+00 5.274923706054687500e+01 2.739845275878906250e+01 1.832022285461425781e+01
9.000000000000000000e+00 5.291523742675781250e+01 2.737021636962890625e+01 1.685586547851562500e+01
1.000000000000000000e+01 5.253774261474609375e+01 2.815179634094238281e+01 1.738720321655273438e+01
1.100000000000000000e+01 5.428898620605468750e+01 2.890749359130859375e+01 1.799291610717773438e+01
1.200000000000000000e+01 5.420179748535156250e+01 2.939613723754882812e+01 1.837249755859375000e+01
1.300000000000000000e+01 5.407821273803710938e+01 3.012944412231445312e+01 1.771878051757812500e+01
1.400000000000000000e+01 5.386189270019531250e+01 3.008301544189453125e+01 1.706734275817871094e+01
1.500000000000000000e+01 5.464369201660156250e+01 2.982782363891601562e+01 1.729199218750000000e+01
1.600000000000000000e+01 5.423283767700195312e+01 3.021293830871582031e+01 1.861771774291992188e+01
1.700000000000000000e+01 5.510957717895507812e+01 2.899443054199218750e+01 1.902383804321289062e+01
1.800000000000000000e+01 5.495555877685546875e+01 2.979866790771484375e+01 1.937111091613769531e+01
1.900000000000000000e+01 5.433081817626953125e+01 3.012587738037109375e+01 1.968010330200195312e+01
2.000000000000000000e+01 5.290824508666992188e+01 3.087189483642578125e+01 2.001577949523925781e+01
2.100000000000000000e+01 5.369323730468750000e+01 3.098192787170410156e+01 2.044778251647949219e+01
2.200000000000000000e+01 5.198832321166992188e+01 3.168796920776367188e+01 2.019678878784179688e+01
2.300000000000000000e+01 5.231716918945312500e+01 3.108133506774902344e+01 2.106094169616699219e+01
2.400000000000000000e+01 5.205787658691406250e+01 3.132194709777832031e+01 1.966426277160644531e+01
2.500000000000000000e+01 5.049068069458007812e+01 3.174536132812500000e+01 1.995261383056640625e+01
2.600000000000000000e+01 4.951515197753906250e+01 2.981271171569824219e+01 2.091711807250976562e+01
2.700000000000000000e+01 4.865829086303710938e+01 2.930390930175781250e+01 2.029595375061035156e+01
2.800000000000000000e+01 4.892486953735351562e+01 2.923562431335449219e+01 2.031630706787109375e+01
2.900000000000000000e+01 4.869306945800781250e+01 2.979849815368652344e+01 2.026221275329589844e+01
3.000000000000000000e+01 4.930985260009765625e+01 2.945357894897460938e+01 2.022332763671875000e+01
3.100000000000000000e+01 4.923020172119140625e+01 3.038046073913574219e+01 1.998936271667480469e+01
3.200000000000000000e+01 4.972453308105468750e+01 3.144015502929687500e+01 2.006118965148925781e+01
3.300000000000000000e+01 5.050187683105468750e+01 3.096186637878417969e+01 2.077814674377441406e+01
3.400000000000000000e+01 5.055276107788085938e+01 3.166332435607910156e+01 2.029736137390136719e+01
3.500000000000000000e+01 5.160593414306640625e+01 3.188013839721679688e+01 2.046005630493164062e+01
