#Coor		Free	+/-		Prob		+/-
-24.500000	2.794530	-nan	0.000000	-nan
-23.500000	2.795012	-nan	0.000000	-nan
-22.500000	2.805448	-nan	0.000000	-nan
-21.500000	2.788976	-nan	0.000000	-nan
-20.500000	2.765612	-nan	0.000000	-nan
-19.500000	2.741659	-nan	0.000000	-nan
-18.500000	2.730727	-nan	0.000000	-nan
-17.500000	2.724586	-nan	0.000001	-nan
-16.500000	2.711597	-nan	0.000001	-nan
-15.500000	2.708584	-nan	0.000001	-nan
-14.500000	2.668692	-nan	0.000001	-nan
-13.500000	2.610636	-nan	0.000001	-nan
-12.500000	1.207386	-nan	0.000304	-nan
-11.500000	0.112765	-nan	0.030440	-nan
-10.500000	0.046579	-nan	0.040221	-nan
-9.500000	0.024078	-nan	0.044217	-nan
-8.500000	0.018862	-nan	0.045198	-nan
-7.500000	0.022422	-nan	0.044526	-nan
-6.500000	0.008544	-nan	0.047205	-nan
-5.500000	0.006382	-nan	0.047636	-nan
-4.500000	0.018102	-nan	0.045343	-nan
-3.500000	0.014854	-nan	0.045967	-nan
-2.500000	0.014224	-nan	0.046090	-nan
-1.500000	0.008880	-nan	0.047138	-nan
-0.500000	0.000000	-nan	0.048933	-nan
0.500000	0.008568	-nan	0.047200	-nan
1.500000	0.021962	-nan	0.044612	-nan
2.500000	0.015451	-nan	0.045852	-nan
3.500000	0.001894	-nan	0.048545	-nan
4.500000	0.027398	-nan	0.043603	-nan
5.500000	0.037249	-nan	0.041832	-nan
6.500000	0.053181	-nan	0.039118	-nan
7.500000	0.074385	-nan	0.035778	-nan
8.500000	0.094638	-nan	0.032854	-nan
9.500000	0.085999	-nan	0.034071	-nan
10.500000	0.106692	-nan	0.031229	-nan
11.500000	0.191560	-nan	0.021847	-nan
12.500000	1.273022	-nan	0.000230	-nan
13.500000	2.747788	-nan	0.000000	-nan
14.500000	2.820033	-nan	0.000000	-nan
15.500000	2.841880	-nan	0.000000	-nan
16.500000	2.850653	-nan	0.000000	-nan
17.500000	2.855243	-nan	0.000000	-nan
18.500000	2.855641	-nan	0.000000	-nan
19.500000	2.845318	-nan	0.000000	-nan
20.500000	2.829263	-nan	0.000000	-nan
21.500000	2.816375	-nan	0.000000	-nan
22.500000	2.821652	-nan	0.000000	-nan
23.500000	2.809858	-nan	0.000000	-nan
24.500000	2.805427	-nan	0.000000	-nan
#Window		Free	+/-	
#0	0.000000	-nan
#1	0.005162	-nan
#2	0.002042	-nan
#3	-0.017999	-nan
#4	-0.041653	-nan
#5	-0.058851	-nan
#6	-0.067361	-nan
#7	-0.076990	-nan
#8	-0.084938	-nan
#9	-0.107256	-nan
#10	-0.232145	-nan
#11	-1.462688	-nan
#12	-2.520060	-nan
#13	-2.717462	-nan
#14	-2.759888	-nan
#15	-2.773517	-nan
#16	-2.774368	-nan
#17	-2.779618	-nan
#18	-2.787512	-nan
#19	-2.782826	-nan
#20	-2.778534	-nan
#21	-2.780459	-nan
#22	-2.783466	-nan
#23	-2.790584	-nan
#24	-2.790730	-nan
#25	-2.779838	-nan
#26	-2.776336	-nan
#27	-2.786391	-nan
#28	-2.780671	-nan
#29	-2.762734	-nan
#30	-2.749905	-nan
#31	-2.731447	-nan
#32	-2.710728	-nan
#33	-2.704716	-nan
#34	-2.698805	-nan
#35	-2.649487	-nan
#36	-2.441444	-nan
#37	-1.394939	-nan
#38	-0.112594	-nan
#39	0.035638	-nan
#40	0.051214	-nan
#41	0.057934	-nan
#42	0.060433	-nan
#43	0.055413	-nan
#44	0.042156	-nan
#45	0.027755	-nan
#46	0.024004	-nan
#47	0.020678	-nan
#48	0.012864	-nan
